experiment_type,trial_number,start_time,instructions,cpu-cycles,cache-references,cache-misses,page-faults,bus-cycles,branch-instructions,branch-misses,avg_memory_over_time,max_memory_over_time
docker_container,48,2025-02-03T00:12:59.099996,65205064680,53460485953,12327809140,73992450,101312,29641926388,10479303924,151863252,187108352,285126656
docker_container_and_daemon,48,2025-02-03T00:12:59.099996,183231350551,125826470547,40537831808,165786542,105178,77816470557,25135768156,579069030,262691626,337305600
wasm_aot,43,2025-02-03T00:13:52.434819,38097003082930,42868600131881,23951430659415,20026254900,9721929,22253959841681,4668654933288,255986620252,324239202,426000384
docker_container,49,2025-02-03T00:14:34.758152,68578005301,58766170427,13238985780,83298611,101273,30261522077,11171700348,164813522,173053629,284946432
docker_container_and_daemon,49,2025-02-03T00:14:34.758152,202170965944,72850677459,49913836318,219454251,106000,45106204060,26111878421,486648736,259179119,333889536
wasm_aot,44,2025-02-03T00:15:31.295108,38158256558990,42927453118650,23960809530789,20108722087,9825680,22282373766484,4678506063404,256176789459,329367079,424841216
wasm_aot,45,2025-02-03T00:16:15.791207,38218381528446,42982542457349,23972193802192,20183408863,9928979,22309758912285,4688792086105,256334371413,336049399,405053440
wasm_aot,46,2025-02-03T00:16:59.940679,38281072822442,43034763907541,23983907923218,20266144582,10032584,22338999182313,4698354584044,256474129459,318546626,426156032
wasm_aot,47,2025-02-03T00:17:44.138840,38347895688085,43093200578501,23997164576008,20348227154,10136019,22365543186321,4708588063120,256655198174,324845275,409374720
wasm_aot,48,2025-02-03T00:18:27.395837,38412829385086,43149641508534,24009737451076,20431910800,10239795,22394522591572,4718551233445,256816151690,332050008,419704832
wasm_interpreted,49,2025-02-03T00:19:12.513096,39145181642516,44009554188471,24498470032932,20888343326,10348821,22832939238758,4804543680541,261962845785,267983426,444108800
wasm_aot,49,2025-02-03T00:32:32.231729,39198197514338,44063147542898,24508859774589,20963744107,10452144,22856770874513,4812582054291,262152706491,330314473,432173056
wasm_aot,50,2025-02-03T00:33:06.360192,39254186354200,44115600544392,24519939256608,21039457284,10554847,22881485953954,4821175819201,262323817873,332833885,430886912
wasm_interpreted,50,2025-02-03T00:33:41.561601,39988225520357,45015536457552,25003986712108,21389036625,10665513,23293521663912,4903745399378,267420272611,267235734,429961216
docker_container,50,2025-02-03T00:46:38.999348,74478192365,62182390658,13871361135,88403066,102018,31587069431,11912867321,179585064,203424399,286158848
docker_container_and_daemon,50,2025-02-03T00:46:38.999348,225320688900,156203423068,65477426382,652482853,106201,69147623230,28251132267,890461867,264184101,337342464
