experiment_type,trial_number,start_time,instructions,cpu-cycles,cache-references,cache-misses,page-faults,bus-cycles,branch-instructions,branch-misses,avg_memory_over_time,max_memory_over_time
docker_container,14,2025-02-01T13:54:33.267517,6969516659,6617958040,1647657809,34931437,8018,2792132020,396947637,23720275,20570112,39043072
docker_container_and_daemon,14,2025-02-01T13:54:33.267517,10454737829,9931840589,2471765491,52426952,12008,4190711122,714345772,35614231,83705856,102174720
docker_container,15,2025-02-01T13:54:39.990847,2385132628,3847230902,553582077,8377445,15877,1840873688,367225336,43321481,32411648,62717952
docker_container_and_daemon,15,2025-02-01T13:54:39.990847,4717519879,6011437196,1620140588,13292802,24734,2879380223,823435906,67609469,63733760,63733760
docker_container,16,2025-02-01T13:54:46.513266,307648608,540740882,103320236,1835316,5715,308882699,36626632,22559117,12744704,23498752
docker_container_and_daemon,16,2025-02-01T13:54:46.513266,1596348202,1044880413,816167540,4030695,8929,587810048,274927576,35283463,77982379,85102592
wasm_interpreted,13,2025-02-01T13:54:53.029249,461883456550,551037529542,273000840999,620869945,789587,274868952029,51636257848,4584379488,135797224,165302272
docker_container,17,2025-02-01T13:55:28.246690,598495242,1540784809,189937100,3509809,8663,488719062,59106841,9212400,22251520,42139648
docker_container_and_daemon,17,2025-02-01T13:55:28.246690,903320531,2332705328,287550240,5459482,12984,751805251,89501056,14037752,75941205,102457344
docker_container,18,2025-02-01T13:55:34.846816,635782642,1395973002,296367851,5626169,7550,750311121,69030020,17248893,16562176,30953472
docker_container_and_daemon,18,2025-02-01T13:55:34.846816,1694699270,2346894822,474630766,9885389,11351,1250482368,191120122,27441093,72039083,91291648
wasm_interpreted,14,2025-02-01T13:55:41.048373,481347397751,582175920347,286793662099,639839273,811851,291087275900,54808352804,4884140606,134381568,134381568
wasm_aot,16,2025-02-01T13:56:15.805043,485386160891,587923258646,287321165660,656012964,839047,293435079446,55282799159,4940619658,121415680,128184320
docker_container,19,2025-02-01T13:56:19.074321,5254525662,8008453762,1286551307,20502713,32479,4139674460,612322198,106404400,34807808,65937408
docker_container_and_daemon,19,2025-02-01T13:56:19.074321,2639787841,4848253259,988943776,12905708,19654,2264028139,434851237,66993205,131614037,162418688
wasm_interpreted,15,2025-02-01T13:56:25.492552,516003668532,619050793412,305084960692,681162729,865360,307991692985,58600325269,5153118329,134369280,134369280
docker_container,20,2025-02-01T13:56:59.609594,426413015,774792255,126983457,2709494,7071,381604324,965562296,165528106,17498112,32694272
docker_container_and_daemon,20,2025-02-01T13:56:59.609594,1765787321,1253991801,647158235,4504563,10607,614753242,1596253566,248817360,77346816,92553216
wasm_interpreted,16,2025-02-01T13:57:05.598866,550458174044,653458884235,328674943270,713878369,895103,327631069222,62091513335,5437516168,134381568,134381568
docker_container,21,2025-02-01T13:57:40.020887,2548540487,3537764114,390503208,6955737,14871,1210337267,167035768,30490419,31671637,64446464
docker_container_and_daemon,21,2025-02-01T13:57:40.020887,4151683734,4521718971,837450053,9262441,18687,1560327722,458871832,38708337,71009621,88723456
wasm_aot,17,2025-02-01T13:57:46.287276,557464865475,661932090160,332413608600,742544035,943337,334312078789,62982388623,5531007928,99383296,115355648
docker_container,22,2025-02-01T13:57:53.164267,349283669,857287623,155887170,2117289,7436,401300470,58631553,10474772,16261120,30535680
docker_container_and_daemon,22,2025-02-01T13:57:53.164267,1406995756,1493505859,263678723,4163140,11287,707577845,198002284,16996229,72623445,91906048
docker_container,23,2025-02-01T13:58:05.647398,1019697201,639499724,460397778,8657011,7068,1084670535,91723739,9874090,15495168,28999680
docker_container_and_daemon,23,2025-02-01T13:58:05.647398,1541620274,1034750759,696190319,13312446,10607,1661054987,139225560,15193396,81140395,90144768
docker_container,24,2025-02-01T13:58:11.830512,2203701868,3079864073,568344162,8316407,16365,1986736189,319680941,64932618,32966656,63676416
docker_container_and_daemon,24,2025-02-01T13:58:11.830512,4309828113,4533211854,826610882,12621011,23594,2917794037,601844789,94188281,62902272,62902272
wasm_aot,18,2025-02-01T13:58:18.230340,582226486652,701383529902,339330536857,852097524,1138850,356271845355,66764484451,5966001681,108765184,137510912
wasm_interpreted,17,2025-02-01T13:58:47.573409,613091662619,739081099471,360671563046,884980499,1163118,372237910676,70554303496,6273188362,134832662,139640832
docker_container,25,2025-02-01T13:59:22.963653,1637259660,2844799981,462201933,12484709,8489,1231695511,156646140,30410820,19359744,36724736
docker_container_and_daemon,25,2025-02-01T13:59:22.963653,4492300706,4278573372,1484387580,18826290,12764,1853321346,722694814,45695817,74250923,97402880
docker_container,26,2025-02-01T13:59:29.124502,2065395070,1980182035,838497174,17958205,9839,1620163509,247612312,21981517,19761152,37535744
docker_container_and_daemon,26,2025-02-01T13:59:29.124502,3180723040,3140852707,1282088281,27851512,14772,2519455611,497250195,34330449,74567680,98287616
docker_container,27,2025-02-01T13:59:35.320836,5660650952,6709849262,1608567713,28409567,26344,4112225487,627720118,60614960,21143552,37408768
docker_container_and_daemon,27,2025-02-01T13:59:35.320836,2044871336,3382569974,746423465,13841878,13632,1949646393,217990836,15216879,136168107,165871616
wasm_interpreted,18,2025-02-01T13:59:41.795453,643472958913,774606599064,378787798476,908761813,1192549,389127700208,74023140187,6580323081,134128328,134324224
wasm_aot,19,2025-02-01T14:00:17.018148,647030521182,780385490176,379979041706,923168657,1216307,391694107981,74446701236,6632756878,94613504,113463296
docker_container,28,2025-02-01T14:00:20.276458,1931071209,2798816971,497675337,7574027,15575,1855966615,634265271,93849741,31113216,60776448
docker_container_and_daemon,28,2025-02-01T14:00:20.276458,3782793507,3505107246,622260777,9523906,19468,2323687761,3205176162,348653049,77443072,91734016
