experiment_type,trial_number,start_time,instructions,cpu-cycles,cache-references,cache-misses,page-faults,bus-cycles,branch-instructions,branch-misses,avg_memory_over_time,max_memory_over_time
wasm_aot,29,2025-02-02T04:27:10.894756,5116179516144,4513416456425,1328505482711,5144710740,6184591,2274865533211,782216834880,16180763792,341120962,420675584
docker_container,23,2025-02-02T04:28:03.416455,86053474872,68207750637,14775491332,89222952,84425,34082480121,13599716598,148056155,180414464,359309312
docker_container_and_daemon,23,2025-02-02T04:28:03.416455,120075112317,78543002725,21334899437,116501269,93811,39687919232,15291001902,188847764,302727887,397676544
docker_container,24,2025-02-02T04:29:12.531365,85797879595,69584685463,15285074921,81924526,85241,34703190525,14156091113,157244510,137913230,344805376
docker_container_and_daemon,24,2025-02-02T04:29:12.531365,118433499795,74336363376,21421302460,118774880,92071,37074176328,20784610609,350997478,235523743,379654144
wasm_aot,30,2025-02-02T04:30:17.027712,5202597011744,4583666404807,1344729053342,5232259153,6289167,2310688978275,796429774606,16365318200,380247782,412422144
docker_container,25,2025-02-02T04:31:12.310945,84094373471,67115092058,16299024659,83229737,84051,35908996943,14077398358,152386049,158083072,354607104
docker_container_and_daemon,25,2025-02-02T04:31:12.310945,98636495043,78244785094,18906814230,144272061,94633,40694065752,16388407244,265082789,276849404,399728640
wasm_interpreted,30,2025-02-02T04:32:22.910022,5310190206756,4679712793993,1377262470961,5328475217,6397837,2359336635799,812278035607,16728889735,293669274,412078080
wasm_aot,31,2025-02-02T04:33:49.025198,5397561408870,4755151279659,1391987892492,5413663809,6500703,2394518396630,826221693206,16900113592,337331346,397197312
wasm_interpreted,31,2025-02-02T04:34:44.478874,5500712030252,4849246823117,1424321209212,5515803063,6609264,2443949715439,842643655699,17256343972,285512969,424124416
docker_container,26,2025-02-02T04:36:08.336495,82162263337,64501420643,14941963419,77346662,83209,33620601479,12532105288,137516744,155850566,354291712
docker_container_and_daemon,26,2025-02-02T04:36:08.336495,89185539349,70994310471,16708964156,88737920,89540,37729604249,14355094953,159021236,288539179,400363520
wasm_aot,32,2025-02-02T04:37:19.132631,5581268013185,4914229575932,1438845072304,5598556753,6712432,2477137431853,855612232629,17425055682,387364454,405934080
wasm_interpreted,32,2025-02-02T04:38:10.370287,5680246414993,5009023362187,1469210201255,5694932276,6821307,2526120847917,871031748675,17790365391,284329756,411226112
wasm_interpreted,33,2025-02-02T04:39:33.258286,5798048772386,5112728661332,1504493119080,5792647826,6928748,2579893011931,888830385347,18168143881,293814128,425762816
wasm_aot,33,2025-02-02T04:41:00.171390,5874098843856,5177870835958,1519330145062,5872570020,7032473,2612574128971,901780963369,18327228370,347862630,415322112
wasm_aot,34,2025-02-02T04:41:49.538673,5957797936089,5246737348171,1534210564241,5955239279,7135335,2646136506508,915411530613,18482660983,334887595,416583680
docker_container,27,2025-02-02T04:42:42.068062,88124985880,73228246664,15794203684,85585391,84478,34620172228,14480491796,157362498,150480486,353218560
docker_container_and_daemon,27,2025-02-02T04:42:42.068062,123560033216,82521455168,18830071212,110507711,91870,39852507713,19828061007,195982453,278052250,393363456
docker_container,28,2025-02-02T04:43:54.112551,83244822941,67135693129,15060295762,83100934,85694,34506857307,14205486686,161298107,133274624,350715904
docker_container_and_daemon,28,2025-02-02T04:43:54.112551,90350538174,76246554716,16286231636,102674284,94117,37644656041,16226719451,269640675,256593417,387604480
docker_container,29,2025-02-02T04:44:57.190716,79614318836,67234136470,14853127986,79529044,84446,34074846062,13668350018,138010735,161897911,345296896
docker_container_and_daemon,29,2025-02-02T04:44:57.190716,98710647654,78191141771,17797233504,107990995,93924,38250121496,16936061015,174631814,245211209,388186112
docker_container,30,2025-02-02T04:46:01.074871,82248042222,66478322260,15090415669,82562168,85282,33650105930,13606089371,145588660,135130453,343420928
docker_container_and_daemon,30,2025-02-02T04:46:01.074871,114707255369,80842964213,16877322576,90293236,93378,38856374648,15102443358,161526776,153401456,383385600
docker_container,31,2025-02-02T04:47:03.087928,82300777323,67795543928,14296260630,82250112,84957,31745569375,12605086312,151113641,105838592,272289792
docker_container_and_daemon,31,2025-02-02T04:47:03.087928,92603638044,73745979563,16350335637,107886156,92939,35127277653,14244129500,166993568,193442313,307388416
docker_container,32,2025-02-02T04:48:05.114594,83090773959,65909072918,14989583339,80935473,84978,34049059653,13816969444,154432668,147441892,351531008
docker_container_and_daemon,32,2025-02-02T04:48:05.114594,96629773608,70698911715,22207767792,89500510,90817,36191955613,19355288215,208101670,259442834,394526720
docker_container,33,2025-02-02T04:49:08.379499,87513446726,70591856440,15867855503,88889032,84108,34868452324,13741045547,139810439,118819109,277536768
docker_container_and_daemon,33,2025-02-02T04:49:08.379499,102072279959,87725286317,17521648549,134727254,91062,39061126595,15464874123,203502189,227233426,311463936
docker_container,34,2025-02-02T04:50:12.520067,86019178319,66002987832,15193907996,84327437,85282,33978276600,13532266146,145222919,110421723,351387648
docker_container_and_daemon,34,2025-02-02T04:50:12.520067,97455205445,77138480174,17104797464,135333022,93333,44819695869,15777980422,187425711,216136090,392830976
docker_container,35,2025-02-02T04:51:14.852059,90703061017,72224538792,16179321269,85170529,84926,35912974036,14529983749,146674938,134306085,346882048
docker_container_and_daemon,35,2025-02-02T04:51:14.852059,122618648650,77292509595,22404391406,102745677,91396,42464110111,20148455391,213091361,180988116,381456384
docker_container,36,2025-02-02T04:52:19.513139,84463670099,69775918521,15205272375,83450427,85431,33265232425,13206725126,153970572,148395008,350273536
docker_container_and_daemon,36,2025-02-02T04:52:19.513139,135645460772,75312827640,20869641308,111709470,93322,36382682086,22535594824,173990146,246940510,386781184
wasm_aot,35,2025-02-02T04:53:23.976821,6036516479619,5309863733981,1548323735324,6042088815,7238584,2678384397225,928171413837,18644353973,322781545,402960384
wasm_interpreted,34,2025-02-02T04:54:16.371399,6140026903812,5401481281683,1581993747537,6137700448,7347479,2727013645601,942768460509,19048960246,279910931,400572416
wasm_interpreted,35,2025-02-02T04:55:41.467448,6245893517299,5496293247949,1613869550676,6238768928,7456397,2774821006157,958480697419,19427603215,276519247,420536320
docker_container,37,2025-02-02T04:57:07.101251,76055677223,63015594532,13971990084,80387938,84446,30965042396,12978384427,156622157,147070157,280236032
docker_container_and_daemon,37,2025-02-02T04:57:07.101251,88425470703,74361711676,15964403797,91823097,94969,34215136475,15346463000,197104891,276618723,311439360
