deployment-mechanism,trial-number,start-time,wall-time-seconds
wasm_aot,1,2025-03-31T08:01:06.000731+00:00,20.61
docker,1,2025-03-31T08:01:26.629491+00:00,3.47
wasm_interpreted,1,2025-03-31T08:01:30.174902+00:00,19.77
wasm_interpreted,2,2025-03-31T08:01:49.957416+00:00,20.84
wasm_interpreted,3,2025-03-31T08:02:10.803571+00:00,19.75
wasm_aot,2,2025-03-31T08:02:30.566254+00:00,19.77
wasm_interpreted,4,2025-03-31T08:02:50.346176+00:00,19.83
docker,2,2025-03-31T08:03:10.188928+00:00,1.7
wasm_aot,3,2025-03-31T08:03:11.965256+00:00,20.2
docker,3,2025-03-31T08:03:32.169360+00:00,1.73
wasm_interpreted,5,2025-03-31T08:03:33.975804+00:00,19.73
docker,4,2025-03-31T08:03:53.717780+00:00,1.69
wasm_interpreted,6,2025-03-31T08:03:55.478286+00:00,20.11
docker,5,2025-03-31T08:04:15.597896+00:00,1.7
wasm_aot,4,2025-03-31T08:04:17.370954+00:00,19.76
wasm_interpreted,7,2025-03-31T08:04:37.138431+00:00,19.69
docker,6,2025-03-31T08:04:56.839348+00:00,1.98
docker,7,2025-03-31T08:04:58.892412+00:00,1.76
wasm_interpreted,8,2025-03-31T08:05:00.724603+00:00,20.07
wasm_aot,5,2025-03-31T08:05:20.804938+00:00,19.78
wasm_aot,6,2025-03-31T08:05:40.595204+00:00,20.16
wasm_interpreted,9,2025-03-31T08:06:00.765461+00:00,19.72
wasm_interpreted,10,2025-03-31T08:06:20.489244+00:00,19.7
wasm_aot,7,2025-03-31T08:06:40.200077+00:00,20.03
wasm_aot,8,2025-03-31T08:07:00.241243+00:00,19.99
docker,8,2025-03-31T08:07:20.237883+00:00,1.62
docker,9,2025-03-31T08:07:21.941025+00:00,1.59
docker,10,2025-03-31T08:07:23.611482+00:00,1.73
wasm_interpreted,11,2025-03-31T08:07:25.435382+00:00,19.76
wasm_interpreted,12,2025-03-31T08:07:45.199875+00:00,20.33
wasm_interpreted,13,2025-03-31T08:08:05.534665+00:00,19.72
docker,11,2025-03-31T08:08:25.264104+00:00,1.67
docker,12,2025-03-31T08:08:27.008293+00:00,1.65
wasm_interpreted,14,2025-03-31T08:08:28.736156+00:00,19.73
docker,13,2025-03-31T08:08:48.473691+00:00,1.68
wasm_interpreted,15,2025-03-31T08:08:50.226429+00:00,20.0
wasm_aot,9,2025-03-31T08:09:10.233806+00:00,20.88
docker,14,2025-03-31T08:09:31.124760+00:00,1.61
wasm_aot,10,2025-03-31T08:09:32.813806+00:00,20.28
docker,15,2025-03-31T08:09:53.100905+00:00,1.67
wasm_aot,11,2025-03-31T08:09:54.843063+00:00,19.81
docker,16,2025-03-31T08:10:14.662519+00:00,1.63
docker,17,2025-03-31T08:10:16.366004+00:00,1.62
wasm_aot,12,2025-03-31T08:10:18.062434+00:00,19.99
wasm_interpreted,16,2025-03-31T08:10:38.061776+00:00,20.42
wasm_aot,13,2025-03-31T08:10:58.494423+00:00,20.83
wasm_interpreted,17,2025-03-31T08:11:19.336686+00:00,20.2
docker,18,2025-03-31T08:11:39.548224+00:00,1.73
wasm_aot,14,2025-03-31T08:11:41.354639+00:00,20.23
wasm_interpreted,18,2025-03-31T08:12:01.591095+00:00,19.99
wasm_interpreted,19,2025-03-31T08:12:21.593542+00:00,19.99
wasm_aot,15,2025-03-31T08:12:41.593010+00:00,20.44
wasm_aot,16,2025-03-31T08:13:02.040536+00:00,19.82
wasm_aot,17,2025-03-31T08:13:21.870940+00:00,19.82
docker,19,2025-03-31T08:13:41.703320+00:00,1.66
wasm_aot,18,2025-03-31T08:13:43.447892+00:00,20.22
docker,20,2025-03-31T08:14:03.673482+00:00,1.64
wasm_aot,19,2025-03-31T08:14:05.382800+00:00,19.71
wasm_interpreted,20,2025-03-31T08:14:25.098564+00:00,19.75
wasm_aot,20,2025-03-31T08:14:44.854884+00:00,20.15
