deployment-mechanism,trial-number,start-time,cpu-cycles,instructions,cache-misses,cache-references,bus-cycles,page-faults,branch-instructions,branch-misses,major-faults,minor-faults,avg-memory-over-time-in-bytes,max-memory-over-time-in-bytes,cpu-total-utilization-percentage,cpu-user-utilization-percentage,cpu-system-utilization-percentage
docker_container,1,2025-03-31T08:15:06.849328+00:00,,,,,,214.0,,,0.0,193.0,3969024.0,4038656.0,,,
docker_container_and_daemon,1,2025-03-31T08:15:06.849328+00:00,,,,,,214.0,,,0.0,193.0,3969024.0,698765312.0,,,
docker_container_and_daemon_extra_overhead,1,2025-03-31T08:15:06.849328+00:00,,,,,,214.0,,,0.0,193.0,3969024.0,4038656.0,,,
wasm_aot,1,2025-03-31T08:15:39.439223+00:00,,,,,,46221.0,,,0.0,46221.0,119775232.0,151437312.0,47.13,45.64,0.19
wasm_interpreted,1,2025-03-31T08:16:21.829065+00:00,,,,,,45181.0,,,0.0,45181.0,117080064.0,148660224.0,46.73,46.42,0.04
wasm_interpreted,2,2025-03-31T08:17:02.716440+00:00,,,,,,45682.0,,,0.0,45682.0,117225764.57,148623360.0,49.82,48.72,0.14
wasm_interpreted,3,2025-03-31T08:17:43.500988+00:00,,,,,,45182.0,,,0.0,45182.0,117391360.0,148742144.0,46.88,46.15,0.0
wasm_aot,2,2025-03-31T08:18:24.331459+00:00,,,,,,46236.0,,,0.0,46236.0,119798052.57,151265280.0,50.06,49.58,0.04
wasm_aot,3,2025-03-31T08:19:05.577903+00:00,,,,,,46219.0,,,0.0,46219.0,120082432.0,151302144.0,47.02,46.67,0.04
docker_container,2,2025-03-31T08:19:46.534836+00:00,,,,,,343.0,,,0.0,283.0,2883584.0,3100672.0,,,
docker_container_and_daemon,2,2025-03-31T08:19:46.534836+00:00,,,,,,343.0,,,0.0,283.0,2883584.0,697827328.0,,,
docker_container_and_daemon_extra_overhead,2,2025-03-31T08:19:46.534836+00:00,,,,,,343.0,,,0.0,283.0,2883584.0,3100672.0,,,
wasm_interpreted,4,2025-03-31T08:20:18.806596+00:00,,,,,,45182.0,,,0.0,45182.0,117391360.0,148713472.0,47.02,46.3,0.05
wasm_interpreted,5,2025-03-31T08:21:00.192252+00:00,,,,,,45182.0,,,0.0,45182.0,117087914.67,148623360.0,46.83,46.15,0.0
docker_container,3,2025-03-31T08:21:41.211383+00:00,,,,,,279.0,,,0.0,241.0,3141632.0,3555328.0,,,
docker_container_and_daemon,3,2025-03-31T08:21:41.211383+00:00,,,,,,279.0,,,0.0,241.0,44724224.0,698281984.0,,,
docker_container_and_daemon_extra_overhead,3,2025-03-31T08:21:41.211383+00:00,,,,,,279.0,,,0.0,241.0,3477504.0,3555328.0,,,
wasm_aot,4,2025-03-31T08:22:13.474508+00:00,,,,,,46219.0,,,0.0,46219.0,119771136.0,151400448.0,49.84,49.5,0.08
docker_container,4,2025-03-31T08:22:55.105731+00:00,,,,,,8.0,,,0.0,6.0,2535424.0,3420160.0,,,
docker_container_and_daemon,4,2025-03-31T08:22:55.105731+00:00,,,,,,63.4,,,0.0,60.19,44290048.0,698146816.0,,,
docker_container_and_daemon_extra_overhead,4,2025-03-31T08:22:55.105731+00:00,,,,,,63.4,,,0.0,60.19,2777088.0,3420160.0,,,
wasm_interpreted,6,2025-03-31T08:23:27.543332+00:00,,,,,,45181.0,,,0.0,45181.0,117067776.0,148307968.0,42.82,42.72,0.09
wasm_aot,5,2025-03-31T08:24:09.140422+00:00,,,,,,46220.0,,,0.0,46220.0,121997604.57,151433216.0,47.77,46.01,0.0
wasm_interpreted,7,2025-03-31T08:24:50.292643+00:00,,,,,,45182.0,,,0.0,45182.0,117067776.0,148729856.0,49.92,49.56,0.04
docker_container,5,2025-03-31T08:25:30.749007+00:00,,,,,,9.0,,,0.0,9.0,2600960.0,3162112.0,,,
docker_container_and_daemon,5,2025-03-31T08:25:30.749007+00:00,,,,,,9.0,,,0.0,9.0,44572672.0,697888768.0,,,
docker_container_and_daemon_extra_overhead,5,2025-03-31T08:25:30.749007+00:00,,,,,,9.0,,,0.0,9.0,2940928.0,3162112.0,,,
wasm_interpreted,8,2025-03-31T08:26:03.525959+00:00,,,,,,45183.0,,,0.0,45183.0,117114407.38,148738048.0,49.78,48.92,0.01
wasm_aot,6,2025-03-31T08:26:44.579830+00:00,,,,,,46219.0,,,0.0,46219.0,119779328.0,151298048.0,46.95,46.91,0.03
wasm_interpreted,9,2025-03-31T08:27:24.989847+00:00,,,,,,45182.0,,,0.0,45182.0,117075968.0,148561920.0,49.81,49.38,0.14
wasm_aot,7,2025-03-31T08:28:05.709811+00:00,,,,,,46221.0,,,0.0,46221.0,119775232.0,151396352.0,49.81,49.46,0.06
docker_container,6,2025-03-31T08:28:46.138143+00:00,,,,,,45.0,,,0.0,31.0,2420736.0,3510272.0,,,
