deployment-mechanism,trial-number,start-time,wall-time-seconds
wasm_interpreted,1,2025-04-02T00:56:10.318339+00:00,20.0
wasm_interpreted,2,2025-04-02T00:56:30.345469+00:00,19.57
wasm_aot,1,2025-04-02T00:56:49.920947+00:00,19.62
wasm_aot,2,2025-04-02T00:57:09.547943+00:00,19.57
wasm_interpreted,3,2025-04-02T00:57:29.128924+00:00,19.71
docker,1,2025-04-02T00:57:48.847412+00:00,1.59
wasm_aot,3,2025-04-02T00:57:50.514023+00:00,19.75
wasm_aot,4,2025-04-02T00:58:10.276771+00:00,21.35
wasm_interpreted,4,2025-04-02T00:58:31.640318+00:00,20.31
wasm_interpreted,5,2025-04-02T00:58:51.956469+00:00,21.06
docker,2,2025-04-02T00:59:13.024127+00:00,1.52
wasm_interpreted,6,2025-04-02T00:59:14.611549+00:00,19.86
docker,3,2025-04-02T00:59:34.476413+00:00,1.49
wasm_interpreted,7,2025-04-02T00:59:36.050830+00:00,25.22
wasm_aot,5,2025-04-02T01:00:01.283306+00:00,20.32
wasm_interpreted,8,2025-04-02T01:00:21.621702+00:00,19.93
docker,4,2025-04-02T01:00:41.561164+00:00,1.64
wasm_interpreted,9,2025-04-02T01:00:43.272213+00:00,21.62
wasm_interpreted,10,2025-04-02T01:01:04.898687+00:00,21.08
wasm_aot,6,2025-04-02T01:01:25.991298+00:00,20.71
wasm_interpreted,11,2025-04-02T01:01:46.712019+00:00,21.27
docker,5,2025-04-02T01:02:07.987121+00:00,1.83
docker,6,2025-04-02T01:02:09.925206+00:00,1.98
docker,7,2025-04-02T01:02:11.993242+00:00,1.65
wasm_aot,7,2025-04-02T01:02:13.736802+00:00,20.27
docker,8,2025-04-02T01:02:34.010643+00:00,1.49
docker,9,2025-04-02T01:02:35.576224+00:00,1.7
wasm_interpreted,12,2025-04-02T01:02:37.348309+00:00,20.56
docker,10,2025-04-02T01:02:57.917430+00:00,1.6
wasm_aot,8,2025-04-02T01:02:59.604390+00:00,20.16
wasm_interpreted,13,2025-04-02T01:03:19.776668+00:00,20.3
docker,11,2025-04-02T01:03:40.082625+00:00,1.54
wasm_aot,9,2025-04-02T01:03:41.703804+00:00,20.13
docker,12,2025-04-02T01:04:01.842431+00:00,1.53
docker,13,2025-04-02T01:04:03.441557+00:00,1.45
wasm_aot,10,2025-04-02T01:04:04.956363+00:00,20.34
wasm_interpreted,14,2025-04-02T01:04:25.306501+00:00,19.75
wasm_aot,11,2025-04-02T01:04:45.062379+00:00,19.73
wasm_interpreted,15,2025-04-02T01:05:04.801218+00:00,19.49
wasm_aot,12,2025-04-02T01:05:24.303363+00:00,19.59
wasm_aot,13,2025-04-02T01:05:43.900339+00:00,19.62
wasm_aot,14,2025-04-02T01:06:03.526972+00:00,19.63
docker,14,2025-04-02T01:06:23.164862+00:00,1.51
wasm_interpreted,16,2025-04-02T01:06:24.754622+00:00,19.56
wasm_aot,15,2025-04-02T01:06:44.319395+00:00,20.19
wasm_aot,16,2025-04-02T01:07:04.517398+00:00,19.68
docker,15,2025-04-02T01:07:24.201846+00:00,1.48
docker,16,2025-04-02T01:07:25.753727+00:00,1.44
docker,17,2025-04-02T01:07:27.273626+00:00,1.5
wasm_interpreted,17,2025-04-02T01:07:28.848769+00:00,19.6
docker,18,2025-04-02T01:07:48.453054+00:00,1.71
wasm_aot,17,2025-04-02T01:07:50.233330+00:00,20.33
docker,19,2025-04-02T01:08:10.573540+00:00,1.49
wasm_aot,18,2025-04-02T01:08:12.143978+00:00,19.56
docker,20,2025-04-02T01:08:31.708690+00:00,1.53
wasm_interpreted,18,2025-04-02T01:08:33.315520+00:00,19.68
wasm_aot,19,2025-04-02T01:08:53.005572+00:00,20.73
wasm_aot,20,2025-04-02T01:09:13.739538+00:00,19.83
wasm_interpreted,19,2025-04-02T01:09:33.582565+00:00,20.02
wasm_interpreted,20,2025-04-02T01:09:53.609085+00:00,19.75
