deployment-mechanism,trial-number,start-time,cpu-cycles,instructions,cache-misses,cache-references,bus-cycles,page-faults,branch-instructions,branch-misses,major-faults,minor-faults,avg-memory-over-time-in-bytes,max-memory-over-time-in-bytes,cpu-total-utilization-percentage,cpu-user-utilization-percentage,cpu-system-utilization-percentage
wasm_aot,1,2025-04-02T01:10:14.482120+00:00,,,,,,100498.0,,,0.0,100498.0,230576128.0,317870080.0,47.08,46.05,0.0
docker_container,1,2025-04-02T01:10:55.718231+00:00,,,,,,37.0,,,0.0,35.0,2453504.0,3194880.0,,,
docker_container_and_daemon,1,2025-04-02T01:10:55.718231+00:00,,,,,,108.67,,,2.05,104.62,60590080.0,697921536.0,,,
docker_container_and_daemon_extra_overhead,1,2025-04-02T01:10:55.718231+00:00,,,,,,108.67,,,2.05,104.62,2598912.0,3194880.0,,,
docker_container,2,2025-04-02T01:11:28.168597+00:00,,,,,,185.0,,,0.0,164.0,4907008.0,4907008.0,,,
docker_container_and_daemon,2,2025-04-02T01:11:28.168597+00:00,,,,,,185.0,,,0.0,164.0,4907008.0,699633664.0,,,
docker_container_and_daemon_extra_overhead,2,2025-04-02T01:11:28.168597+00:00,,,,,,185.0,,,0.0,164.0,4907008.0,4907008.0,,,
docker_container,3,2025-04-02T01:12:00.386123+00:00,,,,,,18.0,,,0.0,13.0,2580480.0,3428352.0,,,
docker_container_and_daemon,3,2025-04-02T01:12:00.386123+00:00,,,,,,18.0,,,0.0,13.0,62652416.0,698155008.0,,,
docker_container_and_daemon_extra_overhead,3,2025-04-02T01:12:00.386123+00:00,,,,,,18.0,,,0.0,13.0,2850816.0,3428352.0,,,
docker_container,4,2025-04-02T01:13:37.035029+00:00,,,,,,201.0,,,0.0,185.0,4677632.0,4677632.0,,,
docker_container_and_daemon,4,2025-04-02T01:13:37.035029+00:00,,,,,,201.0,,,0.0,185.0,4677632.0,699404288.0,,,
docker_container_and_daemon_extra_overhead,4,2025-04-02T01:13:37.035029+00:00,,,,,,201.0,,,0.0,185.0,4677632.0,4677632.0,,,
docker_container,5,2025-04-02T01:14:09.421249+00:00,,,,,,233.0,,,0.0,161.0,2600960.0,3186688.0,,,
docker_container_and_daemon,5,2025-04-02T01:14:09.421249+00:00,,,,,,233.0,,,0.0,161.0,64462848.0,697913344.0,,,
docker_container_and_daemon_extra_overhead,5,2025-04-02T01:14:09.421249+00:00,,,,,,233.0,,,0.0,161.0,3981312.0,3186688.0,,,
docker_container,6,2025-04-02T01:14:41.748310+00:00,,,,,,22.0,,,0.0,22.0,2347008.0,3473408.0,,,
docker_container_and_daemon,6,2025-04-02T01:14:41.748310+00:00,,,,,,22.0,,,0.0,22.0,65249280.0,698200064.0,,,
docker_container_and_daemon_extra_overhead,6,2025-04-02T01:14:41.748310+00:00,,,,,,22.0,,,0.0,22.0,2826240.0,3473408.0,,,
wasm_aot,2,2025-04-02T01:15:14.306358+00:00,,,,,,100500.0,,,0.0,100500.0,230580224.0,318095360.0,49.78,48.52,0.0
wasm_interpreted,1,2025-04-02T01:15:55.428901+00:00,,,,,,99467.0,,,0.0,99467.0,227602432.0,315236352.0,49.93,49.28,0.04
docker_container,7,2025-04-02T01:16:35.804495+00:00,,,,,,224.0,,,0.0,202.0,18444288.0,18444288.0,,,
docker_container_and_daemon,7,2025-04-02T01:16:35.804495+00:00,,,,,,224.0,,,0.0,202.0,77328384.0,713170944.0,,,
docker_container_and_daemon_extra_overhead,7,2025-04-02T01:16:35.804495+00:00,,,,,,224.0,,,0.0,202.0,18444288.0,18444288.0,,,
wasm_interpreted,2,2025-04-02T01:17:08.059431+00:00,,,,,,99469.0,,,1.0,99468.0,227749257.85,315547648.0,44.57,43.87,0.0
docker_container,8,2025-04-02T01:17:49.793182+00:00,,,,,,235.0,,,1.0,155.0,3440640.0,3756032.0,,,
docker_container_and_daemon,8,2025-04-02T01:17:49.793182+00:00,,,,,,235.0,,,1.0,155.0,62201856.0,698482688.0,,,
docker_container_and_daemon_extra_overhead,8,2025-04-02T01:17:49.793182+00:00,,,,,,235.0,,,1.0,155.0,3645440.0,3756032.0,,,
wasm_interpreted,3,2025-04-02T01:18:22.275566+00:00,,,,,,99469.0,,,19.0,99450.0,229761024.0,317583360.0,46.31,45.64,0.04
docker_container,9,2025-04-02T01:19:03.157971+00:00,,,,,,137.0,,,0.0,130.0,2605056.0,3420160.0,,,
docker_container_and_daemon,9,2025-04-02T01:19:03.157971+00:00,,,,,,137.0,,,0.0,130.0,2605056.0,698146816.0,,,
docker_container_and_daemon_extra_overhead,9,2025-04-02T01:19:03.157971+00:00,,,,,,137.0,,,0.0,130.0,2605056.0,3420160.0,,,
wasm_interpreted,4,2025-04-02T01:19:35.250359+00:00,,,,,,99469.0,,,0.0,99469.0,210136772.92,315260928.0,44.57,43.78,0.78
wasm_aot,3,2025-04-02T01:20:15.316011+00:00,,,,,,100498.0,,,0.0,100498.0,230282240.0,317865984.0,49.89,49.26,0.05
wasm_interpreted,5,2025-04-02T01:20:55.736024+00:00,,,,,,99468.0,,,0.0,99468.0,227602432.0,315334656.0,49.81,49.16,0.06
wasm_interpreted,6,2025-04-02T01:21:35.798723+00:00,,,,,,99467.0,,,0.0,99467.0,227606869.33,315043840.0,49.88,49.2,0.01
wasm_aot,4,2025-04-02T01:22:16.147637+00:00,,,,,,100500.0,,,6.0,100494.0,230326272.0,317980672.0,49.9,49.23,0.05
wasm_aot,5,2025-04-02T01:22:56.892061+00:00,,,,,,100500.0,,,0.0,100500.0,230271658.67,317911040.0,49.94,49.26,0.03
wasm_interpreted,7,2025-04-02T01:23:36.967797+00:00,,,,,,99467.0,,,0.0,99467.0,227635882.67,315269120.0,49.93,49.33,0.02
