deployment-mechanism,trial-number,start-time,wall-time-seconds
wasm_aot,1,2025-03-31T23:05:48.031498+00:00,21.45
docker,1,2025-03-31T23:06:09.493759+00:00,2.13
wasm_interpreted,1,2025-03-31T23:06:11.702445+00:00,20.4
wasm_aot,2,2025-03-31T23:06:32.109009+00:00,20.59
docker,2,2025-03-31T23:06:52.708182+00:00,1.85
wasm_aot,3,2025-03-31T23:06:54.639667+00:00,20.13
wasm_interpreted,2,2025-03-31T23:07:14.780690+00:00,19.99
wasm_interpreted,3,2025-03-31T23:07:34.781959+00:00,20.06
wasm_interpreted,4,2025-03-31T23:07:54.853698+00:00,20.49
wasm_aot,4,2025-03-31T23:08:15.353362+00:00,20.18
wasm_aot,5,2025-03-31T23:08:35.545193+00:00,20.07
wasm_aot,6,2025-03-31T23:08:55.620252+00:00,20.25
wasm_aot,7,2025-03-31T23:09:15.881435+00:00,20.14
wasm_aot,8,2025-03-31T23:09:36.031685+00:00,20.03
wasm_interpreted,5,2025-03-31T23:09:56.070492+00:00,20.04
wasm_interpreted,6,2025-03-31T23:10:16.120727+00:00,20.03
wasm_interpreted,7,2025-03-31T23:10:36.162914+00:00,20.31
wasm_aot,9,2025-03-31T23:10:56.485250+00:00,19.99
wasm_interpreted,8,2025-03-31T23:11:16.481263+00:00,21.27
wasm_interpreted,9,2025-03-31T23:11:37.763987+00:00,21.94
docker,3,2025-03-31T23:11:59.717579+00:00,1.97
wasm_interpreted,10,2025-03-31T23:12:01.758919+00:00,22.09
docker,4,2025-03-31T23:12:23.860523+00:00,1.87
wasm_aot,10,2025-03-31T23:12:25.815734+00:00,31.84
wasm_interpreted,11,2025-03-31T23:12:57.677729+00:00,26.88
docker,5,2025-03-31T23:13:24.576605+00:00,2.36
wasm_interpreted,12,2025-03-31T23:13:27.116217+00:00,22.24
wasm_aot,11,2025-03-31T23:13:49.361905+00:00,20.88
wasm_aot,12,2025-03-31T23:14:10.254751+00:00,20.32
wasm_aot,13,2025-03-31T23:14:30.585702+00:00,28.47
wasm_aot,14,2025-03-31T23:14:59.064622+00:00,60.78
wasm_interpreted,13,2025-03-31T23:15:59.874260+00:00,27.17
wasm_aot,15,2025-03-31T23:16:27.060109+00:00,25.91
docker,6,2025-03-31T23:16:52.985401+00:00,3.75
docker,7,2025-03-31T23:16:56.827734+00:00,2.6
docker,8,2025-03-31T23:16:59.524763+00:00,2.45
wasm_aot,16,2025-03-31T23:17:02.066672+00:00,21.78
docker,9,2025-03-31T23:17:23.855518+00:00,2.03
docker,10,2025-03-31T23:17:25.974975+00:00,2.23
docker,11,2025-03-31T23:17:28.281954+00:00,2.01
docker,12,2025-03-31T23:17:30.365849+00:00,1.89
docker,13,2025-03-31T23:17:32.341481+00:00,2.19
wasm_interpreted,14,2025-03-31T23:17:34.621230+00:00,21.72
wasm_aot,17,2025-03-31T23:17:56.349694+00:00,23.67
wasm_interpreted,15,2025-03-31T23:18:20.031293+00:00,21.1
wasm_aot,18,2025-03-31T23:18:41.144614+00:00,20.7
docker,14,2025-03-31T23:19:01.852910+00:00,2.08
docker,15,2025-03-31T23:19:04.003820+00:00,2.11
wasm_interpreted,16,2025-03-31T23:19:06.211571+00:00,21.17
docker,16,2025-03-31T23:19:27.390606+00:00,2.05
docker,17,2025-03-31T23:19:29.525272+00:00,1.95
docker,18,2025-03-31T23:19:31.550787+00:00,1.94
wasm_interpreted,17,2025-03-31T23:19:33.595792+00:00,20.55
wasm_aot,19,2025-03-31T23:19:54.156958+00:00,20.34
docker,19,2025-03-31T23:20:14.501726+00:00,1.97
wasm_aot,20,2025-03-31T23:20:16.543159+00:00,20.74
wasm_interpreted,18,2025-03-31T23:20:37.289824+00:00,20.85
wasm_interpreted,19,2025-03-31T23:20:58.150536+00:00,21.1
wasm_interpreted,20,2025-03-31T23:21:19.260102+00:00,20.16
docker,20,2025-03-31T23:21:39.429556+00:00,1.84
