deployment-mechanism,trial-number,start-time,wall-time-seconds
wasm_interpreted,1,2025-04-01T09:51:16.476832+00:00,97.13
docker,1,2025-04-01T09:52:53.623289+00:00,2.46
wasm_interpreted,2,2025-04-01T09:52:56.167847+00:00,95.75
wasm_aot,1,2025-04-01T09:54:31.923603+00:00,96.52000000000001
docker,2,2025-04-01T09:56:08.452391+00:00,2.38
wasm_aot,2,2025-04-01T09:56:10.904761+00:00,96.03999999999999
wasm_aot,3,2025-04-01T09:57:46.952346+00:00,96.06
wasm_interpreted,3,2025-04-01T09:59:23.019196+00:00,96.12
wasm_interpreted,4,2025-04-01T10:00:59.144512+00:00,95.33
docker,3,2025-04-01T10:02:34.484523+00:00,2.41
wasm_aot,4,2025-04-01T10:02:36.965664+00:00,96.87
docker,4,2025-04-01T10:04:13.842245+00:00,2.48
docker,5,2025-04-01T10:04:16.388259+00:00,2.41
wasm_aot,5,2025-04-01T10:04:18.876045+00:00,95.95
docker,6,2025-04-01T10:05:54.833901+00:00,2.37
docker,7,2025-04-01T10:05:57.280328+00:00,2.35
docker,8,2025-04-01T10:05:59.707166+00:00,2.4
wasm_aot,6,2025-04-01T10:06:02.188638+00:00,96.38
wasm_interpreted,5,2025-04-01T10:07:38.574896+00:00,95.33
wasm_interpreted,6,2025-04-01T10:09:13.918287+00:00,95.39
wasm_aot,7,2025-04-01T10:10:49.313129+00:00,95.9
docker,9,2025-04-01T10:12:25.226312+00:00,2.36
docker,10,2025-04-01T10:12:27.664142+00:00,2.33
wasm_interpreted,7,2025-04-01T10:12:30.067452+00:00,95.50999999999999
docker,11,2025-04-01T10:14:05.590050+00:00,2.4
wasm_interpreted,8,2025-04-01T10:14:08.065695+00:00,95.72
wasm_aot,8,2025-04-01T10:15:43.796061+00:00,95.38
docker,12,2025-04-01T10:17:19.183857+00:00,2.4
wasm_interpreted,9,2025-04-01T10:17:21.662208+00:00,96.94
wasm_interpreted,10,2025-04-01T10:18:58.607473+00:00,95.34
wasm_interpreted,11,2025-04-01T10:20:33.956440+00:00,95.28999999999999
wasm_aot,9,2025-04-01T10:22:09.250089+00:00,95.66
wasm_aot,10,2025-04-01T10:23:44.914926+00:00,95.39
wasm_aot,11,2025-04-01T10:25:20.312799+00:00,95.67
docker,13,2025-04-01T10:26:55.986857+00:00,2.5
wasm_aot,12,2025-04-01T10:26:58.560922+00:00,96.69
wasm_interpreted,12,2025-04-01T10:28:35.262776+00:00,95.87
wasm_aot,13,2025-04-01T10:30:11.143709+00:00,96.32
wasm_aot,14,2025-04-01T10:31:47.473696+00:00,97.53
wasm_interpreted,13,2025-04-01T10:33:25.012889+00:00,97.11
docker,14,2025-04-01T10:35:02.136031+00:00,2.78
wasm_interpreted,14,2025-04-01T10:35:04.996382+00:00,97.11
wasm_aot,15,2025-04-01T10:36:42.114817+00:00,95.83
wasm_aot,16,2025-04-01T10:38:17.953960+00:00,101.3
wasm_aot,17,2025-04-01T10:39:59.264696+00:00,97.24000000000001
wasm_interpreted,15,2025-04-01T10:41:36.513983+00:00,97.28999999999999
wasm_interpreted,16,2025-04-01T10:43:13.807698+00:00,98.41
docker,15,2025-04-01T10:44:52.227642+00:00,3.44
wasm_aot,18,2025-04-01T10:44:55.748542+00:00,97.75999999999999
docker,16,2025-04-01T10:46:33.521309+00:00,2.83
docker,17,2025-04-01T10:46:36.434379+00:00,2.54
wasm_aot,19,2025-04-01T10:46:39.045373+00:00,98.03999999999999
docker,18,2025-04-01T10:48:17.093447+00:00,2.88
wasm_interpreted,17,2025-04-01T10:48:20.054331+00:00,113.2
wasm_interpreted,18,2025-04-01T10:50:13.273598+00:00,97.87
wasm_interpreted,19,2025-04-01T10:51:51.149276+00:00,97.22999999999999
docker,19,2025-04-01T10:53:28.390315+00:00,3.35
wasm_aot,20,2025-04-01T10:53:31.818054+00:00,98.32
wasm_interpreted,20,2025-04-01T10:55:10.147516+00:00,97.53999999999999
docker,20,2025-04-01T10:56:47.693591+00:00,2.8
