deployment-mechanism,trial-number,start-time,wall-time-seconds
wasm_interpreted,1,2025-03-31T03:01:11.371056+00:00,102.95
wasm_interpreted,2,2025-03-31T03:02:54.375732+00:00,97.1
wasm_aot,1,2025-03-31T03:04:31.488363+00:00,99.03
docker,1,2025-03-31T03:06:10.526775+00:00,2.61
docker,2,2025-03-31T03:06:13.226676+00:00,1.83
docker,3,2025-03-31T03:06:15.131147+00:00,1.96
docker,4,2025-03-31T03:06:17.170438+00:00,1.77
wasm_aot,2,2025-03-31T03:06:19.015248+00:00,11877.0
wasm_interpreted,3,2025-03-31T06:24:16.156428+00:00,96.89
wasm_interpreted,4,2025-03-31T06:25:53.054415+00:00,95.42
docker,5,2025-03-31T06:27:28.482868+00:00,1.97
docker,6,2025-03-31T06:27:30.569323+00:00,3.88
wasm_interpreted,5,2025-03-31T06:27:34.622694+00:00,112.88
wasm_aot,3,2025-03-31T06:29:27.516550+00:00,96.78
wasm_interpreted,6,2025-03-31T06:31:04.302555+00:00,95.47
wasm_aot,4,2025-03-31T06:32:39.785893+00:00,94.46000000000001
wasm_aot,5,2025-03-31T06:34:14.256735+00:00,95.05
docker,7,2025-03-31T06:35:49.312261+00:00,3.44
docker,8,2025-03-31T06:35:52.834131+00:00,2.03
wasm_interpreted,7,2025-03-31T06:35:54.932594+00:00,95.02000000000001
docker,9,2025-03-31T06:37:29.957767+00:00,1.78
wasm_interpreted,8,2025-03-31T06:37:31.808498+00:00,95.3
docker,10,2025-03-31T06:39:07.113369+00:00,2.37
wasm_aot,6,2025-03-31T06:39:09.568077+00:00,95.63
wasm_interpreted,9,2025-03-31T06:40:45.202585+00:00,97.95
docker,11,2025-03-31T06:42:23.156450+00:00,1.79
wasm_aot,7,2025-03-31T06:42:25.018417+00:00,94.91
wasm_aot,8,2025-03-31T06:43:59.935400+00:00,95.27000000000001
docker,12,2025-03-31T06:45:35.214445+00:00,2.67
wasm_interpreted,10,2025-03-31T06:45:38.194625+00:00,97.2
wasm_aot,9,2025-03-31T06:47:15.406412+00:00,95.08
wasm_interpreted,11,2025-03-31T06:48:50.491014+00:00,94.94
wasm_aot,10,2025-03-31T06:50:25.448027+00:00,94.38
wasm_aot,11,2025-03-31T06:51:59.837667+00:00,95.38
wasm_aot,12,2025-03-31T06:53:35.226619+00:00,94.56
docker,13,2025-03-31T06:55:09.799120+00:00,2.31
docker,14,2025-03-31T06:55:12.177166+00:00,1.79
wasm_interpreted,12,2025-03-31T06:55:14.045415+00:00,95.86
docker,15,2025-03-31T06:56:49.915956+00:00,1.84
wasm_aot,13,2025-03-31T06:56:51.832947+00:00,95.14
docker,16,2025-03-31T06:58:26.977129+00:00,1.74
docker,17,2025-03-31T06:58:28.791752+00:00,1.83
wasm_interpreted,13,2025-03-31T06:58:30.693212+00:00,94.17
docker,18,2025-03-31T07:00:04.871487+00:00,1.82
wasm_aot,14,2025-03-31T07:00:06.767747+00:00,94.92
wasm_aot,15,2025-03-31T07:01:41.698498+00:00,94.65
wasm_interpreted,14,2025-03-31T07:03:16.359092+00:00,95.11
wasm_interpreted,15,2025-03-31T07:04:51.481421+00:00,94.88
wasm_interpreted,16,2025-03-31T07:06:26.366604+00:00,94.71000000000001
docker,19,2025-03-31T07:08:01.086413+00:00,1.79
wasm_interpreted,17,2025-03-31T07:08:02.956727+00:00,94.63
wasm_aot,16,2025-03-31T07:09:37.595386+00:00,98.75
wasm_interpreted,18,2025-03-31T07:11:16.358206+00:00,95.03
docker,20,2025-03-31T07:12:51.399111+00:00,1.99
wasm_interpreted,19,2025-03-31T07:12:53.464956+00:00,94.43
wasm_aot,17,2025-03-31T07:14:27.903900+00:00,94.34
wasm_aot,18,2025-03-31T07:16:02.249139+00:00,96.4
wasm_interpreted,20,2025-03-31T07:17:38.653328+00:00,96.67
wasm_aot,19,2025-03-31T07:19:15.334545+00:00,96.07
wasm_aot,20,2025-03-31T07:20:51.414713+00:00,95.72999999999999
