deployment-mechanism,trial-number,start-time,wall-time-seconds
wasm_aot,1,2025-04-02T05:13:29.858258+00:00,19.74
wasm_aot,2,2025-04-02T05:13:49.606864+00:00,19.86
wasm_interpreted,1,2025-04-02T05:14:09.472631+00:00,19.63
docker,1,2025-04-02T05:14:29.113923+00:00,1.55
wasm_aot,3,2025-04-02T05:14:30.734566+00:00,19.6
wasm_interpreted,2,2025-04-02T05:14:50.343617+00:00,19.66
docker,2,2025-04-02T05:15:10.014047+00:00,1.54
wasm_aot,4,2025-04-02T05:15:11.627394+00:00,19.65
wasm_interpreted,3,2025-04-02T05:15:31.287947+00:00,19.61
wasm_interpreted,4,2025-04-02T05:15:50.908497+00:00,19.63
docker,3,2025-04-02T05:16:10.544565+00:00,1.51
wasm_interpreted,5,2025-04-02T05:16:12.122196+00:00,19.64
wasm_aot,5,2025-04-02T05:16:31.770042+00:00,19.59
wasm_interpreted,6,2025-04-02T05:16:51.368763+00:00,19.75
docker,4,2025-04-02T05:17:11.130509+00:00,1.54
wasm_interpreted,7,2025-04-02T05:17:12.736056+00:00,19.65
docker,5,2025-04-02T05:17:32.390549+00:00,1.58
wasm_aot,6,2025-04-02T05:17:34.051497+00:00,19.63
docker,6,2025-04-02T05:17:53.688744+00:00,1.57
wasm_interpreted,8,2025-04-02T05:17:55.335960+00:00,19.66
docker,7,2025-04-02T05:18:15.003534+00:00,1.72
wasm_aot,7,2025-04-02T05:18:16.798606+00:00,19.63
wasm_interpreted,9,2025-04-02T05:18:36.442468+00:00,19.72
wasm_aot,8,2025-04-02T05:18:56.171919+00:00,19.62
wasm_aot,9,2025-04-02T05:19:15.798053+00:00,19.61
docker,8,2025-04-02T05:19:35.417679+00:00,1.58
wasm_aot,10,2025-04-02T05:19:37.070549+00:00,19.73
wasm_aot,11,2025-04-02T05:19:56.805276+00:00,19.76
wasm_aot,12,2025-04-02T05:20:16.573407+00:00,19.65
wasm_interpreted,10,2025-04-02T05:20:36.227462+00:00,19.66
docker,9,2025-04-02T05:20:55.897599+00:00,1.52
docker,10,2025-04-02T05:20:57.483389+00:00,1.51
wasm_interpreted,11,2025-04-02T05:20:59.069240+00:00,19.67
wasm_aot,13,2025-04-02T05:21:18.744678+00:00,19.64
wasm_interpreted,12,2025-04-02T05:21:38.388166+00:00,19.7
docker,11,2025-04-02T05:21:58.096702+00:00,1.7
docker,12,2025-04-02T05:21:59.871798+00:00,1.59
wasm_interpreted,13,2025-04-02T05:22:01.534441+00:00,19.61
docker,13,2025-04-02T05:22:21.148686+00:00,1.55
wasm_aot,14,2025-04-02T05:22:22.780805+00:00,20.1
docker,14,2025-04-02T05:22:42.893277+00:00,1.59
wasm_interpreted,14,2025-04-02T05:22:44.557348+00:00,19.64
wasm_interpreted,15,2025-04-02T05:23:04.201027+00:00,19.59
docker,15,2025-04-02T05:23:23.794983+00:00,1.54
docker,16,2025-04-02T05:23:25.408397+00:00,1.63
wasm_interpreted,16,2025-04-02T05:23:27.123634+00:00,19.82
wasm_interpreted,17,2025-04-02T05:23:46.955842+00:00,19.66
docker,17,2025-04-02T05:24:06.620219+00:00,1.57
wasm_aot,15,2025-04-02T05:24:08.265420+00:00,19.71
wasm_aot,16,2025-04-02T05:24:27.981693+00:00,19.65
wasm_aot,17,2025-04-02T05:24:47.637749+00:00,19.7
wasm_aot,18,2025-04-02T05:25:07.344394+00:00,19.7
wasm_interpreted,18,2025-04-02T05:25:27.054534+00:00,19.89
wasm_aot,19,2025-04-02T05:25:46.950759+00:00,19.65
docker,18,2025-04-02T05:26:06.613673+00:00,1.56
wasm_interpreted,19,2025-04-02T05:26:08.245146+00:00,19.83
docker,19,2025-04-02T05:26:28.085045+00:00,1.63
wasm_interpreted,20,2025-04-02T05:26:29.798939+00:00,19.84
docker,20,2025-04-02T05:26:49.648302+00:00,1.53
wasm_aot,20,2025-04-02T05:26:51.249277+00:00,19.69
