deployment-mechanism,trial-number,start-time,cpu-cycles,instructions,cache-misses,cache-references,bus-cycles,page-faults,branch-instructions,branch-misses,major-faults,minor-faults,avg-memory-over-time-in-bytes,max-memory-over-time-in-bytes,cpu-total-utilization-percentage,cpu-user-utilization-percentage,cpu-system-utilization-percentage
wasm_aot,1,2025-03-31T17:03:16.121063+00:00,,,,,,51525.0,,,172.0,51353.0,179458048.0,215834624.0,27.67,27.67,0.0
docker_container,1,2025-03-31T17:04:11.451397+00:00,,,,,,18734.0,,,372.0,18358.0,64593920.0,126504960.0,21.83,12.51,9.31
docker_container_and_daemon,1,2025-03-31T17:04:11.451397+00:00,,,,,,18840.35,,,393.56,18442.79,105693184.0,821231616.0,24.82,13.77,11.040000000000001
docker_container_and_daemon_extra_overhead,1,2025-03-31T17:04:11.451397+00:00,,,,,,18840.35,,,393.56,18442.79,65134592.0,126504960.0,24.81,13.77,11.030000000000001
wasm_aot,2,2025-03-31T17:04:46.887429+00:00,,,,,,51359.0,,,0.0,51359.0,130347008.0,167260160.0,45.22,44.67,0.02
wasm_interpreted,1,2025-03-31T17:05:28.095399+00:00,,,,,,50321.0,,,0.0,50321.0,129469849.6,164401152.0,46.91,46.81,0.1
wasm_interpreted,2,2025-03-31T17:06:19.823586+00:00,,,,,,50323.0,,,0.0,50323.0,127679251.69,164478976.0,49.91,49.03,0.06
docker_container,2,2025-03-31T17:07:00.912152+00:00,,,,,,25.0,,,0.0,3.0,2215936.0,3346432.0,,,
docker_container_and_daemon,2,2025-03-31T17:07:00.912152+00:00,,,,,,25.0,,,0.0,3.0,43819008.0,698073088.0,,,
docker_container_and_daemon_extra_overhead,2,2025-03-31T17:07:00.912152+00:00,,,,,,25.0,,,0.0,3.0,2699264.0,3346432.0,,,
docker_container,3,2025-03-31T17:07:34.349376+00:00,,,,,,306.0,,,0.0,283.0,4468736.0,4468736.0,,,
docker_container_and_daemon,3,2025-03-31T17:07:34.349376+00:00,,,,,,306.0,,,0.0,283.0,46657536.0,699195392.0,,,
docker_container_and_daemon_extra_overhead,3,2025-03-31T17:07:34.349376+00:00,,,,,,306.0,,,0.0,283.0,5300224.0,4468736.0,,,
wasm_interpreted,3,2025-03-31T17:08:06.590102+00:00,,,,,,50322.0,,,0.0,50322.0,127643648.0,164564992.0,45.35,45.29,0.06
wasm_interpreted,4,2025-03-31T17:08:47.715005+00:00,,,,,,50321.0,,,0.0,50321.0,127643648.0,164564992.0,46.76,46.43,0.04
wasm_aot,3,2025-03-31T17:09:28.261858+00:00,,,,,,51358.0,,,0.0,51358.0,130674688.0,167047168.0,46.51,45.97,0.05
wasm_aot,4,2025-03-31T17:10:09.206985+00:00,,,,,,51360.0,,,4.0,51356.0,152507733.33,198889472.0,49.49,45.34,4.12
docker_container,4,2025-03-31T17:10:52.168453+00:00,,,,,,19.0,,,3.0,14.0,1732608.0,3735552.0,,,
docker_container_and_daemon,4,2025-03-31T17:10:52.168453+00:00,,,,,,19.0,,,3.0,14.0,1732608.0,698462208.0,,,
docker_container_and_daemon_extra_overhead,4,2025-03-31T17:10:52.168453+00:00,,,,,,19.0,,,3.0,14.0,1732608.0,3735552.0,,,
docker_container,5,2025-03-31T17:11:24.749739+00:00,,,,,,372.0,,,0.0,322.0,3371008.0,4034560.0,,,
docker_container_and_daemon,5,2025-03-31T17:11:24.749739+00:00,,,,,,372.0,,,0.0,322.0,44519424.0,698761216.0,,,
docker_container_and_daemon_extra_overhead,5,2025-03-31T17:11:24.749739+00:00,,,,,,372.0,,,0.0,322.0,3371008.0,4034560.0,,,
docker_container,6,2025-03-31T17:11:57.370899+00:00,,,,,,519.0,,,0.0,519.0,3612672.0,4661248.0,,,
docker_container_and_daemon,6,2025-03-31T17:11:57.370899+00:00,,,,,,519.0,,,0.0,519.0,3612672.0,699387904.0,,,
docker_container_and_daemon_extra_overhead,6,2025-03-31T17:11:57.370899+00:00,,,,,,519.0,,,0.0,519.0,3612672.0,4661248.0,,,
wasm_aot,5,2025-03-31T17:12:29.853484+00:00,,,,,,51858.0,,,18.0,51840.0,133104201.14,169799680.0,47.45,47.45,0.0
wasm_interpreted,5,2025-03-31T17:13:12.027582+00:00,,,,,,50321.0,,,0.0,50321.0,127724690.29,164556800.0,49.87,49.38,0.0
wasm_interpreted,6,2025-03-31T17:13:53.056159+00:00,,,,,,50322.0,,,0.0,50322.0,127647744.0,164421632.0,49.96,49.57,0.06
docker_container,7,2025-03-31T17:14:33.801961+00:00,,,,,,270.0,,,0.0,215.0,3309568.0,3338240.0,,,
docker_container_and_daemon,7,2025-03-31T17:14:33.801961+00:00,,,,,,270.0,,,0.0,215.0,47624192.0,698064896.0,,,
docker_container_and_daemon_extra_overhead,7,2025-03-31T17:14:33.801961+00:00,,,,,,270.0,,,0.0,215.0,3362816.0,3338240.0,,,
wasm_interpreted,7,2025-03-31T17:15:06.301055+00:00,,,,,,50320.0,,,0.0,50320.0,127660032.0,164519936.0,49.96,49.62,0.03
docker_container,8,2025-03-31T17:15:47.765950+00:00,,,,,,259.0,,,0.0,189.0,3579904.0,3706880.0,,,
docker_container_and_daemon,8,2025-03-31T17:15:47.765950+00:00,,,,,,259.0,,,0.0,189.0,3579904.0,698433536.0,,,
docker_container_and_daemon_extra_overhead,8,2025-03-31T17:15:47.765950+00:00,,,,,,259.0,,,0.0,189.0,3579904.0,3706880.0,,,
wasm_aot,6,2025-03-31T17:16:20.245619+00:00,,,,,,51360.0,,,1.0,51359.0,130384554.67,167063552.0,46.78,44.99,0.0
docker_container,9,2025-03-31T17:17:02.002145+00:00,,,,,,41.0,,,0.0,32.0,2560000.0,3457024.0,,,
docker_container_and_daemon,9,2025-03-31T17:17:02.002145+00:00,,,,,,41.0,,,0.0,32.0,45477888.0,698183680.0,,,
docker_container_and_daemon_extra_overhead,9,2025-03-31T17:17:02.002145+00:00,,,,,,41.0,,,0.0,32.0,2924544.0,3457024.0,,,
docker_container,10,2025-03-31T17:17:34.536749+00:00,,,,,,1507.0,,,0.0,785.0,5996544.0,5996544.0,,,
docker_container_and_daemon,10,2025-03-31T17:17:34.536749+00:00,,,,,,1507.0,,,0.0,785.0,49119232.0,700723200.0,,,
docker_container_and_daemon_extra_overhead,10,2025-03-31T17:17:34.536749+00:00,,,,,,1507.0,,,0.0,785.0,6221824.0,5996544.0,,,
docker_container,11,2025-03-31T17:18:06.815865+00:00,,,,,,73.0,,,0.0,42.0,3686400.0,3813376.0,,,
docker_container_and_daemon,11,2025-03-31T17:18:06.815865+00:00,,,,,,73.0,,,0.0,42.0,47128576.0,698540032.0,,,
docker_container_and_daemon_extra_overhead,11,2025-03-31T17:18:06.815865+00:00,,,,,,73.0,,,0.0,42.0,3997696.0,3813376.0,,,
wasm_interpreted,8,2025-03-31T17:18:39.262067+00:00,,,,,,50322.0,,,18.0,50304.0,128266240.0,165023744.0,46.18,45.74,0.02
wasm_interpreted,9,2025-03-31T17:19:20.297770+00:00,,,,,,50321.0,,,0.0,50321.0,127647744.0,164564992.0,44.68,44.66,0.02
wasm_interpreted,10,2025-03-31T17:20:01.815311+00:00,,,,,,50321.0,,,0.0,50321.0,127639552.0,164380672.0,47.33,47.3,0.03
wasm_interpreted,11,2025-03-31T17:20:42.529607+00:00,,,,,,50323.0,,,0.0,50323.0,119450828.8,164392960.0,49.83,48.22,1.61
docker_container,12,2025-03-31T17:21:23.670061+00:00,,,,,,30.0,,,0.0,25.0,2572288.0,3469312.0,,,
docker_container_and_daemon,12,2025-03-31T17:21:23.670061+00:00,,,,,,30.0,,,0.0,25.0,2572288.0,698195968.0,,,
docker_container_and_daemon_extra_overhead,12,2025-03-31T17:21:23.670061+00:00,,,,,,30.0,,,0.0,25.0,2572288.0,3469312.0,,,
wasm_aot,7,2025-03-31T17:21:56.192514+00:00,,,,,,51358.0,,,4.0,51354.0,120389001.85,167313408.0,49.87,49.47,0.4
docker_container,13,2025-03-31T17:22:37.372986+00:00,,,,,,349.0,,,0.0,304.0,3346432.0,3747840.0,,,
docker_container_and_daemon,13,2025-03-31T17:22:37.372986+00:00,,,,,,349.0,,,0.0,304.0,3346432.0,698474496.0,,,
docker_container_and_daemon_extra_overhead,13,2025-03-31T17:22:37.372986+00:00,,,,,,349.0,,,0.0,304.0,3346432.0,3747840.0,,,
