deployment-mechanism,trial-number,start-time,cpu-cycles,instructions,cache-misses,cache-references,bus-cycles,page-faults,branch-instructions,branch-misses,major-faults,minor-faults,avg-memory-over-time-in-bytes,max-memory-over-time-in-bytes,cpu-total-utilization-percentage,cpu-user-utilization-percentage,cpu-system-utilization-percentage
wasm_interpreted,1,2025-03-31T21:24:59.814527+00:00,,,,,,72150.0,,,402.0,71748.0,231379874.91,280162304.0,39.84,35.13,4.21
docker_container,1,2025-03-31T21:25:57.040836+00:00,,,,,,11.0,,,3.0,6.0,2883584.0,3936256.0,,,
docker_container_and_daemon,1,2025-03-31T21:25:57.040836+00:00,,,,,,83.99,,,8.469999999999999,67.52000000000001,43089920.0,698662912.0,,,
docker_container_and_daemon_extra_overhead,1,2025-03-31T21:25:57.040836+00:00,,,,,,83.99,,,8.469999999999999,67.52000000000001,3891200.0,3936256.0,,,
docker_container,2,2025-03-31T21:26:31.905330+00:00,,,,,,162.0,,,0.0,161.0,2392064.0,3444736.0,,,
docker_container_and_daemon,2,2025-03-31T21:26:31.905330+00:00,,,,,,162.0,,,0.0,161.0,2392064.0,698171392.0,,,
docker_container_and_daemon_extra_overhead,2,2025-03-31T21:26:31.905330+00:00,,,,,,162.0,,,0.0,161.0,2392064.0,3444736.0,,,
docker_container,3,2025-03-31T21:27:04.772039+00:00,,,,,,318.0,,,0.0,297.0,4857856.0,4976640.0,,,
docker_container_and_daemon,3,2025-03-31T21:27:04.772039+00:00,,,,,,318.0,,,0.0,297.0,48488448.0,699703296.0,,,
docker_container_and_daemon_extra_overhead,3,2025-03-31T21:27:04.772039+00:00,,,,,,318.0,,,0.0,297.0,6098944.0,4976640.0,,,
wasm_aot,1,2025-03-31T21:27:37.644860+00:00,,,,,,63665.0,,,10.0,63655.0,158453760.0,207380480.0,45.65,44.45,0.04
docker_container,4,2025-03-31T21:28:19.128473+00:00,,,,,,6.0,,,2.0,4.0,2322432.0,3346432.0,,,
docker_container_and_daemon,4,2025-03-31T21:28:19.128473+00:00,,,,,,6.0,,,2.0,4.0,47345664.0,698073088.0,,,
docker_container_and_daemon_extra_overhead,4,2025-03-31T21:28:19.128473+00:00,,,,,,6.0,,,2.0,4.0,2969600.0,3346432.0,,,
wasm_aot,2,2025-03-31T21:28:52.285854+00:00,,,,,,63645.0,,,17.0,63628.0,159420416.0,208437248.0,49.66,48.84,0.07
wasm_aot,3,2025-03-31T21:29:33.392056+00:00,,,,,,63642.0,,,0.0,63642.0,202065132.31,247279616.0,44.41,43.57,0.0
docker_container,5,2025-03-31T21:30:15.855190+00:00,,,,,,266.0,,,0.0,206.0,3063808.0,3747840.0,,,
docker_container_and_daemon,5,2025-03-31T21:30:15.855190+00:00,,,,,,266.0,,,0.0,206.0,3063808.0,698474496.0,,,
docker_container_and_daemon_extra_overhead,5,2025-03-31T21:30:15.855190+00:00,,,,,,266.0,,,0.0,206.0,3063808.0,3747840.0,,,
docker_container,6,2025-03-31T21:30:49.282717+00:00,,,,,,107.0,,,0.0,106.0,2727936.0,3706880.0,,,
docker_container_and_daemon,6,2025-03-31T21:30:49.282717+00:00,,,,,,107.0,,,0.0,106.0,45895680.0,698433536.0,,,
docker_container_and_daemon_extra_overhead,6,2025-03-31T21:30:49.282717+00:00,,,,,,107.0,,,0.0,106.0,3019922.289999999,3706880.0,,,
wasm_aot,4,2025-03-31T21:31:21.790755+00:00,,,,,,63643.0,,,0.0,63643.0,155779072.0,204902400.0,46.57,45.97,0.04
wasm_interpreted,2,2025-03-31T21:32:03.104124+00:00,,,,,,62616.0,,,4.0,62612.0,177942528.0,227323904.0,47.39,46.24,0.12
wasm_aot,5,2025-03-31T21:32:44.534126+00:00,,,,,,63643.0,,,0.0,63643.0,166264832.0,215547904.0,44.13,44.12,0.01
wasm_interpreted,3,2025-03-31T21:33:26.106692+00:00,,,,,,63153.0,,,0.0,63153.0,170695270.4,219754496.0,45.19,44.57,0.49
wasm_interpreted,4,2025-03-31T21:34:27.492996+00:00,,,,,,71830.0,,,0.0,71830.0,165534976.0,214052864.0,48.23,44.58,1.43
wasm_interpreted,5,2025-03-31T21:35:18.014652+00:00,,,,,,74019.0,,,0.0,74019.0,171585024.0,216928256.0,12.09,12.09,0.0
wasm_interpreted,6,2025-03-31T21:36:40.538373+00:00,,,,,,62609.0,,,0.0,62609.0,177087049.14,230989824.0,47.58,44.38,1.85
wasm_aot,6,2025-03-31T21:37:24.031011+00:00,,,,,,63643.0,,,0.0,63643.0,167142546.29,213061632.0,49.47,48.77,0.0
wasm_interpreted,7,2025-03-31T21:38:06.257121+00:00,,,,,,62609.0,,,0.0,62609.0,171442176.0,220794880.0,44.58,44.55,0.03
wasm_aot,7,2025-03-31T21:38:48.089978+00:00,,,,,,63644.0,,,0.0,63644.0,169166555.43,218476544.0,47.37,46.77,0.01
wasm_aot,8,2025-03-31T21:39:29.747160+00:00,,,,,,63642.0,,,0.0,63642.0,172371968.0,221360128.0,49.58,48.77,0.03
