deployment-mechanism,trial-number,start-time,wall-time-seconds
wasm_aot,1,2025-04-02T07:46:55.328569+00:00,94.72
wasm_aot,2,2025-04-02T07:48:30.060035+00:00,93.97999999999999
docker,1,2025-04-02T07:50:04.048155+00:00,1.87
wasm_interpreted,1,2025-04-02T07:50:05.993250+00:00,93.38
wasm_aot,3,2025-04-02T07:51:39.386265+00:00,93.68
wasm_aot,4,2025-04-02T07:53:13.077514+00:00,93.56
wasm_aot,5,2025-04-02T07:54:46.650193+00:00,93.17
docker,2,2025-04-02T07:56:19.825297+00:00,1.77
wasm_interpreted,2,2025-04-02T07:56:21.671654+00:00,93.43
wasm_interpreted,3,2025-04-02T07:57:55.110819+00:00,93.4
docker,3,2025-04-02T07:59:28.517928+00:00,1.85
wasm_aot,6,2025-04-02T07:59:30.440060+00:00,93.59
wasm_aot,7,2025-04-02T08:01:04.033708+00:00,93.18
docker,4,2025-04-02T08:02:37.221610+00:00,1.82
wasm_aot,8,2025-04-02T08:02:39.116490+00:00,94.36
wasm_aot,9,2025-04-02T08:04:13.483956+00:00,93.49000000000001
wasm_interpreted,4,2025-04-02T08:05:46.980128+00:00,94.00999999999999
docker,5,2025-04-02T08:07:20.997181+00:00,1.85
wasm_interpreted,5,2025-04-02T08:07:22.916736+00:00,94.08
docker,6,2025-04-02T08:08:57.004936+00:00,1.87
docker,7,2025-04-02T08:08:58.946621+00:00,1.82
docker,8,2025-04-02T08:09:00.841040+00:00,1.8
wasm_aot,10,2025-04-02T08:09:02.712472+00:00,93.4
wasm_aot,11,2025-04-02T08:10:36.122349+00:00,93.49000000000001
docker,9,2025-04-02T08:12:09.617722+00:00,1.8
wasm_interpreted,6,2025-04-02T08:12:11.495577+00:00,93.12
docker,10,2025-04-02T08:13:44.624878+00:00,1.81
docker,11,2025-04-02T08:13:46.499608+00:00,1.85
wasm_aot,12,2025-04-02T08:13:48.425569+00:00,93.68
wasm_interpreted,7,2025-04-02T08:15:22.111396+00:00,93.47999999999999
wasm_interpreted,8,2025-04-02T08:16:55.595610+00:00,93.58
wasm_aot,13,2025-04-02T08:18:29.183218+00:00,93.74000000000001
wasm_interpreted,9,2025-04-02T08:20:02.929423+00:00,93.03999999999999
docker,12,2025-04-02T08:21:35.982421+00:00,1.77
wasm_aot,14,2025-04-02T08:21:37.822658+00:00,93.75
wasm_interpreted,10,2025-04-02T08:23:11.582844+00:00,93.3
wasm_aot,15,2025-04-02T08:24:44.889511+00:00,93.65
docker,13,2025-04-02T08:26:18.546786+00:00,1.84
docker,14,2025-04-02T08:26:20.461320+00:00,1.78
wasm_interpreted,11,2025-04-02T08:26:22.307780+00:00,94.22999999999999
wasm_aot,16,2025-04-02T08:27:56.549339+00:00,93.64
docker,15,2025-04-02T08:29:30.201382+00:00,1.76
wasm_interpreted,12,2025-04-02T08:29:32.036981+00:00,93.5
wasm_interpreted,13,2025-04-02T08:31:05.549431+00:00,93.65
docker,16,2025-04-02T08:32:39.207829+00:00,1.81
wasm_interpreted,14,2025-04-02T08:32:41.093264+00:00,93.17
wasm_aot,17,2025-04-02T08:34:14.270462+00:00,93.27000000000001
wasm_aot,18,2025-04-02T08:35:47.546444+00:00,93.24000000000001
docker,17,2025-04-02T08:37:20.792461+00:00,1.84
wasm_interpreted,15,2025-04-02T08:37:22.706108+00:00,93.21000000000001
wasm_aot,19,2025-04-02T08:38:55.929558+00:00,93.09
wasm_interpreted,16,2025-04-02T08:40:29.024630+00:00,93.09
docker,18,2025-04-02T08:42:02.127297+00:00,1.78
wasm_interpreted,17,2025-04-02T08:42:03.974836+00:00,93.08
docker,19,2025-04-02T08:43:37.060603+00:00,1.85
wasm_interpreted,18,2025-04-02T08:43:38.990644+00:00,93.49000000000001
wasm_interpreted,19,2025-04-02T08:45:12.490353+00:00,93.27000000000001
docker,20,2025-04-02T08:46:45.768538+00:00,1.78
wasm_interpreted,20,2025-04-02T08:46:47.622201+00:00,93.25999999999999
wasm_aot,20,2025-04-02T08:48:20.888419+00:00,93.34
