deployment-mechanism,trial-number,start-time,wall-time-seconds
wasm_interpreted,1,2025-03-31T08:53:47.751171+00:00,20.5
wasm_aot,1,2025-03-31T08:54:08.262698+00:00,19.83
wasm_aot,2,2025-03-31T08:54:28.101490+00:00,19.89
wasm_aot,3,2025-03-31T08:54:48.002372+00:00,19.67
wasm_interpreted,2,2025-03-31T08:55:07.679187+00:00,19.71
docker,1,2025-03-31T08:55:27.399504+00:00,1.72
docker,2,2025-03-31T08:55:29.211494+00:00,1.69
docker,3,2025-03-31T08:55:30.975088+00:00,1.65
wasm_interpreted,3,2025-03-31T08:55:32.700704+00:00,20.3
wasm_interpreted,4,2025-03-31T08:55:53.006626+00:00,20.09
wasm_aot,4,2025-03-31T08:56:13.107337+00:00,20.01
wasm_interpreted,5,2025-03-31T08:56:33.128661+00:00,19.99
docker,4,2025-03-31T08:56:53.126579+00:00,1.62
wasm_interpreted,6,2025-03-31T08:56:54.817740+00:00,19.69
wasm_interpreted,7,2025-03-31T08:57:14.517278+00:00,19.69
wasm_aot,5,2025-03-31T08:57:34.215443+00:00,20.03
wasm_interpreted,8,2025-03-31T08:57:54.256214+00:00,20.24
wasm_aot,6,2025-03-31T08:58:14.502162+00:00,19.61
wasm_aot,7,2025-03-31T08:58:34.123877+00:00,20.02
wasm_interpreted,9,2025-03-31T08:58:54.153108+00:00,19.68
wasm_interpreted,10,2025-03-31T08:59:13.845802+00:00,19.63
wasm_aot,8,2025-03-31T08:59:33.482595+00:00,20.01
wasm_interpreted,11,2025-03-31T08:59:53.497328+00:00,19.64
wasm_aot,9,2025-03-31T09:00:13.144925+00:00,19.84
wasm_interpreted,12,2025-03-31T09:00:32.990631+00:00,19.59
docker,5,2025-03-31T09:00:52.586303+00:00,1.61
wasm_interpreted,13,2025-03-31T09:00:54.275314+00:00,19.71
docker,6,2025-03-31T09:01:13.992721+00:00,1.61
wasm_interpreted,14,2025-03-31T09:01:15.684492+00:00,19.62
wasm_aot,10,2025-03-31T09:01:35.308745+00:00,20.18
wasm_aot,11,2025-03-31T09:01:55.498389+00:00,19.74
wasm_aot,12,2025-03-31T09:02:15.250170+00:00,19.66
docker,7,2025-03-31T09:02:34.916465+00:00,1.58
wasm_interpreted,15,2025-03-31T09:02:36.581401+00:00,20.13
docker,8,2025-03-31T09:02:56.721960+00:00,3.68
docker,9,2025-03-31T09:03:00.476018+00:00,1.6
wasm_aot,13,2025-03-31T09:03:02.159741+00:00,19.69
docker,10,2025-03-31T09:03:21.857888+00:00,1.61
docker,11,2025-03-31T09:03:23.537749+00:00,1.61
docker,12,2025-03-31T09:03:25.225898+00:00,1.59
docker,13,2025-03-31T09:03:26.890477+00:00,1.71
wasm_interpreted,16,2025-03-31T09:03:28.669074+00:00,19.82
wasm_aot,14,2025-03-31T09:03:48.498259+00:00,20.06
wasm_aot,15,2025-03-31T09:04:08.566152+00:00,19.68
docker,14,2025-03-31T09:04:28.255585+00:00,1.66
wasm_aot,16,2025-03-31T09:04:29.989468+00:00,19.56
wasm_interpreted,17,2025-03-31T09:04:49.559312+00:00,20.14
wasm_aot,17,2025-03-31T09:05:09.702274+00:00,19.69
wasm_interpreted,18,2025-03-31T09:05:29.400570+00:00,19.58
docker,15,2025-03-31T09:05:48.992360+00:00,1.63
docker,16,2025-03-31T09:05:50.705731+00:00,1.75
docker,17,2025-03-31T09:05:52.559721+00:00,1.85
wasm_aot,18,2025-03-31T09:05:54.482315+00:00,19.69
wasm_aot,19,2025-03-31T09:06:14.177430+00:00,19.61
docker,18,2025-03-31T09:06:33.796293+00:00,1.63
wasm_interpreted,19,2025-03-31T09:06:35.497732+00:00,19.84
wasm_aot,20,2025-03-31T09:06:55.346523+00:00,19.96
wasm_interpreted,20,2025-03-31T09:07:15.311351+00:00,19.65
docker,19,2025-03-31T09:07:34.969053+00:00,1.62
docker,20,2025-03-31T09:07:36.661140+00:00,1.55
