deployment-mechanism,trial-number,start-time,cpu-cycles,instructions,cache-misses,cache-references,bus-cycles,page-faults,branch-instructions,branch-misses,major-faults,minor-faults,avg-memory-over-time-in-bytes,max-memory-over-time-in-bytes,cpu-total-utilization-percentage,cpu-user-utilization-percentage,cpu-system-utilization-percentage
wasm_aot,1,2025-04-02T05:27:11.353862+00:00,,,,,,115232.0,,,0.0,115232.0,261181440.0,363474944.0,43.37,43.34,0.03
wasm_interpreted,1,2025-04-02T05:27:51.746578+00:00,,,,,,114200.0,,,0.0,114200.0,258048000.0,360681472.0,49.82,49.1,0.06
wasm_interpreted,2,2025-04-02T05:28:31.878111+00:00,,,,,,114200.0,,,0.0,114200.0,258052096.0,360783872.0,46.48,45.87,0.04
docker_container,1,2025-04-02T05:29:12.113949+00:00,,,,,,854.0,,,0.0,816.0,3039232.0,3735552.0,,,
docker_container_and_daemon,1,2025-04-02T05:29:12.113949+00:00,,,,,,854.0,,,0.0,816.0,3039232.0,698462208.0,,,
docker_container_and_daemon_extra_overhead,1,2025-04-02T05:29:12.113949+00:00,,,,,,854.0,,,0.0,816.0,3039232.0,3735552.0,,,
wasm_interpreted,3,2025-04-02T05:29:44.349132+00:00,,,,,,114197.0,,,0.0,114197.0,258052096.0,360771584.0,49.93,49.3,0.0
wasm_aot,2,2025-04-02T05:30:24.678512+00:00,,,,,,115232.0,,,0.0,115232.0,260726784.0,363552768.0,47.45,46.71,0.04
wasm_aot,3,2025-04-02T05:31:04.869335+00:00,,,,,,115232.0,,,0.0,115232.0,260856910.77,363581440.0,47.44,47.39,0.04
wasm_interpreted,4,2025-04-02T05:31:44.858464+00:00,,,,,,114198.0,,,0.0,114198.0,258053986.46,360660992.0,49.87,49.2,0.11
wasm_interpreted,5,2025-04-02T05:32:24.918803+00:00,,,,,,114198.0,,,0.0,114198.0,258081083.08,360722432.0,46.43,45.7,0.06
wasm_interpreted,6,2025-04-02T05:33:05.017757+00:00,,,,,,114199.0,,,0.0,114199.0,258048000.0,360820736.0,47.57,47.51,0.06
wasm_interpreted,7,2025-04-02T05:33:45.449075+00:00,,,,,,114200.0,,,0.0,114200.0,236547754.67,360853504.0,49.95,49.26,0.69
docker_container,2,2025-04-02T05:34:25.535056+00:00,,,,,,911.0,,,0.0,1360.0,3350528.0,3350528.0,,,
docker_container_and_daemon,2,2025-04-02T05:34:25.535056+00:00,,,,,,911.0,,,0.0,1360.0,3350528.0,698077184.0,,,
docker_container_and_daemon_extra_overhead,2,2025-04-02T05:34:25.535056+00:00,,,,,,911.0,,,0.0,1360.0,3350528.0,3350528.0,,,
wasm_interpreted,8,2025-04-02T05:34:57.700254+00:00,,,,,,114199.0,,,0.0,114199.0,258048000.0,360873984.0,49.85,49.18,0.03
wasm_aot,4,2025-04-02T05:35:37.967601+00:00,,,,,,115234.0,,,0.0,115234.0,260726784.0,363421696.0,49.9,49.21,0.04
wasm_interpreted,9,2025-04-02T05:36:18.235781+00:00,,,,,,114198.0,,,0.0,114198.0,258052096.0,360722432.0,47.97,47.93,0.04
wasm_interpreted,10,2025-04-02T05:36:58.541225+00:00,,,,,,114199.0,,,0.0,114199.0,258048000.0,360759296.0,49.91,49.16,0.03
docker_container,3,2025-04-02T05:37:38.795503+00:00,,,,,,44192.0,,,0.0,44033.0,78422016.0,153944064.0,34.42,28.85,5.56
docker_container_and_daemon,3,2025-04-02T05:37:38.795503+00:00,,,,,,44192.0,,,0.0,44033.0,133242880.0,848670720.0,34.42,28.85,5.56
docker_container_and_daemon_extra_overhead,3,2025-04-02T05:37:38.795503+00:00,,,,,,44192.0,,,0.0,44033.0,78761984.0,153944064.0,34.42,28.85,5.56
wasm_interpreted,11,2025-04-02T05:38:12.533219+00:00,,,,,,114199.0,,,0.0,114199.0,258272964.92,360906752.0,49.36,48.52,0.09
docker_container,4,2025-04-02T05:38:53.606952+00:00,,,,,,312.0,,,0.0,298.0,6385664.0,6385664.0,,,
docker_container_and_daemon,4,2025-04-02T05:38:53.606952+00:00,,,,,,312.0,,,0.0,298.0,61890560.0,701112320.0,,,
