deployment-mechanism,trial-number,start-time,cpu-cycles,instructions,cache-misses,cache-references,bus-cycles,page-faults,branch-instructions,branch-misses,major-faults,minor-faults,avg-memory-over-time-in-bytes,max-memory-over-time-in-bytes,cpu-total-utilization-percentage,cpu-user-utilization-percentage,cpu-system-utilization-percentage
docker_container,1,2025-03-31T22:19:52.515340+00:00,,,,,,17731.0,,,8.0,17747.0,37634048.0,72626176.0,20.38,2.67,17.71
docker_container_and_daemon,1,2025-03-31T22:19:52.515340+00:00,,,,,,17731.0,,,8.0,17747.0,84027392.0,767352832.0,20.41,2.6999999999999997,17.71
docker_container_and_daemon_extra_overhead,1,2025-03-31T22:19:52.515340+00:00,,,,,,17731.0,,,8.0,17747.0,38270976.0,72626176.0,20.38,2.69,17.71
docker_container,2,2025-03-31T22:20:27.941594+00:00,,,,,,22286.0,,,85.0,22197.0,60633088.0,118280192.0,28.67,12.69,15.97
docker_container_and_daemon,2,2025-03-31T22:20:27.941594+00:00,,,,,,22292.47,,,85.0,22203.47,107032576.0,813006848.0,29.520000000000003,12.82,16.68
docker_container_and_daemon_extra_overhead,2,2025-03-31T22:20:27.941594+00:00,,,,,,22292.47,,,85.0,22203.47,60877209.6,118280192.0,29.490000000000002,12.82,16.650000000000002
wasm_aot,1,2025-03-31T22:21:03.546118+00:00,,,,,,63834.0,,,290.0,63544.0,223907254.86,272703488.0,45.74,41.69,2.28
docker_container,3,2025-03-31T22:21:47.856718+00:00,,,,,,232.0,,,0.0,218.0,2813952.0,3846144.0,,,
docker_container_and_daemon,3,2025-03-31T22:21:47.856718+00:00,,,,,,232.0,,,0.0,218.0,49352704.0,698572800.0,,,
docker_container_and_daemon_extra_overhead,3,2025-03-31T22:21:47.856718+00:00,,,,,,232.0,,,0.0,218.0,3162112.0,3846144.0,,,
docker_container,4,2025-03-31T22:22:20.874104+00:00,,,,,,40.0,,,0.0,27.0,2547712.0,3743744.0,,,
docker_container_and_daemon,4,2025-03-31T22:22:20.874104+00:00,,,,,,40.0,,,0.0,27.0,48451584.0,698470400.0,,,
docker_container_and_daemon_extra_overhead,4,2025-03-31T22:22:20.874104+00:00,,,,,,40.0,,,0.0,27.0,2813952.0,3743744.0,,,
wasm_interpreted,1,2025-03-31T22:22:54.339076+00:00,,,,,,62737.0,,,155.0,62582.0,164847616.0,213766144.0,47.11,47.11,0.0
wasm_interpreted,2,2025-03-31T22:23:36.170976+00:00,,,,,,62609.0,,,16.0,62593.0,193146880.0,242008064.0,47.53,47.43,0.11
wasm_interpreted,3,2025-03-31T22:24:17.848099+00:00,,,,,,62607.0,,,0.0,62607.0,162177024.0,211587072.0,49.77,49.16,0.05
wasm_interpreted,4,2025-03-31T22:24:58.666109+00:00,,,,,,62608.0,,,0.0,62608.0,153096192.0,202448896.0,49.75,49.29,0.06
docker_container,5,2025-03-31T22:25:39.140798+00:00,,,,,,94.0,,,0.0,83.0,2498560.0,3526656.0,,,
docker_container_and_daemon,5,2025-03-31T22:25:39.140798+00:00,,,,,,95.94,,,0.0,84.94,44593152.0,698253312.0,,,
docker_container_and_daemon_extra_overhead,5,2025-03-31T22:25:39.140798+00:00,,,,,,95.94,,,0.0,84.94,2924544.0,3526656.0,,,
docker_container,6,2025-03-31T22:26:11.894045+00:00,,,,,,189.0,,,0.0,139.0,3411968.0,3727360.0,,,
docker_container_and_daemon,6,2025-03-31T22:26:11.894045+00:00,,,,,,189.0,,,0.0,139.0,3411968.0,698454016.0,,,
docker_container_and_daemon_extra_overhead,6,2025-03-31T22:26:11.894045+00:00,,,,,,189.0,,,0.0,139.0,3411968.0,3727360.0,,,
docker_container,7,2025-03-31T22:26:44.686794+00:00,,,,,,108.0,,,0.0,107.0,2662400.0,4038656.0,,,
docker_container_and_daemon,7,2025-03-31T22:26:44.686794+00:00,,,,,,108.0,,,0.0,107.0,44875776.0,698765312.0,,,
docker_container_and_daemon_extra_overhead,7,2025-03-31T22:26:44.686794+00:00,,,,,,108.0,,,0.0,107.0,2994176.0,4038656.0,,,
docker_container,8,2025-03-31T22:27:17.294807+00:00,,,,,,321.0,,,0.0,281.0,3043328.0,3436544.0,,,
docker_container_and_daemon,8,2025-03-31T22:27:17.294807+00:00,,,,,,321.0,,,0.0,281.0,46477312.0,698163200.0,,,
docker_container_and_daemon_extra_overhead,8,2025-03-31T22:27:17.294807+00:00,,,,,,321.0,,,0.0,281.0,4321280.0,3436544.0,,,
wasm_aot,2,2025-03-31T22:27:49.611635+00:00,,,,,,74291.0,,,7.0,74284.0,161645989.65,206962688.0,43.46,41.0,1.56
wasm_aot,3,2025-03-31T22:28:47.661887+00:00,,,,,,63643.0,,,21.0,63622.0,191264995.56,245522432.0,48.12,43.68,2.7
wasm_aot,4,2025-03-31T22:29:37.009705+00:00,,,,,,63643.0,,,19.0,63624.0,175132672.0,224382976.0,49.42,48.43,0.03
wasm_aot,5,2025-03-31T22:30:18.925245+00:00,,,,,,63645.0,,,0.0,63645.0,155791360.0,204955648.0,44.41,44.38,0.03
docker_container,9,2025-03-31T22:31:00.385783+00:00,,,,,,8.0,,,2.0,5.0,2363392.0,3244032.0,,,
docker_container_and_daemon,9,2025-03-31T22:31:00.385783+00:00,,,,,,8.0,,,2.0,5.0,42336256.0,697970688.0,,,
docker_container_and_daemon_extra_overhead,9,2025-03-31T22:31:00.385783+00:00,,,,,,8.0,,,2.0,5.0,2830336.0,3244032.0,,,
wasm_aot,6,2025-03-31T22:31:34.685955+00:00,,,,,,63643.0,,,0.0,63643.0,155787264.0,205058048.0,49.46,47.67,0.0
wasm_interpreted,5,2025-03-31T22:32:16.679556+00:00,,,,,,62616.0,,,5.0,62611.0,162242560.0,211587072.0,46.62,46.05,0.05
wasm_interpreted,6,2025-03-31T22:32:57.681143+00:00,,,,,,62607.0,,,0.0,62607.0,156000256.0,202543104.0,45.36,44.83,0.0
docker_container,10,2025-03-31T22:33:42.824830+00:00,,,,,,28.0,,,6.0,20.0,1437696.0,3973120.0,,,
docker_container_and_daemon,10,2025-03-31T22:33:42.824830+00:00,,,,,,28.0,,,6.0,20.0,41310208.0,698699776.0,,,
docker_container_and_daemon_extra_overhead,10,2025-03-31T22:33:42.824830+00:00,,,,,,28.0,,,6.0,20.0,1828864.0,3973120.0,,,
wasm_aot,7,2025-03-31T22:34:16.847717+00:00,,,,,,63642.0,,,0.0,63642.0,155869665.88,205082624.0,49.75,47.31,1.19
wasm_interpreted,7,2025-03-31T22:35:02.458173+00:00,,,,,,62607.0,,,0.0,62607.0,170212498.29,219504640.0,49.95,48.98,0.02
wasm_aot,8,2025-03-31T22:35:43.717636+00:00,,,,,,63645.0,,,0.0,63645.0,155795456.0,205160448.0,45.05,44.96,0.09
docker_container,11,2025-03-31T22:36:26.678378+00:00,,,,,,11783.0,,,0.0,11755.0,25321472.0,47755264.0,11.43,6.54,4.9
docker_container_and_daemon,11,2025-03-31T22:36:26.678378+00:00,,,,,,11783.0,,,0.0,11755.0,65632938.67,742481920.0,11.469999999999999,6.58,4.9
docker_container_and_daemon_extra_overhead,11,2025-03-31T22:36:26.678378+00:00,,,,,,11783.0,,,0.0,11755.0,25750186.67,47755264.0,11.459999999999999,6.58,4.9
docker_container,12,2025-03-31T22:38:09.601485+00:00,,,,,,293.0,,,0.0,156.0,2928640.0,3821568.0,,,
docker_container_and_daemon,12,2025-03-31T22:38:09.601485+00:00,,,,,,488.36,,,0.0,351.36,44455253.33,698548224.0,,,
