deployment-mechanism,trial-number,start-time,wall-time-seconds
docker,1,2025-04-02T01:50:37.531607+00:00,1.69
docker,2,2025-04-02T01:50:39.300832+00:00,1.51
docker,3,2025-04-02T01:50:40.884870+00:00,1.45
wasm_interpreted,1,2025-04-02T01:50:42.429921+00:00,19.52
wasm_aot,1,2025-04-02T01:51:01.955586+00:00,19.5
wasm_aot,2,2025-04-02T01:51:21.462816+00:00,19.63
wasm_interpreted,2,2025-04-02T01:51:41.097446+00:00,19.51
wasm_interpreted,3,2025-04-02T01:52:00.620033+00:00,19.43
wasm_interpreted,4,2025-04-02T01:52:20.059245+00:00,19.43
wasm_interpreted,5,2025-04-02T01:52:39.498918+00:00,19.4
docker,4,2025-04-02T01:52:58.911227+00:00,1.49
wasm_interpreted,6,2025-04-02T01:53:00.470697+00:00,19.4
wasm_aot,3,2025-04-02T01:53:19.883015+00:00,19.73
wasm_aot,4,2025-04-02T01:53:39.620975+00:00,19.47
wasm_aot,5,2025-04-02T01:53:59.099490+00:00,19.42
wasm_aot,6,2025-04-02T01:54:18.531449+00:00,19.69
wasm_interpreted,7,2025-04-02T01:54:38.227260+00:00,19.42
wasm_interpreted,8,2025-04-02T01:54:57.652911+00:00,19.4
docker,5,2025-04-02T01:55:17.059744+00:00,1.45
wasm_aot,7,2025-04-02T01:55:18.577021+00:00,19.75
wasm_aot,8,2025-04-02T01:55:38.335691+00:00,19.47
wasm_interpreted,9,2025-04-02T01:55:57.810706+00:00,19.39
docker,6,2025-04-02T01:56:17.213599+00:00,1.45
wasm_aot,9,2025-04-02T01:56:18.736768+00:00,19.45
wasm_aot,10,2025-04-02T01:56:38.195869+00:00,19.41
wasm_aot,11,2025-04-02T01:56:57.616073+00:00,19.4
docker,7,2025-04-02T01:57:17.020179+00:00,1.45
wasm_interpreted,10,2025-04-02T01:57:18.541281+00:00,19.39
wasm_aot,12,2025-04-02T01:57:37.943801+00:00,19.46
docker,8,2025-04-02T01:57:57.412153+00:00,1.45
docker,9,2025-04-02T01:57:58.940769+00:00,1.46
docker,10,2025-04-02T01:58:00.480639+00:00,1.49
docker,11,2025-04-02T01:58:02.038817+00:00,1.46
wasm_interpreted,11,2025-04-02T01:58:03.578253+00:00,19.39
wasm_interpreted,12,2025-04-02T01:58:22.980423+00:00,19.76
docker,12,2025-04-02T01:58:42.744478+00:00,1.45
wasm_aot,13,2025-04-02T01:58:44.265838+00:00,19.57
docker,13,2025-04-02T01:59:03.848825+00:00,1.54
wasm_aot,14,2025-04-02T01:59:05.463054+00:00,19.42
wasm_interpreted,13,2025-04-02T01:59:24.891020+00:00,19.44
wasm_aot,15,2025-04-02T01:59:44.336686+00:00,19.5
docker,14,2025-04-02T02:00:03.839918+00:00,1.48
wasm_interpreted,14,2025-04-02T02:00:05.402880+00:00,19.46
wasm_interpreted,15,2025-04-02T02:00:24.872040+00:00,19.41
wasm_interpreted,16,2025-04-02T02:00:44.290646+00:00,21.11
wasm_aot,16,2025-04-02T02:01:05.416847+00:00,19.59
docker,15,2025-04-02T02:01:25.023487+00:00,1.67
wasm_interpreted,17,2025-04-02T02:01:26.763493+00:00,19.43
docker,16,2025-04-02T02:01:46.206431+00:00,1.49
wasm_aot,17,2025-04-02T02:01:47.768204+00:00,19.71
wasm_aot,18,2025-04-02T02:02:07.486173+00:00,19.41
docker,17,2025-04-02T02:02:26.906726+00:00,1.46
wasm_interpreted,18,2025-04-02T02:02:28.433660+00:00,19.72
wasm_interpreted,19,2025-04-02T02:02:48.164995+00:00,19.43
wasm_interpreted,20,2025-04-02T02:03:07.608482+00:00,19.42
wasm_aot,19,2025-04-02T02:03:27.038591+00:00,19.47
docker,18,2025-04-02T02:03:46.520460+00:00,1.47
docker,19,2025-04-02T02:03:48.063357+00:00,1.44
docker,20,2025-04-02T02:03:49.571794+00:00,1.47
wasm_aot,20,2025-04-02T02:03:51.116083+00:00,19.47
