deployment-mechanism,trial-number,start-time,wall-time-seconds
docker,1,2025-04-01T08:04:12.794429+00:00,3.03
wasm_aot,1,2025-04-01T08:04:15.922548+00:00,20.6
wasm_aot,2,2025-04-01T08:04:36.528924+00:00,20.73
docker,2,2025-04-01T08:04:57.268375+00:00,2.39
wasm_aot,3,2025-04-01T08:04:59.733959+00:00,20.55
wasm_aot,4,2025-04-01T08:05:20.289508+00:00,20.43
docker,3,2025-04-01T08:05:40.725643+00:00,2.22
wasm_aot,5,2025-04-01T08:05:43.028149+00:00,20.5
wasm_interpreted,1,2025-04-01T08:06:03.535594+00:00,20.65
wasm_interpreted,2,2025-04-01T08:06:24.192990+00:00,20.42
docker,4,2025-04-01T08:06:44.617099+00:00,2.14
wasm_interpreted,3,2025-04-01T08:06:46.828516+00:00,20.76
wasm_aot,6,2025-04-01T08:07:07.599134+00:00,20.53
wasm_aot,7,2025-04-01T08:07:28.143383+00:00,20.5
docker,5,2025-04-01T08:07:48.656173+00:00,2.32
wasm_aot,8,2025-04-01T08:07:51.048140+00:00,20.41
wasm_interpreted,4,2025-04-01T08:08:11.468564+00:00,20.77
docker,6,2025-04-01T08:08:32.242550+00:00,2.33
wasm_interpreted,5,2025-04-01T08:08:34.685517+00:00,20.4
docker,7,2025-04-01T08:08:55.097045+00:00,2.14
wasm_aot,9,2025-04-01T08:08:57.308730+00:00,20.8
wasm_interpreted,6,2025-04-01T08:09:18.119754+00:00,20.86
wasm_aot,10,2025-04-01T08:09:38.983289+00:00,20.45
docker,8,2025-04-01T08:09:59.441101+00:00,2.31
wasm_interpreted,7,2025-04-01T08:10:01.833217+00:00,20.86
wasm_interpreted,8,2025-04-01T08:10:22.705809+00:00,20.4
wasm_aot,11,2025-04-01T08:10:43.112959+00:00,20.64
wasm_interpreted,9,2025-04-01T08:11:03.757399+00:00,20.5
wasm_interpreted,10,2025-04-01T08:11:24.270683+00:00,20.37
wasm_interpreted,11,2025-04-01T08:11:44.645417+00:00,20.46
wasm_aot,12,2025-04-01T08:12:05.109040+00:00,21.81
docker,9,2025-04-01T08:12:26.924715+00:00,2.3
wasm_interpreted,12,2025-04-01T08:12:29.300539+00:00,20.87
wasm_interpreted,13,2025-04-01T08:12:50.176709+00:00,21.51
wasm_aot,13,2025-04-01T08:13:11.693549+00:00,21.01
wasm_interpreted,14,2025-04-01T08:13:32.715439+00:00,20.62
wasm_aot,14,2025-04-01T08:13:53.347930+00:00,20.86
docker,10,2025-04-01T08:14:14.216751+00:00,2.24
wasm_interpreted,15,2025-04-01T08:14:16.525865+00:00,20.61
wasm_interpreted,16,2025-04-01T08:14:37.141086+00:00,20.51
wasm_interpreted,17,2025-04-01T08:14:57.658615+00:00,20.76
wasm_interpreted,18,2025-04-01T08:15:18.423020+00:00,20.43
wasm_interpreted,19,2025-04-01T08:15:38.861041+00:00,20.34
wasm_aot,15,2025-04-01T08:15:59.204468+00:00,20.99
docker,11,2025-04-01T08:16:20.205066+00:00,2.21
wasm_aot,16,2025-04-01T08:16:22.492563+00:00,21.64
wasm_aot,17,2025-04-01T08:16:44.145191+00:00,20.65
docker,12,2025-04-01T08:17:04.804406+00:00,2.38
docker,13,2025-04-01T08:17:07.260401+00:00,2.16
docker,14,2025-04-01T08:17:09.495526+00:00,2.16
docker,15,2025-04-01T08:17:11.731877+00:00,2.18
docker,16,2025-04-01T08:17:14.035704+00:00,2.22
wasm_aot,18,2025-04-01T08:17:16.329529+00:00,20.88
docker,17,2025-04-01T08:17:37.219662+00:00,2.57
wasm_aot,19,2025-04-01T08:17:39.868438+00:00,21.21
docker,18,2025-04-01T08:18:01.084741+00:00,2.26
wasm_interpreted,20,2025-04-01T08:18:03.420372+00:00,21.47
docker,19,2025-04-01T08:18:24.893989+00:00,2.25
docker,20,2025-04-01T08:18:27.222846+00:00,2.19
wasm_aot,20,2025-04-01T08:18:29.487299+00:00,21.07
