deployment-mechanism,trial-number,start-time,cpu-cycles,instructions,cache-misses,cache-references,bus-cycles,page-faults,branch-instructions,branch-misses,major-faults,minor-faults,avg-memory-over-time-in-bytes,max-memory-over-time-in-bytes,cpu-total-utilization-percentage,cpu-user-utilization-percentage,cpu-system-utilization-percentage
docker_container,1,2025-04-01T21:26:34.523542+00:00,,,,,,28482.0,,,0.0,28437.0,41917440.0,96428032.0,38.8,6.02,32.78
docker_container_and_daemon,1,2025-04-01T21:26:34.523542+00:00,,,,,,28525.4,,,1.05,28479.29,103332864.0,791154688.0,39.55,6.38,33.160000000000004
docker_container_and_daemon_extra_overhead,1,2025-04-01T21:26:34.523542+00:00,,,,,,28525.4,,,1.05,28479.29,42322944.0,96428032.0,39.54,6.369999999999999,33.160000000000004
wasm_interpreted,1,2025-04-01T21:27:15.657260+00:00,,,,,,60426.0,,,0.0,60426.0,148089330.16,193163264.0,49.03,48.25,0.35
wasm_aot,1,2025-04-01T21:29:31.534986+00:00,,,,,,70289.0,,,0.0,70289.0,151057091.95,195596288.0,45.03,43.55,1.28
wasm_interpreted,2,2025-04-01T21:32:22.864328+00:00,,,,,,60427.0,,,1.0,60426.0,193352881.49,240259072.0,49.73,47.93,1.41
wasm_aot,2,2025-04-01T21:34:35.150515+00:00,,,,,,67087.0,,,16.0,67071.0,154412747.4,199340032.0,46.75,45.37,1.12
wasm_aot,3,2025-04-01T21:38:22.749107+00:00,,,,,,61460.0,,,0.0,61460.0,185394346.67,231895040.0,49.28,48.65,0.56
docker_container,2,2025-04-01T21:40:32.191243+00:00,,,,,,25.0,,,0.0,24.0,2019328.0,3600384.0,,,
docker_container_and_daemon,2,2025-04-01T21:40:32.191243+00:00,,,,,,110.22,,,14.65,93.24,59837440.0,698327040.0,,,
docker_container_and_daemon_extra_overhead,2,2025-04-01T21:40:32.191243+00:00,,,,,,110.22,,,14.65,93.24,2391040.0,3600384.0,,,
wasm_interpreted,3,2025-04-01T21:41:07.749260+00:00,,,,,,60435.0,,,3.0,60432.0,148919416.47,194039808.0,49.89,49.01,0.4
wasm_aot,4,2025-04-01T21:43:12.400645+00:00,,,,,,61462.0,,,0.0,61462.0,156603485.09,202039296.0,48.89,48.85,0.04
wasm_aot,5,2025-04-01T21:45:13.318089+00:00,,,,,,61462.0,,,0.0,61462.0,150540035.94,195854336.0,49.88,49.74,0.06
docker_container,3,2025-04-01T21:47:13.074118+00:00,,,,,,240.0,,,0.0,235.0,905216.0,3203072.0,,,
docker_container_and_daemon,3,2025-04-01T21:47:13.074118+00:00,,,,,,240.0,,,0.0,235.0,58871808.0,697929728.0,,,
docker_container_and_daemon_extra_overhead,3,2025-04-01T21:47:13.074118+00:00,,,,,,240.0,,,0.0,235.0,1318912.0,3203072.0,,,
wasm_aot,6,2025-04-01T21:47:46.444343+00:00,,,,,,61460.0,,,0.0,61460.0,150476559.06,195981312.0,48.76,48.7,0.06
docker_container,4,2025-04-01T21:49:52.261320+00:00,,,,,,145.0,,,0.0,140.0,6041600.0,6041600.0,,,
docker_container_and_daemon,4,2025-04-01T21:49:52.261320+00:00,,,,,,145.0,,,0.0,140.0,64638976.0,700768256.0,,,
docker_container_and_daemon_extra_overhead,4,2025-04-01T21:49:52.261320+00:00,,,,,,145.0,,,0.0,140.0,6574080.0,6041600.0,,,
wasm_interpreted,4,2025-04-01T21:50:24.706338+00:00,,,,,,60427.0,,,0.0,60427.0,147845058.87,193232896.0,49.96,49.78,0.1
wasm_interpreted,5,2025-04-01T21:52:25.054222+00:00,,,,,,60425.0,,,0.0,60425.0,147860376.12,193347584.0,49.9,49.71,0.04
wasm_aot,7,2025-04-01T21:54:24.920315+00:00,,,,,,61459.0,,,0.0,61459.0,150548199.45,195854336.0,49.39,49.27,0.12
wasm_aot,8,2025-04-01T21:56:38.189272+00:00,,,,,,61459.0,,,15.0,61444.0,151154239.12,198070272.0,49.19,48.68,0.51
wasm_aot,9,2025-04-01T21:58:50.053929+00:00,,,,,,61462.0,,,8.0,61454.0,151860370.29,197005312.0,49.35,48.8,0.06
wasm_interpreted,6,2025-04-01T22:00:59.650683+00:00,,,,,,60426.0,,,0.0,60426.0,147854400.0,193011712.0,49.96,49.84,0.04
docker_container,5,2025-04-01T22:03:00.128023+00:00,,,,,,316.0,,,0.0,299.0,2072576.0,3645440.0,,,
docker_container_and_daemon,5,2025-04-01T22:03:00.128023+00:00,,,,,,383.09000000000003,,,0.0,366.09000000000003,60057600.0,698372096.0,,,
docker_container_and_daemon_extra_overhead,5,2025-04-01T22:03:00.128023+00:00,,,,,,383.09000000000003,,,0.0,366.09000000000003,2328576.0,3645440.0,,,
wasm_aot,10,2025-04-01T22:03:33.436405+00:00,,,,,,61458.0,,,0.0,61458.0,150528000.0,195928064.0,49.34,49.28,0.06
wasm_aot,11,2025-04-01T22:05:39.439178+00:00,,,,,,61461.0,,,1.0,61460.0,147693909.33,196087808.0,49.41,48.19,0.81
