deployment-mechanism,trial-number,start-time,wall-time-seconds
wasm_interpreted,1,2025-03-30T23:40:31.600717+00:00,21.98
docker,1,2025-03-30T23:40:53.595750+00:00,1.9
wasm_interpreted,2,2025-03-30T23:40:55.605147+00:00,21.99
docker,2,2025-03-30T23:41:17.607123+00:00,1.52
wasm_aot,1,2025-03-30T23:41:19.215822+00:00,19.96
wasm_interpreted,3,2025-03-30T23:41:39.188135+00:00,19.74
wasm_interpreted,4,2025-03-30T23:41:58.936721+00:00,19.97
docker,3,2025-03-30T23:42:18.919639+00:00,1.58
wasm_aot,2,2025-03-30T23:42:20.628198+00:00,22.7
wasm_aot,3,2025-03-30T23:42:43.340620+00:00,35.29
wasm_aot,4,2025-03-30T23:43:18.645654+00:00,25.16
wasm_aot,5,2025-03-30T23:43:43.824702+00:00,23.11
docker,4,2025-03-30T23:44:06.941572+00:00,2.32
wasm_interpreted,5,2025-03-30T23:44:09.348101+00:00,21.67
wasm_aot,6,2025-03-30T23:44:31.022232+00:00,21.47
wasm_interpreted,6,2025-03-30T23:44:52.504647+00:00,21.31
docker,5,2025-03-30T23:45:13.822980+00:00,1.72
wasm_interpreted,7,2025-03-30T23:45:15.651189+00:00,21.3
docker,6,2025-03-30T23:45:36.963830+00:00,1.63
wasm_interpreted,8,2025-03-30T23:45:38.706750+00:00,21.78
wasm_interpreted,9,2025-03-30T23:46:00.494205+00:00,21.17
docker,7,2025-03-30T23:46:21.668437+00:00,1.68
docker,8,2025-03-30T23:46:23.454714+00:00,1.67
wasm_interpreted,10,2025-03-30T23:46:25.220966+00:00,21.49
docker,9,2025-03-30T23:46:46.718746+00:00,1.64
wasm_interpreted,11,2025-03-30T23:46:48.438005+00:00,21.46
docker,10,2025-03-30T23:47:09.905803+00:00,1.55
wasm_aot,7,2025-03-30T23:47:11.568805+00:00,24.4
docker,11,2025-03-30T23:47:35.976968+00:00,3.37
docker,12,2025-03-30T23:47:39.453644+00:00,2.39
wasm_aot,8,2025-03-30T23:47:41.926361+00:00,23.48
wasm_interpreted,12,2025-03-30T23:48:05.418007+00:00,22.12
docker,13,2025-03-30T23:48:27.543112+00:00,1.71
wasm_aot,9,2025-03-30T23:48:29.384709+00:00,20.37
wasm_aot,10,2025-03-30T23:48:49.763110+00:00,19.77
wasm_aot,11,2025-03-30T23:49:09.536447+00:00,19.83
docker,14,2025-03-30T23:49:29.369556+00:00,1.48
wasm_aot,12,2025-03-30T23:49:30.926461+00:00,20.21
docker,15,2025-03-30T23:49:51.144014+00:00,1.52
docker,16,2025-03-30T23:49:52.742947+00:00,1.68
wasm_interpreted,13,2025-03-30T23:49:54.515287+00:00,20.77
wasm_aot,13,2025-03-30T23:50:15.297163+00:00,20.79
wasm_interpreted,14,2025-03-30T23:50:36.092852+00:00,20.94
wasm_aot,14,2025-03-30T23:50:57.038371+00:00,22.14
wasm_interpreted,15,2025-03-30T23:51:19.191148+00:00,21.08
docker,17,2025-03-30T23:51:40.283857+00:00,1.78
docker,18,2025-03-30T23:51:42.163704+00:00,1.63
wasm_interpreted,16,2025-03-30T23:51:43.879965+00:00,20.6
wasm_aot,15,2025-03-30T23:52:04.495205+00:00,21.25
docker,19,2025-03-30T23:52:25.753507+00:00,1.74
wasm_interpreted,17,2025-03-30T23:52:27.575908+00:00,21.11
wasm_aot,16,2025-03-30T23:52:48.691831+00:00,20.83
wasm_aot,17,2025-03-30T23:53:09.533532+00:00,20.8
wasm_aot,18,2025-03-30T23:53:30.340828+00:00,20.61
wasm_interpreted,18,2025-03-30T23:53:50.956571+00:00,20.38
wasm_interpreted,19,2025-03-30T23:54:11.340671+00:00,20.44
wasm_aot,19,2025-03-30T23:54:31.791175+00:00,20.89
wasm_interpreted,20,2025-03-30T23:54:52.695947+00:00,20.3
docker,20,2025-03-30T23:55:13.000898+00:00,1.62
wasm_aot,20,2025-03-30T23:55:14.710906+00:00,20.61
