deployment-mechanism,trial-number,start-time,cpu-cycles,instructions,cache-misses,cache-references,bus-cycles,page-faults,branch-instructions,branch-misses,major-faults,minor-faults,avg-memory-over-time-in-bytes,max-memory-over-time-in-bytes,cpu-total-utilization-percentage,cpu-user-utilization-percentage,cpu-system-utilization-percentage
wasm_interpreted,1,2025-04-02T06:18:32.692785+00:00,,,,,,114200.0,,,0.0,114200.0,259633085.94,360730624.0,49.86,49.25,0.23
wasm_interpreted,2,2025-04-02T06:20:29.059112+00:00,,,,,,114199.0,,,3.0,114196.0,258424832.0,360865792.0,49.92,49.72,0.04
docker_container,1,2025-04-02T06:22:25.894188+00:00,,,,,,83.0,,,0.0,112.0,2535424.0,3104768.0,,,
docker_container_and_daemon,1,2025-04-02T06:22:25.894188+00:00,,,,,,83.0,,,0.0,112.0,2535424.0,697831424.0,,,
docker_container_and_daemon_extra_overhead,1,2025-04-02T06:22:25.894188+00:00,,,,,,83.0,,,0.0,112.0,2535424.0,3104768.0,,,
wasm_interpreted,3,2025-04-02T06:22:58.441830+00:00,,,,,,114201.0,,,0.0,114201.0,254263165.97,360886272.0,49.93,49.57,0.36
docker_container,2,2025-04-02T06:24:53.805841+00:00,,,,,,163.0,,,0.0,171.0,2478080.0,3104768.0,,,
docker_container_and_daemon,2,2025-04-02T06:24:53.805841+00:00,,,,,,163.0,,,0.0,171.0,56918016.0,697831424.0,,,
docker_container_and_daemon_extra_overhead,2,2025-04-02T06:24:53.805841+00:00,,,,,,163.0,,,0.0,171.0,2605056.0,3104768.0,,,
docker_container,3,2025-04-02T06:25:26.283345+00:00,,,,,,205.0,,,0.0,205.0,2363392.0,3436544.0,,,
docker_container_and_daemon,3,2025-04-02T06:25:26.283345+00:00,,,,,,205.0,,,0.0,205.0,57643008.0,698163200.0,,,
docker_container_and_daemon_extra_overhead,3,2025-04-02T06:25:26.283345+00:00,,,,,,205.0,,,0.0,205.0,3375104.0,3436544.0,,,
wasm_interpreted,4,2025-04-02T06:25:58.708651+00:00,,,,,,114200.0,,,0.0,114200.0,253960061.97,360656896.0,49.45,49.18,0.27
wasm_interpreted,5,2025-04-02T06:27:53.962999+00:00,,,,,,114201.0,,,0.0,114201.0,253825762.62,360644608.0,49.28,49.1,0.18
docker_container,4,2025-04-02T06:29:49.770100+00:00,,,,,,4.0,,,0.0,6.0,2600960.0,3637248.0,,,
docker_container_and_daemon,4,2025-04-02T06:29:49.770100+00:00,,,,,,4.0,,,0.0,6.0,57589760.0,698363904.0,,,
docker_container_and_daemon_extra_overhead,4,2025-04-02T06:29:49.770100+00:00,,,,,,4.0,,,0.0,6.0,3257139.200000003,3637248.0,,,
wasm_interpreted,6,2025-04-02T06:30:22.389558+00:00,,,,,,114201.0,,,0.0,114201.0,253898025.29,360624128.0,49.44,49.63,0.28
docker_container,5,2025-04-02T06:32:17.352251+00:00,,,,,,262.0,,,0.0,244.0,3670016.0,3670016.0,,,
docker_container_and_daemon,5,2025-04-02T06:32:17.352251+00:00,,,,,,262.0,,,0.0,244.0,58703872.0,698396672.0,,,
docker_container_and_daemon_extra_overhead,5,2025-04-02T06:32:17.352251+00:00,,,,,,262.0,,,0.0,244.0,3907584.0,3670016.0,,,
wasm_interpreted,7,2025-04-02T06:32:49.703901+00:00,,,,,,114200.0,,,0.0,114200.0,258051328.0,360853504.0,49.91,49.65,0.04
wasm_interpreted,8,2025-04-02T06:34:45.435221+00:00,,,,,,114200.0,,,0.0,114200.0,258043904.0,360706048.0,49.98,49.82,0.02
wasm_aot,1,2025-04-02T06:36:40.779732+00:00,,,,,,115232.0,,,0.0,115232.0,260734976.0,363565056.0,49.98,49.8,0.03
wasm_aot,2,2025-04-02T06:38:36.874897+00:00,,,,,,115233.0,,,0.0,115233.0,260739072.0,363450368.0,49.94,49.65,0.03
docker_container,6,2025-04-02T06:40:31.811602+00:00,,,,,,64.0,,,0.0,76.0,2363392.0,3338240.0,,,
docker_container_and_daemon,6,2025-04-02T06:40:31.811602+00:00,,,,,,64.0,,,0.0,76.0,56868864.0,698064896.0,,,
docker_container_and_daemon_extra_overhead,6,2025-04-02T06:40:31.811602+00:00,,,,,,64.0,,,0.0,76.0,2592768.0,3338240.0,,,
wasm_aot,3,2025-04-02T06:41:04.369636+00:00,,,,,,115233.0,,,0.0,115233.0,260726784.0,363454464.0,48.84,48.8,0.04
wasm_aot,4,2025-04-02T06:43:00.844886+00:00,,,,,,115233.0,,,0.0,115233.0,262328960.0,363302912.0,49.28,48.73,0.0
docker_container,7,2025-04-02T06:44:57.248156+00:00,,,,,,309.0,,,0.0,294.0,3768320.0,3768320.0,,,
docker_container_and_daemon,7,2025-04-02T06:44:57.248156+00:00,,,,,,359.42,,,0.0,344.42,58232832.0,698494976.0,,,
docker_container_and_daemon_extra_overhead,7,2025-04-02T06:44:57.248156+00:00,,,,,,359.42,,,0.0,344.42,3948544.0,3768320.0,,,
wasm_interpreted,9,2025-04-02T06:45:29.781178+00:00,,,,,,114201.0,,,0.0,114201.0,258048000.0,360710144.0,49.93,49.75,0.03
wasm_aot,5,2025-04-02T06:47:25.012852+00:00,,,,,,115233.0,,,0.0,115233.0,256533603.1,363491328.0,49.94,49.78,0.16
wasm_interpreted,10,2025-04-02T06:49:20.684822+00:00,,,,,,122979.0,,,0.0,122979.0,258428732.95,360648704.0,50.01,49.81,0.06
wasm_interpreted,11,2025-04-02T06:51:15.448993+00:00,,,,,,114199.0,,,0.0,114199.0,253952000.0,360648704.0,49.34,49.76,0.19
wasm_interpreted,12,2025-04-02T06:53:10.756695+00:00,,,,,,114199.0,,,0.0,114199.0,258052096.0,360660992.0,49.93,49.75,0.05
