deployment-mechanism,trial-number,start-time,cpu-cycles,instructions,cache-misses,cache-references,bus-cycles,page-faults,branch-instructions,branch-misses,major-faults,minor-faults,avg-memory-over-time-in-bytes,max-memory-over-time-in-bytes,cpu-total-utilization-percentage,cpu-user-utilization-percentage,cpu-system-utilization-percentage
wasm_interpreted,1,2025-03-31T18:48:18.974418+00:00,,,,,,53414.0,,,0.0,53414.0,137779483.57,164311040.0,49.84,49.1,0.19
wasm_aot,1,2025-03-31T18:50:20.465679+00:00,,,,,,54452.0,,,0.0,54452.0,140466572.39,167006208.0,48.43,48.38,0.05
wasm_interpreted,2,2025-03-31T18:52:18.101854+00:00,,,,,,53416.0,,,0.0,53416.0,137895116.8,164417536.0,49.94,49.8,0.05
wasm_interpreted,3,2025-03-31T18:54:16.202523+00:00,,,,,,53415.0,,,0.0,53415.0,137573376.0,164577280.0,49.89,49.76,0.06
wasm_aot,2,2025-03-31T18:56:15.810504+00:00,,,,,,54451.0,,,0.0,54451.0,141143269.25,167321600.0,49.43,49.38,0.05
wasm_interpreted,4,2025-03-31T18:58:13.964752+00:00,,,,,,53415.0,,,0.0,53415.0,138130134.71,164380672.0,49.42,49.36,0.05
wasm_aot,3,2025-03-31T19:00:11.749493+00:00,,,,,,54452.0,,,0.0,54452.0,140587386.09,167235584.0,49.83,49.64,0.11
wasm_aot,4,2025-03-31T19:02:09.988441+00:00,,,,,,54450.0,,,20.0,54430.0,142515320.47,169275392.0,49.94,49.63,0.03
wasm_aot,5,2025-03-31T19:04:09.935884+00:00,,,,,,54452.0,,,0.0,54452.0,140556039.76,167030784.0,48.89,48.85,0.04
wasm_aot,6,2025-03-31T19:06:07.969272+00:00,,,,,,54451.0,,,0.0,54451.0,140780339.2,167219200.0,48.8,48.68,0.12
wasm_interpreted,5,2025-03-31T19:08:06.761883+00:00,,,,,,53415.0,,,23.0,53392.0,139042112.0,165511168.0,49.92,49.75,0.04
wasm_aot,7,2025-03-31T19:10:05.078370+00:00,,,,,,54451.0,,,0.0,54451.0,140386731.94,167145472.0,49.89,49.76,0.06
wasm_interpreted,6,2025-03-31T19:12:03.682492+00:00,,,,,,53415.0,,,0.0,53415.0,137694253.85,164380672.0,49.94,49.72,0.04
wasm_interpreted,7,2025-03-31T19:14:01.660583+00:00,,,,,,53415.0,,,0.0,53415.0,137717857.52,164556800.0,49.21,49.08,0.05
docker_container,1,2025-03-31T19:15:58.837275+00:00,,,,,,35851.0,,,224.0,35626.0,67737600.0,144306176.0,19.12,12.54,6.58
docker_container_and_daemon,1,2025-03-31T19:15:58.837275+00:00,,,,,,35851.0,,,224.0,35626.0,67737600.0,839032832.0,19.12,12.54,6.58
docker_container_and_daemon_extra_overhead,1,2025-03-31T19:15:58.837275+00:00,,,,,,35851.0,,,224.0,35626.0,67737600.0,144306176.0,19.12,12.54,6.58
docker_container,2,2025-03-31T19:16:32.677832+00:00,,,,,,34081.0,,,2.0,34077.0,57802752.0,112373760.0,22.29,12.94,9.35
docker_container_and_daemon,2,2025-03-31T19:16:32.677832+00:00,,,,,,34082.55,,,2.0,34078.55,99916458.67,807100416.0,22.39,12.959999999999999,9.43
docker_container_and_daemon_extra_overhead,2,2025-03-31T19:16:32.677832+00:00,,,,,,34082.55,,,2.0,34078.55,58788522.67,112373760.0,22.369999999999997,12.94,9.42
wasm_aot,8,2025-03-31T19:17:08.877690+00:00,,,,,,54452.0,,,15.0,54437.0,141217671.53,167157760.0,49.29,48.82,0.09
docker_container,3,2025-03-31T19:19:09.805495+00:00,,,,,,52.0,,,0.0,2.0,2891776.0,4186112.0,,,
docker_container_and_daemon,3,2025-03-31T19:19:09.805495+00:00,,,,,,59.41,,,1.85,7.56,46548992.0,698912768.0,,,
docker_container_and_daemon_extra_overhead,3,2025-03-31T19:19:09.805495+00:00,,,,,,59.41,,,1.85,7.56,3405824.0,4186112.0,,,
wasm_aot,9,2025-03-31T19:19:42.897287+00:00,,,,,,54450.0,,,0.0,54450.0,140524672.0,167161856.0,49.35,49.15,0.06
docker_container,4,2025-03-31T19:21:41.082965+00:00,,,,,,367.0,,,0.0,371.0,2924544.0,3731456.0,,,
docker_container_and_daemon,4,2025-03-31T19:21:41.082965+00:00,,,,,,367.0,,,0.0,371.0,45645824.0,698458112.0,,,
docker_container_and_daemon_extra_overhead,4,2025-03-31T19:21:41.082965+00:00,,,,,,367.0,,,0.0,371.0,2924544.0,3731456.0,,,
docker_container,5,2025-03-31T19:22:13.720588+00:00,,,,,,240.0,,,0.0,205.0,3366912.0,3465216.0,,,
docker_container_and_daemon,5,2025-03-31T19:22:13.720588+00:00,,,,,,240.0,,,0.0,205.0,3366912.0,698191872.0,,,
