deployment-mechanism,trial-number,start-time,cpu-cycles,instructions,cache-misses,cache-references,bus-cycles,page-faults,branch-instructions,branch-misses,major-faults,minor-faults,avg-memory-over-time-in-bytes,max-memory-over-time-in-bytes,cpu-total-utilization-percentage,cpu-user-utilization-percentage,cpu-system-utilization-percentage
wasm_aot,1,2025-04-02T00:17:30.166988+00:00,,,,,,100499.0,,,1.0,100498.0,285479367.11,390008832.0,47.89,35.0,12.24
wasm_interpreted,1,2025-04-02T00:18:19.077916+00:00,,,,,,99468.0,,,18.0,99450.0,247927099.08,335499264.0,46.96,42.38,2.39
wasm_interpreted,2,2025-04-02T00:19:01.270216+00:00,,,,,,99468.0,,,14.0,99454.0,264716603.08,352526336.0,46.76,46.09,0.0
docker_container,1,2025-04-02T00:19:42.212979+00:00,,,,,,8.0,,,1.0,4.0,1523712.0,3235840.0,,,
docker_container_and_daemon,1,2025-04-02T00:19:42.212979+00:00,,,,,,8.0,,,1.0,4.0,57778176.0,697962496.0,,,
docker_container_and_daemon_extra_overhead,1,2025-04-02T00:19:42.212979+00:00,,,,,,8.0,,,1.0,4.0,1523712.0,3235840.0,,,
docker_container,2,2025-04-02T00:20:15.027781+00:00,,,,,,175.0,,,0.0,150.0,3248128.0,3743744.0,,,
docker_container_and_daemon,2,2025-04-02T00:20:15.027781+00:00,,,,,,175.0,,,0.0,150.0,59469824.0,698470400.0,,,
docker_container_and_daemon_extra_overhead,2,2025-04-02T00:20:15.027781+00:00,,,,,,175.0,,,0.0,150.0,3440640.0,3743744.0,,,
wasm_interpreted,3,2025-04-02T00:20:47.209022+00:00,,,,,,99467.0,,,0.0,99467.0,211170742.86,315387904.0,46.9,43.67,3.24
docker_container,3,2025-04-02T00:21:29.037987+00:00,,,,,,90.0,,,4.0,90.0,1662976.0,3325952.0,,,
docker_container_and_daemon,3,2025-04-02T00:21:29.037987+00:00,,,,,,90.0,,,4.0,90.0,60018688.0,698052608.0,,,
docker_container_and_daemon_extra_overhead,3,2025-04-02T00:21:29.037987+00:00,,,,,,90.0,,,4.0,90.0,3076096.0,3325952.0,,,
wasm_interpreted,4,2025-04-02T00:22:02.695883+00:00,,,,,,99466.0,,,0.0,99466.0,227598336.0,315322368.0,49.89,48.3,0.0
docker_container,4,2025-04-02T00:22:43.357299+00:00,,,,,,218.0,,,0.0,218.0,966656.0,3764224.0,,,
docker_container_and_daemon,4,2025-04-02T00:22:43.357299+00:00,,,,,,218.0,,,0.0,218.0,966656.0,698490880.0,,,
