deployment-mechanism,trial-number,start-time,wall-time-seconds
docker,1,2025-04-01T21:11:37.249323+00:00,3.93
wasm_aot,1,2025-04-01T21:11:41.298676+00:00,21.38
wasm_aot,2,2025-04-01T21:12:02.682791+00:00,22.89
docker,2,2025-04-01T21:12:25.579535+00:00,2.19
docker,3,2025-04-01T21:12:27.870034+00:00,1.92
wasm_aot,3,2025-04-01T21:12:29.878491+00:00,21.57
docker,4,2025-04-01T21:12:51.454183+00:00,1.82
wasm_interpreted,1,2025-04-01T21:12:53.367659+00:00,19.97
wasm_interpreted,2,2025-04-01T21:13:13.346155+00:00,21.26
wasm_interpreted,3,2025-04-01T21:13:34.609422+00:00,23.81
wasm_aot,4,2025-04-01T21:13:58.428470+00:00,21.29
wasm_aot,5,2025-04-01T21:14:19.726669+00:00,21.28
wasm_aot,6,2025-04-01T21:14:41.016175+00:00,21.38
docker,5,2025-04-01T21:15:02.411132+00:00,1.61
wasm_interpreted,4,2025-04-01T21:15:04.113916+00:00,21.22
docker,6,2025-04-01T21:15:25.345954+00:00,1.64
docker,7,2025-04-01T21:15:27.068012+00:00,1.47
wasm_interpreted,5,2025-04-01T21:15:28.609632+00:00,21.76
docker,8,2025-04-01T21:15:50.377143+00:00,1.67
docker,9,2025-04-01T21:15:52.191538+00:00,1.61
wasm_interpreted,6,2025-04-01T21:15:53.873323+00:00,21.2
docker,10,2025-04-01T21:16:15.086711+00:00,1.52
wasm_aot,7,2025-04-01T21:16:16.684979+00:00,21.2
wasm_aot,8,2025-04-01T21:16:37.896586+00:00,20.95
wasm_interpreted,7,2025-04-01T21:16:58.857512+00:00,21.73
wasm_aot,9,2025-04-01T21:17:20.599459+00:00,21.47
wasm_aot,10,2025-04-01T21:17:42.082540+00:00,21.52
wasm_interpreted,8,2025-04-01T21:18:03.607999+00:00,20.49
wasm_interpreted,9,2025-04-01T21:18:24.107416+00:00,22.2
docker,11,2025-04-01T21:18:46.317413+00:00,1.65
docker,12,2025-04-01T21:18:48.082148+00:00,1.65
wasm_aot,11,2025-04-01T21:18:49.839410+00:00,22.38
docker,13,2025-04-01T21:19:12.226818+00:00,2.25
wasm_aot,12,2025-04-01T21:19:14.560097+00:00,20.72
docker,14,2025-04-01T21:19:35.284521+00:00,1.64
docker,15,2025-04-01T21:19:37.014993+00:00,1.43
docker,16,2025-04-01T21:19:38.521046+00:00,1.41
wasm_interpreted,10,2025-04-01T21:19:40.007098+00:00,23.29
docker,17,2025-04-01T21:20:03.307268+00:00,1.98
wasm_aot,13,2025-04-01T21:20:05.371766+00:00,20.4
wasm_interpreted,11,2025-04-01T21:20:25.781807+00:00,20.14
wasm_aot,14,2025-04-01T21:20:45.933508+00:00,20.04
wasm_interpreted,12,2025-04-01T21:21:05.982369+00:00,21.34
wasm_interpreted,13,2025-04-01T21:21:27.330697+00:00,21.36
wasm_interpreted,14,2025-04-01T21:21:48.696737+00:00,21.15
wasm_aot,15,2025-04-01T21:22:09.852011+00:00,21.18
wasm_aot,16,2025-04-01T21:22:31.040251+00:00,20.63
wasm_aot,17,2025-04-01T21:22:51.678946+00:00,21.03
wasm_interpreted,15,2025-04-01T21:23:12.718865+00:00,23.43
docker,18,2025-04-01T21:23:36.158381+00:00,1.58
wasm_aot,18,2025-04-01T21:23:37.810664+00:00,22.88
wasm_interpreted,16,2025-04-01T21:24:00.698985+00:00,20.78
docker,19,2025-04-01T21:24:21.485911+00:00,1.97
docker,20,2025-04-01T21:24:23.555435+00:00,1.54
wasm_interpreted,17,2025-04-01T21:24:25.168505+00:00,20.98
wasm_aot,19,2025-04-01T21:24:46.157797+00:00,21.11
wasm_interpreted,18,2025-04-01T21:25:07.278571+00:00,19.51
wasm_interpreted,19,2025-04-01T21:25:26.799246+00:00,20.2
wasm_aot,20,2025-04-01T21:25:47.007935+00:00,22.31
wasm_interpreted,20,2025-04-01T21:26:09.327412+00:00,21.95
