deployment-mechanism,trial-number,start-time,wall-time-seconds
docker,1,2025-04-01T00:53:53.785909+00:00,2.63
wasm_interpreted,1,2025-04-01T00:53:56.503651+00:00,103.12
wasm_aot,1,2025-04-01T00:55:39.640530+00:00,96.59
docker,2,2025-04-01T00:57:16.255344+00:00,2.7
docker,3,2025-04-01T00:57:19.032441+00:00,2.05
wasm_interpreted,2,2025-04-01T00:57:21.167395+00:00,95.91
docker,4,2025-04-01T00:58:57.084011+00:00,2.14
docker,5,2025-04-01T00:58:59.293414+00:00,2.06
wasm_aot,2,2025-04-01T00:59:01.431162+00:00,94.94
wasm_interpreted,3,2025-04-01T01:00:36.377502+00:00,94.67
wasm_aot,3,2025-04-01T01:02:11.062185+00:00,96.87
docker,6,2025-04-01T01:03:47.941984+00:00,2.13
wasm_aot,4,2025-04-01T01:03:50.150889+00:00,96.09
wasm_interpreted,4,2025-04-01T01:05:26.250998+00:00,95.02000000000001
wasm_interpreted,5,2025-04-01T01:07:01.284368+00:00,95.3
docker,7,2025-04-01T01:08:36.590976+00:00,2.25
wasm_interpreted,6,2025-04-01T01:08:38.917664+00:00,95.03
docker,8,2025-04-01T01:10:13.954924+00:00,2.11
wasm_interpreted,7,2025-04-01T01:10:16.148292+00:00,95.35
docker,9,2025-04-01T01:11:51.503674+00:00,2.16
docker,10,2025-04-01T01:11:53.742374+00:00,2.02
wasm_aot,5,2025-04-01T01:11:55.840915+00:00,97.22999999999999
wasm_interpreted,8,2025-04-01T01:13:33.080490+00:00,95.34
docker,11,2025-04-01T01:15:08.426618+00:00,1.97
wasm_interpreted,9,2025-04-01T01:15:10.469200+00:00,95.69
wasm_aot,6,2025-04-01T01:16:46.164403+00:00,96.39
wasm_aot,7,2025-04-01T01:18:22.566434+00:00,95.94
wasm_aot,8,2025-04-01T01:19:58.516617+00:00,96.85
wasm_interpreted,10,2025-04-01T01:21:35.375187+00:00,96.96000000000001
docker,12,2025-04-01T01:23:12.352939+00:00,2.06
docker,13,2025-04-01T01:23:14.501607+00:00,2.01
wasm_aot,9,2025-04-01T01:23:16.603620+00:00,97.02000000000001
docker,14,2025-04-01T01:24:53.631189+00:00,2.02
wasm_aot,10,2025-04-01T01:24:55.730007+00:00,96.33
wasm_interpreted,11,2025-04-01T01:26:32.068262+00:00,94.96000000000001
wasm_aot,11,2025-04-01T01:28:07.039274+00:00,94.49000000000001
docker,15,2025-04-01T01:29:41.539476+00:00,1.99
wasm_aot,12,2025-04-01T01:29:43.685525+00:00,94.72
wasm_aot,13,2025-04-01T01:31:18.420519+00:00,95.12
docker,16,2025-04-01T01:32:53.547444+00:00,2.07
wasm_aot,14,2025-04-01T01:32:55.691939+00:00,96.86
docker,17,2025-04-01T01:34:32.559995+00:00,2.09
wasm_interpreted,12,2025-04-01T01:34:34.730062+00:00,96.50999999999999
wasm_interpreted,13,2025-04-01T01:36:11.249768+00:00,95.12
wasm_interpreted,14,2025-04-01T01:37:46.380174+00:00,114.32
wasm_interpreted,15,2025-04-01T01:39:40.717482+00:00,141.24
wasm_aot,15,2025-04-01T01:42:02.013286+00:00,104.43
wasm_interpreted,16,2025-04-01T01:43:46.477784+00:00,98.34
wasm_interpreted,17,2025-04-01T01:45:24.829396+00:00,96.7
wasm_aot,16,2025-04-01T01:47:01.537387+00:00,97.95
docker,18,2025-04-01T01:48:39.501875+00:00,4.25
wasm_interpreted,18,2025-04-01T01:48:43.896824+00:00,98.88
docker,19,2025-04-01T01:50:22.790094+00:00,2.43
wasm_aot,17,2025-04-01T01:50:25.303804+00:00,108.84
wasm_aot,18,2025-04-01T01:52:14.156896+00:00,97.96000000000001
wasm_aot,19,2025-04-01T01:53:52.122347+00:00,98.43
wasm_interpreted,19,2025-04-01T01:55:30.557279+00:00,96.61
wasm_interpreted,20,2025-04-01T01:57:07.171528+00:00,96.00999999999999
docker,20,2025-04-01T01:58:43.186727+00:00,2.41
wasm_aot,20,2025-04-01T01:58:45.668336+00:00,95.77000000000001
