deployment-mechanism,trial-number,start-time,cpu-cycles,instructions,cache-misses,cache-references,bus-cycles,page-faults,branch-instructions,branch-misses,major-faults,minor-faults,avg-memory-over-time-in-bytes,max-memory-over-time-in-bytes,cpu-total-utilization-percentage,cpu-user-utilization-percentage,cpu-system-utilization-percentage
wasm_interpreted,1,2025-04-01T03:50:38.843008+00:00,,,,,,90623.0,,,156.0,90466.0,280462306.74,359993344.0,48.51,46.29,1.94
wasm_interpreted,2,2025-04-01T03:52:48.457564+00:00,,,,,,90522.0,,,2.0,90520.0,221089792.0,298758144.0,48.87,48.83,0.04
wasm_interpreted,3,2025-04-01T03:54:48.980180+00:00,,,,,,90979.0,,,2.0,90977.0,257414010.43,333684736.0,49.71,49.3,0.14
docker_container,1,2025-04-01T03:56:50.737703+00:00,,,,,,10.0,,,2.0,7.0,2461696.0,3895296.0,,,
docker_container_and_daemon,1,2025-04-01T03:56:50.737703+00:00,,,,,,10.0,,,2.0,7.0,39510016.0,698621952.0,,,
docker_container_and_daemon_extra_overhead,1,2025-04-01T03:56:50.737703+00:00,,,,,,10.0,,,2.0,7.0,3510272.0,3895296.0,,,
docker_container,2,2025-04-01T03:57:25.827557+00:00,,,,,,45058.0,,,2.0,45048.0,96520192.0,200220672.0,29.71,14.84,14.87
docker_container_and_daemon,2,2025-04-01T03:57:25.827557+00:00,,,,,,45058.0,,,2.0,45048.0,134238208.0,894947328.0,29.73,14.84,14.889999999999999
docker_container_and_daemon_extra_overhead,2,2025-04-01T03:57:25.827557+00:00,,,,,,45058.0,,,2.0,45048.0,97312768.0,200220672.0,29.71,14.84,14.879999999999999
docker_container,3,2025-04-01T03:58:00.333347+00:00,,,,,,288.0,,,2.0,283.0,3260416.0,3526656.0,,,
docker_container_and_daemon,3,2025-04-01T03:58:00.333347+00:00,,,,,,288.0,,,2.0,283.0,42573824.0,698253312.0,,,
docker_container_and_daemon_extra_overhead,3,2025-04-01T03:58:00.333347+00:00,,,,,,288.0,,,2.0,283.0,4616192.0,3526656.0,,,
wasm_interpreted,4,2025-04-01T03:58:33.654240+00:00,,,,,,90518.0,,,22.0,90496.0,247421831.53,323842048.0,49.37,49.19,0.07
wasm_aot,1,2025-04-01T04:00:35.979569+00:00,,,,,,91568.0,,,8.0,91560.0,253161472.0,331005952.0,49.82,49.44,0.03
docker_container,4,2025-04-01T04:02:35.500425+00:00,,,,,,5.0,,,2.0,0.0,2019328.0,3510272.0,,,
