deployment-mechanism,trial-number,start-time,wall-time-seconds
wasm_interpreted,1,2025-03-31T20:20:07.888176+00:00,95.62
wasm_interpreted,2,2025-03-31T20:21:43.523171+00:00,95.5
wasm_interpreted,3,2025-03-31T20:23:19.030360+00:00,96.56
wasm_aot,1,2025-03-31T20:24:55.595517+00:00,115.16
wasm_aot,2,2025-03-31T20:26:50.773170+00:00,95.93
wasm_interpreted,4,2025-03-31T20:28:26.724454+00:00,98.31
wasm_aot,3,2025-03-31T20:30:05.046187+00:00,95.56
docker,1,2025-03-31T20:31:40.621980+00:00,3.72
wasm_interpreted,5,2025-03-31T20:31:44.452717+00:00,99.81
wasm_interpreted,6,2025-03-31T20:33:24.278006+00:00,97.0
docker,2,2025-03-31T20:35:01.287324+00:00,2.14
docker,3,2025-03-31T20:35:03.505385+00:00,1.96
wasm_aot,4,2025-03-31T20:35:05.544200+00:00,95.6
docker,4,2025-03-31T20:36:41.150347+00:00,2.06
wasm_interpreted,7,2025-03-31T20:36:43.284174+00:00,95.35
wasm_interpreted,8,2025-03-31T20:38:18.647887+00:00,95.21000000000001
docker,5,2025-03-31T20:39:53.865435+00:00,1.99
wasm_aot,5,2025-03-31T20:39:55.935281+00:00,94.85
wasm_interpreted,9,2025-03-31T20:41:30.791335+00:00,94.62
wasm_aot,6,2025-03-31T20:43:05.419836+00:00,94.77000000000001
wasm_interpreted,10,2025-03-31T20:44:40.201759+00:00,94.72
wasm_interpreted,11,2025-03-31T20:46:14.933724+00:00,94.92
docker,6,2025-03-31T20:47:49.864841+00:00,2.13
docker,7,2025-03-31T20:47:52.071889+00:00,2.08
docker,8,2025-03-31T20:47:54.228812+00:00,2.0
wasm_aot,7,2025-03-31T20:47:56.300861+00:00,96.06
docker,9,2025-03-31T20:49:32.374789+00:00,2.02
wasm_interpreted,12,2025-03-31T20:49:34.472010+00:00,94.56
wasm_interpreted,13,2025-03-31T20:51:09.040432+00:00,94.42
wasm_aot,8,2025-03-31T20:52:43.465044+00:00,94.69
wasm_aot,9,2025-03-31T20:54:18.168715+00:00,95.07
wasm_aot,10,2025-03-31T20:55:53.243628+00:00,95.94
wasm_aot,11,2025-03-31T20:57:29.197476+00:00,95.28
docker,10,2025-03-31T20:59:04.483020+00:00,1.99
wasm_interpreted,14,2025-03-31T20:59:06.545779+00:00,94.46000000000001
wasm_aot,12,2025-03-31T21:00:41.015627+00:00,94.78999999999999
wasm_aot,13,2025-03-31T21:02:15.809466+00:00,95.93
docker,11,2025-03-31T21:03:51.747813+00:00,2.9
docker,12,2025-03-31T21:03:54.740892+00:00,2.4
docker,13,2025-03-31T21:03:57.225729+00:00,2.14
wasm_aot,14,2025-03-31T21:03:59.445787+00:00,96.43
docker,14,2025-03-31T21:05:35.883126+00:00,2.0
docker,15,2025-03-31T21:05:37.955657+00:00,1.88
docker,16,2025-03-31T21:05:39.915034+00:00,2.04
wasm_interpreted,15,2025-03-31T21:05:42.030638+00:00,95.31
wasm_aot,15,2025-03-31T21:07:17.344876+00:00,94.78
wasm_aot,16,2025-03-31T21:08:52.136407+00:00,96.00999999999999
docker,17,2025-03-31T21:10:28.157986+00:00,1.98
docker,18,2025-03-31T21:10:30.216092+00:00,2.03
wasm_aot,17,2025-03-31T21:10:32.318969+00:00,95.14
docker,19,2025-03-31T21:12:07.462667+00:00,2.05
wasm_aot,18,2025-03-31T21:12:09.588571+00:00,95.72999999999999
wasm_aot,19,2025-03-31T21:13:45.331199+00:00,94.53
wasm_interpreted,16,2025-03-31T21:15:19.875497+00:00,94.95
docker,20,2025-03-31T21:16:54.830937+00:00,1.94
wasm_interpreted,17,2025-03-31T21:16:56.864209+00:00,95.11
wasm_interpreted,18,2025-03-31T21:18:31.983106+00:00,95.95
wasm_interpreted,19,2025-03-31T21:20:07.944101+00:00,98.22999999999999
wasm_aot,20,2025-03-31T21:21:46.182647+00:00,96.22
wasm_interpreted,20,2025-03-31T21:23:22.416437+00:00,94.78
