model,input,deployment-mechanism,cpu-cycles-mean,cpu-cycles-error-lower,cpu-cycles-error-upper,instructions-mean,instructions-error-lower,instructions-error-upper,cache-misses-mean,cache-misses-error-lower,cache-misses-error-upper,cache-references-mean,cache-references-error-lower,cache-references-error-upper,bus-cycles-mean,bus-cycles-error-lower,bus-cycles-error-upper,page-faults-mean,page-faults-error-lower,page-faults-error-upper,branch-instructions-mean,branch-instructions-error-lower,branch-instructions-error-upper,branch-misses-mean,branch-misses-error-lower,branch-misses-error-upper,major-faults-mean,major-faults-error-lower,major-faults-error-upper,minor-faults-mean,minor-faults-error-lower,minor-faults-error-upper,avg-memory-over-time-in-bytes-mean,avg-memory-over-time-in-bytes-error-lower,avg-memory-over-time-in-bytes-error-upper,max-memory-over-time-in-bytes-mean,max-memory-over-time-in-bytes-error-lower,max-memory-over-time-in-bytes-error-upper,cpu-total-utilization-percentage-mean,cpu-total-utilization-percentage-error-lower,cpu-total-utilization-percentage-error-upper,cpu-user-utilization-percentage-mean,cpu-user-utilization-percentage-error-lower,cpu-user-utilization-percentage-error-upper,cpu-system-utilization-percentage-mean,cpu-system-utilization-percentage-error-lower,cpu-system-utilization-percentage-error-upper,instructions-per-cycle-mean,instructions-per-cycle-error-lower,instructions-per-cycle-error-upper,cycles-per-instruction-mean,cycles-per-instruction-error-lower,cycles-per-instruction-error-upper,wall-time-seconds-mean,wall-time-seconds-error-lower,wall-time-seconds-error-upper
resnet50.pt,1_SingleObject.jpg,wasm_aot,,,,,,,,,,,,,,,,85359.9,13018.276662437333,13018.276662437333,,,,,,,74.3,66.00463439431246,66.00463439431248,85199.6,13020.956797062885,13020.956797062885,294695799.4665,43900562.30451453,43900562.30451453,342360473.6,48165629.55498785,48165629.55498785,,,,,,,,,,,,,,,,1.5655,0.24700892719280065,0.24700892719280065
resnet50.pt,1_SingleObject.jpg,docker,,,,,,,,,,,,,,,,22324.729,11958.21644676705,11958.216446767052,,,,,,,114.6985,116.03837704214145,116.03837704214143,22158.724,11913.06551154139,11913.065511541387,54359586.1335,28135483.57893629,28135483.578936286,106174873.6,55137048.98117595,55137048.98117596,,,,,,,,,,,,,,,,2.2695,0.18383449234885774,0.18383449234885774
resnet50.pt,1_SingleObject.jpg,native,,,,,,,,,,,,,,,,25446.15,9490.690549838826,9490.69054983883,,,,,,,2.95,2.878934374904151,2.8789343749041505,25443.15,9490.127324276862,9490.127324276858,102814208.0,34845179.7357637,34845179.7357637,115811328.0,38504512.64931919,38504512.64931917,,,,,,,,,,,,,,,,1.0795,0.09514781892623636,0.09514781892623625
