deployment-mechanism,trial-number,start-time,cpu-cycles,instructions,cache-misses,cache-references,bus-cycles,page-faults,branch-instructions,branch-misses,major-faults,minor-faults,avg-memory-over-time-sampled,max-memory-over-time-sampled,max-memory-over-time,cpu-total-utilization,cpu-user-utilization,cpu-system-utilization
native,1,2025-03-29T10:47:38.876223,63830851640.0,75355550732.0,91375107.0,14768600059.0,33615288508.0,43515.0,12646609628.0,159885449.0,540.0,42975.0,187503957.33,188121088.0,210087936.0,13.86,13.46,0.4
docker_container,1,2025-03-29T10:49:00.121069,123338579356.0,159771797597.0,114666140.0,28177495925.0,62243617757.0,42662.0,26445814573.0,222254706.0,541.0,42121.0,174231703.7,207478784.0,218640384.0,46.11,44.19,1.92
docker_container_and_daemon,1,2025-03-29T10:49:00.121069,126226614907.87,161742654859.74,116624610.82,28850921883.51,63713652059.98,46757.33,26630339964.46,224511112.35,623.51,46110.33,216472435.13,250400768.0,325292032.0,46.24,44.23,2.01
docker_container_and_daemon_extra_overhead,1,2025-03-29T10:49:00.121069,126214670253.87,160810585695.74,116568547.82,28475875933.51,63183225434.98,46757.33,26531826148.46,224407672.35,623.51,46110.33,185801587.13,219729920.0,218640384.0,46.24,44.23,2.01
native,2,2025-03-29T10:51:16.526785,59481691129.0,72278829359.0,80059891.0,13104851961.0,30163286193.0,42257.0,11514175390.0,192225231.0,502.0,41755.0,127420586.67,148852736.0,159490048.0,54.61,52.8,1.79
native,3,2025-03-29T10:52:15.754543,58352429609.0,69211645501.0,81107937.0,13203319543.0,30281084878.0,43237.0,11707322197.0,209721599.0,12.0,43225.0,108289706.67,127156224.0,138575872.0,56.28,54.42,1.83
wasm_aot,1,2025-03-29T10:53:11.605095,64657319208.0,76178723280.0,87904764.0,13654484020.0,31131612678.0,65791.0,11722175483.0,212757924.0,392.0,65399.0,185373459.69,224509952.0,224772096.0,52.42,50.61,1.81
docker_container,2,2025-03-29T10:54:11.775336,132018863936.0,170867974787.0,123911520.0,30173326755.0,65909486962.0,41910.0,28180845262.0,236835427.0,543.0,41367.0,156535808.0,178696192.0,204099584.0,52.32,50.07,2.25
docker_container_and_daemon,2,2025-03-29T10:54:11.775336,135274893450.81,173707420620.79,124626069.53,31042087193.45,66720162503.94,42733.71,28416392841.6,242586069.55,543.0,42190.71,199290709.32999998,221696000.0,310751232.0,52.38,50.1,2.28
docker_container_and_daemon_extra_overhead,2,2025-03-29T10:54:11.775336,135268474797.81,172660701433.79,124587645.53,30466149142.45,66717801348.94,42733.71,28416305413.6,242543194.55,543.0,42190.71,161103701.32999998,183508992.0,204099584.0,52.38,50.1,2.28
wasm_aot,2,2025-03-29T10:56:22.385871,63764900067.0,74606220305.0,88278924.0,13843044560.0,31595207913.0,67062.0,11731166877.0,201973611.0,249.0,66813.0,174363934.72,211181568.0,211181568.0,54.01,52.02,2.04
native,4,2025-03-29T10:57:21.895026,53965554117.0,64183693221.0,80172827.0,12097593511.0,26833463400.0,42798.0,9568136881.0,200496146.0,54.0,42744.0,125754416.76,151838720.0,162476032.0,56.88,54.99,1.82
wasm_aot,3,2025-03-29T10:58:15.883816,61709317360.0,72254604118.0,84918120.0,13325362425.0,29844785405.0,68099.0,10904894835.0,193801998.0,7.0,68092.0,153179536.7,180592640.0,180592640.0,56.21,54.54,1.92
wasm_aot,4,2025-03-29T10:59:11.244181,83790368272.0,103075784073.0,106403041.0,18693159910.0,41007745660.0,65897.0,15811191225.0,213548822.0,63.0,65834.0,168510610.29,184856576.0,213823488.0,50.39,48.53,1.83
docker_container,3,2025-03-29T11:00:36.240697,127409199488.0,163381735256.0,119429574.0,29112102043.0,64185176398.0,41851.0,27125374880.0,229555771.0,533.0,41319.0,168570368.0,205754368.0,217964544.0,48.18,46.1,2.08
docker_container_and_daemon,3,2025-03-29T11:00:36.240697,130547956398.25,168282497000.97,121221151.73,30322748140.83,64819466896.38,44687.66,27406484350.26,231653996.73,551.42,44131.1,208460800.0,245907456.0,324616192.0,48.31,46.14,2.17
docker_container_and_daemon_extra_overhead,3,2025-03-29T11:00:36.240697,127409199488.0,163381735256.0,121154346.73,29112102043.0,64185176398.0,44687.66,27125374880.0,231576876.73,551.42,44131.1,174164992.0,211611648.0,217964544.0,48.3,46.14,2.17
wasm_aot,5,2025-03-29T11:02:51.029903,64197110897.0,73398629368.0,87618840.0,14522110437.0,31343697705.0,64545.0,11772818453.0,193870824.0,57.0,64488.0,144166912.0,182845440.0,183107584.0,55.2,53.24,2.0
wasm_aot,6,2025-03-29T11:03:50.907120,61983221826.0,75061966352.0,84843782.0,13622561233.0,31645096931.0,66606.0,11426306604.0,201758311.0,29.0,66577.0,152417730.56,189923328.0,189923328.0,55.36,53.45,1.87
docker_container,4,2025-03-29T11:04:49.686103,126310764773.0,162566247072.0,120814987.0,28539661982.0,62309809447.0,43146.0,26786710165.0,212505743.0,0.0,43145.0,117374976.0,136454144.0,148484096.0,50.12,47.97,2.14
docker_container_and_daemon,4,2025-03-29T11:04:49.686103,130738364343.87,167250084530.89,121770731.37,29678315008.72,62892112148.19,43894.23,27147308068.84,213801677.24,1.03,43891.17,158758338.56,177975296.0,255135744.0,50.199999999999996,48.01,2.19
docker_container_and_daemon_extra_overhead,4,2025-03-29T11:04:49.686103,130723749943.87,167248055986.89,121699161.37,29002311275.72,62885534301.19,43894.23,26786710165.0,213696375.24,1.03,43891.17,121095618.56,140312576.0,148484096.0,50.199999999999996,48.01,2.19
docker_container,5,2025-03-29T11:06:57.199834,120836428107.0,154605165916.0,112164655.0,27689243373.0,63097115166.0,44165.0,26345406211.0,219989885.0,0.0,44161.0,114104244.15,128888832.0,138301440.0,50.72,48.64,2.07
