deployment-mechanism,trial-number,start-time,cpu-cycles,instructions,cache-misses,cache-references,bus-cycles,page-faults,branch-instructions,branch-misses,major-faults,minor-faults,avg-memory-over-time-sampled,max-memory-over-time-sampled,max-memory-over-time,cpu-total-utilization,cpu-user-utilization,cpu-system-utilization
docker_container,1,2025-03-29T06:59:54.557583,96912603512.0,118827113394.0,88596984.0,20492105596.0,45440272070.0,40572.0,19187499112.0,192372598.0,534.0,40039.0,147613598.48,174473216.0,192823296.0,45.55,43.6,1.95
docker_container_and_daemon,1,2025-03-29T06:59:54.557583,97675934134.02,119101707873.3,89636159.17,20562642767.29,45692618776.79,41505.91,19209722724.04,193552287.93,534.0,40971.87,188244075.27999997,215142400.0,299474944.0,45.64,43.65,2.0
docker_container_and_daemon_extra_overhead,1,2025-03-29T06:59:54.557583,97666757267.02,119100341642.3,89569724.17,20562051480.29,45689323414.79,41505.91,19209536210.04,193502308.93,534.0,40971.87,148500587.27999997,175398912.0,192823296.0,45.629999999999995,43.65,1.99
docker_container,2,2025-03-29T07:02:33.658112,98585299345.0,128391581655.0,87444193.0,21975198595.0,48149479437.0,37366.0,20376218285.0,187686713.0,0.0,37366.0,73791042.78,99725312.0,111931392.0,50.25,48.05,2.2
docker_container_and_daemon,2,2025-03-29T07:02:33.658112,100251441759.28,129113483350.97,89504121.34,22163206502.5,48901863072.0,37500.75,20505658334.75,188911480.07,0.0,37500.75,114534637.45,140697600.0,218583040.0,50.36,48.11,2.25
docker_container_and_daemon_extra_overhead,2,2025-03-29T07:02:33.658112,100251441759.28,129113483350.97,89504121.34,22163206502.5,48901863072.0,37500.75,20505658334.75,188911480.07,0.0,37500.75,74111213.45,100274176.0,111931392.0,50.36,48.11,2.25
native,1,2025-03-29T07:04:20.448440,46394757791.0,56842415223.0,64598800.0,10281164654.0,23136728876.0,39366.0,8538321970.0,176352197.0,519.0,38847.0,125499715.37,152182784.0,162082816.0,52.51,50.73,1.76
wasm_aot,1,2025-03-29T07:05:09.804346,48220483254.0,56829362707.0,65265906.0,10657756380.0,24403258603.0,57024.0,8804736461.0,186791417.0,334.0,56690.0,175587974.74,201187328.0,201547776.0,53.52,51.5,1.87
docker_container,3,2025-03-29T07:06:00.219851,101879490572.0,128761120203.0,91715019.0,22094915987.0,49031728764.0,38420.0,19917122236.0,187509838.0,523.0,37898.0,130459875.56,160239616.0,170999808.0,47.62,45.56,2.06
docker_container_and_daemon,3,2025-03-29T07:06:00.219851,103862180706.7,130256461383.57,93103152.32,22507121827.9,49859717295.36,40330.82,20130168231.43,188923348.71,533.19,39796.59,167263605.85,197910528.0,277651456.0,47.73,45.59,2.15
docker_container_and_daemon_extra_overhead,3,2025-03-29T07:06:00.219851,103855742188.7,130256183092.57,93071024.32,22308157778.9,49856334936.36,40330.82,20130011097.43,188880519.71,533.19,39796.59,132631925.85,163278848.0,170999808.0,47.73,45.59,2.15
docker_container,4,2025-03-29T07:07:49.710622,93357064636.0,118803319922.0,90415347.0,20951441625.0,46797993867.0,40520.0,18916350620.0,183185711.0,2.0,40517.0,99952194.78,120504320.0,130670592.0,47.31,45.3,2.01
docker_container_and_daemon,4,2025-03-29T07:07:49.710622,95559413346.88,120830958807.92,90760538.9,21323971224.59,48386081373.56,40531.57,19082298930.4,183494499.87,2.0,40528.57,138698039.65,159494144.0,237322240.0,47.35,45.32,2.03
docker_container_and_daemon_extra_overhead,4,2025-03-29T07:07:49.710622,95556615103.88,120830195207.92,90744745.9,20970092004.59,48384705078.56,40531.57,19082210805.4,183475906.87,2.0,40528.57,100674871.65,121470976.0,130670592.0,47.35,45.32,2.03
docker_container,5,2025-03-29T07:09:33.275687,94565305011.0,126614222810.0,95992626.0,22969001071.0,51269752920.0,39153.0,22108279711.0,183613521.0,0.0,39151.0,80197859.56,88592384.0,112791552.0,53.88,51.55,2.32
