deployment-mechanism,trial-number,start-time,wall-time-seconds
native,1,2025-03-28T15:58:15.814331,4.35
native,2,2025-03-28T15:58:20.174443,4.59
wasm_aot,1,2025-03-28T15:58:24.773331,5.53
wasm_aot,2,2025-03-28T15:58:30.319010,5.41
docker,1,2025-03-28T15:58:35.738881,6.35
docker,2,2025-03-28T15:58:42.242049,5.65
wasm_aot,3,2025-03-28T15:58:48.050186,5.41
docker,3,2025-03-28T15:58:53.474666,6.51
docker,4,2025-03-28T15:59:00.134621,5.7
docker,5,2025-03-28T15:59:05.989813,5.78
docker,6,2025-03-28T15:59:11.925254,5.77
docker,7,2025-03-28T15:59:17.867400,5.84
native,3,2025-03-28T15:59:23.865575,4.52
native,4,2025-03-28T15:59:28.397614,4.58
wasm_aot,4,2025-03-28T15:59:32.986369,5.75
docker,8,2025-03-28T15:59:38.752727,6.21
wasm_aot,5,2025-03-28T15:59:45.123931,5.53
docker,9,2025-03-28T15:59:50.663121,6.52
wasm_aot,6,2025-03-28T15:59:57.332081,5.34
native,5,2025-03-28T16:00:02.686163,4.29
docker,10,2025-03-28T16:00:06.983036,6.25
wasm_aot,7,2025-03-28T16:00:13.382908,5.3
docker,11,2025-03-28T16:00:18.697103,5.87
native,6,2025-03-28T16:00:24.717094,4.47
docker,12,2025-03-28T16:00:29.194392,6.16
wasm_aot,8,2025-03-28T16:00:35.515085,5.4
wasm_aot,9,2025-03-28T16:00:40.925236,5.43
wasm_aot,10,2025-03-28T16:00:46.371075,5.45
native,7,2025-03-28T16:00:51.833496,4.49
wasm_aot,11,2025-03-28T16:00:56.331229,5.43
native,8,2025-03-28T16:01:01.770942,4.47
native,9,2025-03-28T16:01:06.252455,4.56
wasm_aot,12,2025-03-28T16:01:10.826603,5.5
docker,13,2025-03-28T16:01:16.336632,6.58
wasm_aot,13,2025-03-28T16:01:23.084770,5.43
native,10,2025-03-28T16:01:28.524787,4.46
native,11,2025-03-28T16:01:32.992612,4.55
native,12,2025-03-28T16:01:37.551331,4.54
docker,14,2025-03-28T16:01:42.105776,6.3
docker,15,2025-03-28T16:01:48.570113,5.88
docker,16,2025-03-28T16:01:54.605602,5.79
native,13,2025-03-28T16:02:00.553098,4.35
docker,17,2025-03-28T16:02:04.914921,6.07
native,14,2025-03-28T16:02:11.143787,4.43
docker,18,2025-03-28T16:02:15.585086,5.92
wasm_aot,14,2025-03-28T16:02:21.668746,5.44
native,15,2025-03-28T16:02:27.123144,4.44
native,16,2025-03-28T16:02:31.570815,4.54
wasm_aot,15,2025-03-28T16:02:36.127590,5.49
native,17,2025-03-28T16:02:41.629355,4.55
docker,19,2025-03-28T16:02:46.191410,6.04
wasm_aot,16,2025-03-28T16:02:52.384393,5.45
native,18,2025-03-28T16:02:57.841401,4.41
native,19,2025-03-28T16:03:02.259514,4.56
docker,20,2025-03-28T16:03:06.836202,6.05
wasm_aot,17,2025-03-28T16:03:13.049141,5.44
wasm_aot,18,2025-03-28T16:03:18.500052,5.53
native,20,2025-03-28T16:03:24.042550,4.25
wasm_aot,19,2025-03-28T16:03:28.307422,5.45
wasm_aot,20,2025-03-28T16:03:33.765064,5.52
