deployment-mechanism,trial-number,start-time,wall-time-seconds
wasm_aot,1,2025-03-30T09:30:49.788375+00:00,8.81
native,1,2025-03-30T09:30:58.646897+00:00,3.22
wasm_aot,2,2025-03-30T09:31:01.883199+00:00,3.87
wasm_aot,3,2025-03-30T09:31:05.762755+00:00,4.19
native,2,2025-03-30T09:31:09.959208+00:00,3.2
docker,1,2025-03-30T09:31:13.169719+00:00,6.12
wasm_aot,4,2025-03-30T09:31:19.443729+00:00,4.1
docker,2,2025-03-30T09:31:23.553715+00:00,5.48
docker,3,2025-03-30T09:31:29.181358+00:00,4.91
native,3,2025-03-30T09:31:34.237988+00:00,3.34
native,4,2025-03-30T09:31:37.586957+00:00,3.54
native,5,2025-03-30T09:31:41.142986+00:00,3.63
native,6,2025-03-30T09:31:44.783911+00:00,3.58
native,7,2025-03-30T09:31:48.372338+00:00,3.57
native,8,2025-03-30T09:31:51.955110+00:00,3.68
wasm_aot,5,2025-03-30T09:31:55.642062+00:00,4.57
native,9,2025-03-30T09:32:00.224952+00:00,3.58
native,10,2025-03-30T09:32:03.821515+00:00,3.68
wasm_aot,6,2025-03-30T09:32:07.518206+00:00,4.62
docker,4,2025-03-30T09:32:12.150621+00:00,5.35
wasm_aot,7,2025-03-30T09:32:17.658993+00:00,4.95
docker,5,2025-03-30T09:32:22.617579+00:00,5.37
wasm_aot,8,2025-03-30T09:32:28.139041+00:00,4.58
docker,6,2025-03-30T09:32:32.729415+00:00,5.43
docker,7,2025-03-30T09:32:38.316357+00:00,4.97
wasm_aot,9,2025-03-30T09:32:43.445241+00:00,4.51
docker,8,2025-03-30T09:32:47.968456+00:00,5.46
wasm_aot,10,2025-03-30T09:32:53.593775+00:00,4.47
docker,9,2025-03-30T09:32:58.071793+00:00,5.3
native,11,2025-03-30T09:33:03.526006+00:00,3.72
docker,10,2025-03-30T09:33:07.255694+00:00,5.25
native,12,2025-03-30T09:33:12.676488+00:00,3.7
wasm_aot,11,2025-03-30T09:33:16.390952+00:00,4.8
docker,11,2025-03-30T09:33:21.198412+00:00,5.2
native,13,2025-03-30T09:33:26.566589+00:00,3.74
docker,12,2025-03-30T09:33:30.315413+00:00,5.34
docker,13,2025-03-30T09:33:35.822006+00:00,5.11
native,14,2025-03-30T09:33:41.084912+00:00,3.8
docker,14,2025-03-30T09:33:44.893184+00:00,5.25
wasm_aot,12,2025-03-30T09:33:50.317673+00:00,4.78
docker,15,2025-03-30T09:33:55.110687+00:00,5.15
wasm_aot,13,2025-03-30T09:34:00.435684+00:00,4.82
docker,16,2025-03-30T09:34:05.271351+00:00,5.52
wasm_aot,14,2025-03-30T09:34:10.951015+00:00,4.57
docker,17,2025-03-30T09:34:15.534900+00:00,5.42
wasm_aot,15,2025-03-30T09:34:21.121429+00:00,4.74
native,15,2025-03-30T09:34:25.870372+00:00,3.95
docker,18,2025-03-30T09:34:29.828324+00:00,5.27
native,16,2025-03-30T09:34:35.277520+00:00,3.81
docker,19,2025-03-30T09:34:39.096397+00:00,5.44
wasm_aot,16,2025-03-30T09:34:44.699650+00:00,4.76
docker,20,2025-03-30T09:34:49.475407+00:00,5.16
wasm_aot,17,2025-03-30T09:34:54.799284+00:00,4.83
wasm_aot,18,2025-03-30T09:34:59.644311+00:00,4.92
wasm_aot,19,2025-03-30T09:35:04.578125+00:00,4.85
native,17,2025-03-30T09:35:09.439254+00:00,3.82
native,18,2025-03-30T09:35:13.266328+00:00,3.9
native,19,2025-03-30T09:35:17.174215+00:00,3.87
native,20,2025-03-30T09:35:21.060502+00:00,3.81
wasm_aot,20,2025-03-30T09:35:24.883590+00:00,5.04
