deployment-mechanism,trial-number,start-time,wall-time-seconds
native,1,2025-03-28T12:13:56.410773,10.31
docker,1,2025-03-28T12:14:06.733735,11.03
native,2,2025-03-28T12:14:17.955811,9.68
native,3,2025-03-28T12:14:27.648827,9.9
docker,2,2025-03-28T12:14:37.562849,11.45
native,4,2025-03-28T12:14:49.205242,9.94
wasm_aot,1,2025-03-28T12:14:59.159167,10.58
native,5,2025-03-28T12:15:09.750940,10.08
native,6,2025-03-28T12:15:19.845157,9.83
wasm_aot,2,2025-03-28T12:15:29.688957,10.8
docker,3,2025-03-28T12:15:40.499994,11.68
native,7,2025-03-28T12:15:52.381102,9.87
docker,4,2025-03-28T12:16:02.263963,11.38
wasm_aot,3,2025-03-28T12:16:13.837401,10.4
docker,5,2025-03-28T12:16:24.253103,11.63
native,8,2025-03-28T12:16:36.084463,9.93
wasm_aot,4,2025-03-28T12:16:46.030887,10.59
docker,6,2025-03-28T12:16:56.636282,11.46
wasm_aot,5,2025-03-28T12:17:08.305077,10.34
native,9,2025-03-28T12:17:18.660363,9.86
docker,7,2025-03-28T12:17:28.535640,11.39
native,10,2025-03-28T12:17:40.131131,9.89
docker,8,2025-03-28T12:17:50.030286,11.44
wasm_aot,6,2025-03-28T12:18:01.651173,10.29
wasm_aot,7,2025-03-28T12:18:11.951476,10.82
docker,9,2025-03-28T12:18:22.788327,11.18
wasm_aot,8,2025-03-28T12:18:34.157913,10.46
native,11,2025-03-28T12:18:44.626911,9.99
docker,10,2025-03-28T12:18:54.635663,11.33
docker,11,2025-03-28T12:19:06.151689,11.21
wasm_aot,9,2025-03-28T12:19:17.550139,10.57
docker,12,2025-03-28T12:19:28.132118,11.25
native,12,2025-03-28T12:19:39.577944,10.02
docker,13,2025-03-28T12:19:49.613447,11.27
wasm_aot,10,2025-03-28T12:20:01.079131,10.6
native,13,2025-03-28T12:20:11.688552,9.88
native,14,2025-03-28T12:20:21.585045,10.22
docker,14,2025-03-28T12:20:31.818587,11.27
docker,15,2025-03-28T12:20:43.287221,11.15
docker,16,2025-03-28T12:20:54.629896,11.2
wasm_aot,11,2025-03-28T12:21:06.012991,10.41
docker,17,2025-03-28T12:21:16.432332,11.24
docker,18,2025-03-28T12:21:27.856715,11.16
wasm_aot,12,2025-03-28T12:21:39.213391,10.41
native,15,2025-03-28T12:21:49.637097,10.19
native,16,2025-03-28T12:21:59.847174,10.06
native,17,2025-03-28T12:22:09.918917,9.94
wasm_aot,13,2025-03-28T12:22:19.873986,10.54
wasm_aot,14,2025-03-28T12:22:30.433242,10.8
wasm_aot,15,2025-03-28T12:22:41.244718,10.65
wasm_aot,16,2025-03-28T12:22:51.905099,10.56
docker,19,2025-03-28T12:23:02.479502,11.54
native,18,2025-03-28T12:23:14.211781,10.07
wasm_aot,17,2025-03-28T12:23:24.297295,10.51
wasm_aot,18,2025-03-28T12:23:34.815060,10.57
wasm_aot,19,2025-03-28T12:23:45.398213,10.73
docker,20,2025-03-28T12:23:56.140389,11.28
native,19,2025-03-28T12:24:07.619098,9.98
wasm_aot,20,2025-03-28T12:24:17.614806,10.82
native,20,2025-03-28T12:24:28.455696,10.0
