deployment-mechanism,trial-number,start-time,wall-time-seconds
docker,1,2025-03-30T10:46:01.545960+00:00,6.09
wasm_aot,1,2025-03-30T10:46:07.822182+00:00,5.2
docker,2,2025-03-30T10:46:13.034183+00:00,5.51
wasm_aot,2,2025-03-30T10:46:18.689399+00:00,5.34
docker,3,2025-03-30T10:46:24.036648+00:00,5.75
wasm_aot,3,2025-03-30T10:46:29.933628+00:00,5.27
docker,4,2025-03-30T10:46:35.214370+00:00,5.72
docker,5,2025-03-30T10:46:41.082782+00:00,5.63
wasm_aot,4,2025-03-30T10:46:46.860486+00:00,5.35
native,1,2025-03-30T10:46:52.220157+00:00,4.31
native,2,2025-03-30T10:46:56.540971+00:00,4.25
wasm_aot,5,2025-03-30T10:47:00.806590+00:00,5.69
docker,6,2025-03-30T10:47:06.513292+00:00,5.8
docker,7,2025-03-30T10:47:12.468823+00:00,5.85
native,3,2025-03-30T10:47:18.468203+00:00,4.41
native,4,2025-03-30T10:47:22.889278+00:00,4.45
native,5,2025-03-30T10:47:27.354534+00:00,4.58
docker,8,2025-03-30T10:47:31.949727+00:00,6.1
native,6,2025-03-30T10:47:38.217975+00:00,4.5
docker,9,2025-03-30T10:47:42.732797+00:00,6.01
wasm_aot,6,2025-03-30T10:47:48.904449+00:00,5.49
wasm_aot,7,2025-03-30T10:47:54.407323+00:00,5.59
wasm_aot,8,2025-03-30T10:48:00.011497+00:00,5.62
docker,10,2025-03-30T10:48:05.645236+00:00,6.05
docker,11,2025-03-30T10:48:11.852523+00:00,5.88
native,7,2025-03-30T10:48:17.896364+00:00,4.61
native,8,2025-03-30T10:48:22.521783+00:00,4.64
wasm_aot,9,2025-03-30T10:48:27.174943+00:00,5.6
wasm_aot,10,2025-03-30T10:48:32.782527+00:00,5.68
docker,12,2025-03-30T10:48:38.479008+00:00,6.25
native,9,2025-03-30T10:48:44.884780+00:00,4.72
native,10,2025-03-30T10:48:49.620224+00:00,4.76
docker,13,2025-03-30T10:48:54.389685+00:00,5.87
wasm_aot,11,2025-03-30T10:49:00.415332+00:00,5.64
docker,14,2025-03-30T10:49:06.070674+00:00,6.02
docker,15,2025-03-30T10:49:12.251668+00:00,6.07
wasm_aot,12,2025-03-30T10:49:18.475750+00:00,5.61
wasm_aot,13,2025-03-30T10:49:24.104131+00:00,5.83
native,11,2025-03-30T10:49:29.954113+00:00,4.75
native,12,2025-03-30T10:49:34.710763+00:00,4.45
docker,16,2025-03-30T10:49:39.174369+00:00,6.29
native,13,2025-03-30T10:49:45.625587+00:00,4.75
docker,17,2025-03-30T10:49:50.390399+00:00,6.17
wasm_aot,14,2025-03-30T10:49:56.714265+00:00,5.53
docker,18,2025-03-30T10:50:02.257311+00:00,6.21
wasm_aot,15,2025-03-30T10:50:08.624775+00:00,5.86
wasm_aot,16,2025-03-30T10:50:14.491320+00:00,5.8
native,14,2025-03-30T10:50:20.302036+00:00,4.58
wasm_aot,17,2025-03-30T10:50:24.895285+00:00,5.99
native,15,2025-03-30T10:50:30.896362+00:00,4.76
native,16,2025-03-30T10:50:35.664848+00:00,4.91
wasm_aot,18,2025-03-30T10:50:40.584551+00:00,5.92
wasm_aot,19,2025-03-30T10:50:46.514918+00:00,5.76
docker,19,2025-03-30T10:50:52.288355+00:00,6.23
native,17,2025-03-30T10:50:58.676768+00:00,4.7
docker,20,2025-03-30T10:51:03.384584+00:00,6.4
native,18,2025-03-30T10:51:09.942610+00:00,4.71
wasm_aot,20,2025-03-30T10:51:14.660037+00:00,6.09
native,19,2025-03-30T10:51:20.758441+00:00,4.64
native,20,2025-03-30T10:51:25.408338+00:00,4.84
