deployment-mechanism,trial-number,start-time,wall-time-seconds
docker,1,2025-03-28T16:16:50.893397,6.54
native,1,2025-03-28T16:16:57.584175,5.2
native,2,2025-03-28T16:17:02.797624,5.28
docker,2,2025-03-28T16:17:08.088879,6.87
native,3,2025-03-28T16:17:15.121686,5.63
wasm_aot,1,2025-03-28T16:17:20.758564,6.86
native,4,2025-03-28T16:17:27.634458,6.07
wasm_aot,2,2025-03-28T16:17:33.727291,6.57
native,5,2025-03-28T16:17:40.307233,6.37
docker,3,2025-03-28T16:17:46.686676,9.64
docker,4,2025-03-28T16:17:56.488292,6.63
wasm_aot,3,2025-03-28T16:18:03.268587,6.78
native,6,2025-03-28T16:18:10.062344,6.81
wasm_aot,4,2025-03-28T16:18:16.894421,6.49
docker,5,2025-03-28T16:18:23.396438,10.02
native,7,2025-03-28T16:18:33.581827,4.99
native,8,2025-03-28T16:18:38.582852,5.26
wasm_aot,5,2025-03-28T16:18:43.859073,6.71
wasm_aot,6,2025-03-28T16:18:50.587969,8.06
docker,6,2025-03-28T16:18:58.656801,9.81
docker,7,2025-03-28T16:19:08.620198,7.35
wasm_aot,7,2025-03-28T16:19:16.129509,6.29
docker,8,2025-03-28T16:19:22.433515,10.05
wasm_aot,8,2025-03-28T16:19:32.639115,6.21
native,9,2025-03-28T16:19:38.858118,7.61
docker,9,2025-03-28T16:19:46.478217,7.34
native,10,2025-03-28T16:19:53.965620,5.22
wasm_aot,9,2025-03-28T16:19:59.198102,6.79
docker,10,2025-03-28T16:20:06.005013,9.43
wasm_aot,10,2025-03-28T16:20:15.604674,6.32
native,11,2025-03-28T16:20:21.930714,6.94
wasm_aot,11,2025-03-28T16:20:28.884629,6.47
docker,11,2025-03-28T16:20:35.367234,9.44
native,12,2025-03-28T16:20:44.951359,5.23
wasm_aot,12,2025-03-28T16:20:50.193205,6.55
native,13,2025-03-28T16:20:56.760482,5.97
docker,12,2025-03-28T16:21:02.739444,8.14
native,14,2025-03-28T16:21:11.036384,5.28
wasm_aot,13,2025-03-28T16:21:16.329576,6.61
docker,13,2025-03-28T16:21:22.952531,8.94
native,15,2025-03-28T16:21:32.051576,5.28
wasm_aot,14,2025-03-28T16:21:37.348727,6.41
wasm_aot,15,2025-03-28T16:21:43.772043,7.54
native,16,2025-03-28T16:21:51.331930,5.2
docker,14,2025-03-28T16:21:56.539740,8.89
wasm_aot,16,2025-03-28T16:22:05.603839,6.4
docker,15,2025-03-28T16:22:12.011998,8.94
docker,16,2025-03-28T16:22:21.116918,7.71
docker,17,2025-03-28T16:22:28.963512,6.38
native,17,2025-03-28T16:22:35.493358,5.11
wasm_aot,17,2025-03-28T16:22:40.612058,6.45
docker,18,2025-03-28T16:22:47.075372,8.89
wasm_aot,18,2025-03-28T16:22:56.118056,6.42
native,18,2025-03-28T16:23:02.548957,5.89
wasm_aot,19,2025-03-28T16:23:08.457169,6.37
docker,19,2025-03-28T16:23:14.843100,9.54
native,19,2025-03-28T16:23:24.544556,5.15
native,20,2025-03-28T16:23:29.705867,5.42
docker,20,2025-03-28T16:23:35.135230,6.82
wasm_aot,20,2025-03-28T16:23:42.117126,6.44
