deployment-mechanism,trial-number,start-time,cpu-cycles,instructions,cache-misses,cache-references,bus-cycles,page-faults,branch-instructions,branch-misses,major-faults,minor-faults,avg-memory-over-time-sampled,max-memory-over-time-sampled,max-memory-over-time,cpu-total-utilization,cpu-user-utilization,cpu-system-utilization
native,1,2025-03-29T04:43:18.901260,57527806278.0,70043812832.0,70909785.0,13164511445.0,29355669501.0,22271.0,11562830396.0,181893863.0,1.0,22270.0,71935426.56,77574144.0,77697024.0,54.85,53.49,1.91
docker_container,1,2025-03-29T04:45:34.966817,54952872644.0,68618692133.0,57916851.0,12439328304.0,28125645363.0,21090.0,10945285332.0,133751905.0,528.0,20563.0,132803328.0,158601216.0,161288192.0,23.99,22.75,1.24
docker_container_and_daemon,1,2025-03-29T04:45:34.966817,57940341049.5,70923587222.28,60339714.49,13257929088.08,30309429264.55,24595.16,11310813633.61,149868536.22,631.8,23911.43,183707769.26,212172800.0,267939840.0,24.18,22.83,1.3599999999999999
docker_container_and_daemon_extra_overhead,1,2025-03-29T04:45:34.966817,57929097203.5,70919837508.28,60279993.49,13082377596.08,30303886927.55,24595.16,11249180143.61,149785261.22,631.8,23911.43,140605561.26,169070592.0,161288192.0,24.169999999999998,22.83,1.35
wasm_aot,1,2025-03-29T04:48:00.834047,52050967215.0,63347925883.0,71032304.0,11586023034.0,26144589808.0,53589.0,9724270981.0,190000689.0,713.0,52876.0,174349445.57,201289728.0,205578240.0,53.54,51.46,1.94
native,2,2025-03-29T04:48:56.239678,50394346036.0,60426204923.0,63669487.0,11291558525.0,25338515664.0,24328.0,9460838440.0,179294002.0,20.0,24308.0,112968070.1,124538880.0,124899328.0,54.22,52.47,1.71
native,3,2025-03-29T04:49:47.772094,50442352386.0,58827871796.0,64921626.0,11053731889.0,25830263046.0,24316.0,10021461749.0,181653940.0,0.0,24316.0,78481946.95,86376448.0,86728704.0,59.71,57.81,1.82
wasm_aot,2,2025-03-29T04:50:37.673252,51678797091.0,63892568483.0,66896532.0,11466636679.0,25427622804.0,54243.0,9954655888.0,174140292.0,39.0,54204.0,121072493.71,131846144.0,143249408.0,57.28,55.39,1.85
native,4,2025-03-29T04:51:29.786901,45298945710.0,54056446583.0,62520390.0,10136018965.0,23796251705.0,24708.0,8834771361.0,170568893.0,29.0,24679.0,100664589.47,113885184.0,114188288.0,53.83,51.99,1.78
native,5,2025-03-29T04:52:19.639127,47492468747.0,55108450740.0,61617970.0,10555762158.0,24299100936.0,24051.0,8823214977.0,184288394.0,0.0,24051.0,77023459.56,85303296.0,85786624.0,57.95,56.12,1.79
wasm_aot,3,2025-03-29T04:53:08.076273,43783183034.0,50232746032.0,60710456.0,9718153982.0,22025891720.0,53303.0,7934802473.0,168704619.0,13.0,53290.0,129521254.4,143441920.0,143593472.0,53.83,52.06,1.44
native,6,2025-03-29T04:53:54.963626,43139564687.0,50618621943.0,59583989.0,9589792419.0,22105797266.0,23858.0,8189645461.0,172291695.0,2.0,23856.0,82510370.13,86605824.0,86958080.0,55.91,58.74,1.64
docker_container,2,2025-03-29T04:54:40.915330,100036359999.0,127356236514.0,93212439.0,22530561652.0,50511349336.0,23890.0,20919465739.0,199772340.0,541.0,23350.0,120173681.78,138379264.0,138739712.0,52.15,49.93,2.21
docker_container_and_daemon,2,2025-03-29T04:54:40.915330,104818046310.86,133527344227.91,94630202.15,24229808995.0,53117338674.62,25653.24,21539441878.6,208017534.36,552.67,25098.39,172187276.73000002,191696896.0,245391360.0,52.28,49.97,2.3
docker_container_and_daemon_extra_overhead,2,2025-03-29T04:54:40.915330,104812158889.86,130078081549.91,94597792.15,23247172710.0,53115256800.62,25653.24,21539230920.6,199772340.0,552.67,25098.39,123461260.73,142970880.0,138739712.0,52.28,49.97,2.3
docker_container,3,2025-03-29T04:56:29.305900,42872909873.0,51014738389.0,44877918.0,9617123783.0,21234242771.0,20961.0,8514891922.0,119891901.0,47.0,20902.0,89870651.08,103325696.0,104108032.0,20.0,19.11,0.89
docker_container_and_daemon,3,2025-03-29T04:56:29.305900,48332316738.64,55436626551.31,45233900.14,11065328102.35,23732465742.73,21025.18,8969644430.68,131604575.37,52.53,20960.65,139642512.41,153272320.0,210759680.0,20.05,19.12,0.93
docker_container_and_daemon_extra_overhead,3,2025-03-29T04:56:29.305900,48320991816.64,54224928524.31,45173900.14,9645064689.35,23726165890.73,21025.18,8514891922.0,131528834.37,52.53,20960.65,89870651.08,103325696.0,104108032.0,20.04,19.12,0.93
