deployment-mechanism,trial-number,start-time,wall-time-seconds
native,1,2025-03-28T14:04:51.318784,18.3
native,2,2025-03-28T14:05:09.628168,18.8
wasm_aot,1,2025-03-28T14:05:28.438429,19.73
docker,1,2025-03-28T14:05:48.185712,20.17
docker,2,2025-03-28T14:06:08.538650,20.04
wasm_aot,2,2025-03-28T14:06:28.780560,19.24
docker,3,2025-03-28T14:06:48.029170,19.79
native,3,2025-03-28T14:07:08.007061,18.64
docker,4,2025-03-28T14:07:26.666757,19.73
wasm_aot,3,2025-03-28T14:07:46.595055,19.5
docker,5,2025-03-28T14:08:06.110426,19.66
native,4,2025-03-28T14:08:25.966829,18.31
native,5,2025-03-28T14:08:44.294445,18.72
wasm_aot,4,2025-03-28T14:09:03.024160,19.65
native,6,2025-03-28T14:09:22.688762,18.8
wasm_aot,5,2025-03-28T14:09:41.499810,19.55
docker,6,2025-03-28T14:10:01.064000,19.9
docker,7,2025-03-28T14:10:21.151464,19.62
docker,8,2025-03-28T14:10:40.945658,19.58
docker,9,2025-03-28T14:11:00.720409,19.68
wasm_aot,6,2025-03-28T14:11:20.595240,19.73
native,7,2025-03-28T14:11:40.338694,18.49
wasm_aot,7,2025-03-28T14:11:58.836402,19.81
wasm_aot,8,2025-03-28T14:12:18.660867,19.85
native,8,2025-03-28T14:12:38.532369,18.66
wasm_aot,9,2025-03-28T14:12:57.204413,19.6
wasm_aot,10,2025-03-28T14:13:16.819681,19.46
docker,10,2025-03-28T14:13:36.290592,19.74
native,9,2025-03-28T14:13:56.205221,18.17
native,10,2025-03-28T14:14:14.385686,18.73
wasm_aot,11,2025-03-28T14:14:33.128177,19.38
native,11,2025-03-28T14:14:52.522956,18.73
docker,11,2025-03-28T14:15:11.261155,20.51
native,12,2025-03-28T14:15:31.956944,18.28
docker,12,2025-03-28T14:15:50.253375,19.94
docker,13,2025-03-28T14:16:10.385333,19.64
native,13,2025-03-28T14:16:30.209672,18.35
wasm_aot,12,2025-03-28T14:16:48.575327,19.82
docker,14,2025-03-28T14:17:08.408013,19.98
docker,15,2025-03-28T14:17:28.577412,19.64
docker,16,2025-03-28T14:17:48.408072,19.61
wasm_aot,13,2025-03-28T14:18:08.214087,19.36
native,14,2025-03-28T14:18:27.583666,18.61
docker,17,2025-03-28T14:18:46.210657,19.51
native,15,2025-03-28T14:19:05.912701,18.67
native,16,2025-03-28T14:19:24.598718,18.43
docker,18,2025-03-28T14:19:43.038963,20.12
wasm_aot,14,2025-03-28T14:20:03.348536,19.47
docker,19,2025-03-28T14:20:22.830137,19.88
native,17,2025-03-28T14:20:42.904201,18.41
wasm_aot,15,2025-03-28T14:21:01.322450,19.63
native,18,2025-03-28T14:21:20.963903,18.58
native,19,2025-03-28T14:21:39.562163,18.5
wasm_aot,16,2025-03-28T14:21:58.070326,19.6
wasm_aot,17,2025-03-28T14:22:17.681804,19.63
docker,20,2025-03-28T14:22:37.325172,19.45
wasm_aot,18,2025-03-28T14:22:56.967936,19.54
wasm_aot,19,2025-03-28T14:23:16.520977,19.59
wasm_aot,20,2025-03-28T14:23:36.125120,19.54
native,20,2025-03-28T14:23:55.681084,18.88
