deployment-mechanism,trial-number,start-time,wall-time-seconds
docker,1,2025-03-28T12:24:40.306540,10.98
docker,2,2025-03-28T12:24:51.474308,11.11
docker,3,2025-03-28T12:25:02.775748,11.1
wasm_aot,1,2025-03-28T12:25:14.090339,10.37
native,1,2025-03-28T12:25:24.474745,10.02
wasm_aot,2,2025-03-28T12:25:34.502970,10.74
docker,4,2025-03-28T12:25:45.268131,11.42
docker,5,2025-03-28T12:25:56.887492,11.21
native,2,2025-03-28T12:26:08.271191,9.7
wasm_aot,3,2025-03-28T12:26:17.983975,10.61
wasm_aot,4,2025-03-28T12:26:28.603298,10.71
docker,6,2025-03-28T12:26:39.327513,11.31
docker,7,2025-03-28T12:26:50.831053,11.03
docker,8,2025-03-28T12:27:02.048830,11.06
native,3,2025-03-28T12:27:13.295206,9.81
native,4,2025-03-28T12:27:23.116884,9.89
docker,9,2025-03-28T12:27:33.018389,11.37
native,5,2025-03-28T12:27:44.589688,9.98
docker,10,2025-03-28T12:27:54.583492,11.31
wasm_aot,5,2025-03-28T12:28:06.084444,10.48
docker,11,2025-03-28T12:28:16.577021,11.23
wasm_aot,6,2025-03-28T12:28:28.001098,10.52
wasm_aot,7,2025-03-28T12:28:38.537311,10.72
native,6,2025-03-28T12:28:49.274781,10.05
wasm_aot,8,2025-03-28T12:28:59.341870,10.68
native,7,2025-03-28T12:29:10.039266,10.06
wasm_aot,9,2025-03-28T12:29:20.110481,10.71
wasm_aot,10,2025-03-28T12:29:30.833240,10.67
wasm_aot,11,2025-03-28T12:29:41.511956,10.79
native,8,2025-03-28T12:29:52.313974,10.13
docker,12,2025-03-28T12:30:02.458183,11.4
wasm_aot,12,2025-03-28T12:30:14.057681,10.51
wasm_aot,13,2025-03-28T12:30:24.576405,10.57
native,9,2025-03-28T12:30:35.162853,10.27
wasm_aot,14,2025-03-28T12:30:45.440689,10.55
wasm_aot,15,2025-03-28T12:30:56.003683,10.62
native,10,2025-03-28T12:31:06.634751,10.1
native,11,2025-03-28T12:31:16.747084,9.85
wasm_aot,16,2025-03-28T12:31:26.613252,10.54
native,12,2025-03-28T12:31:37.161114,9.99
docker,13,2025-03-28T12:31:47.161304,11.45
docker,14,2025-03-28T12:31:58.802305,11.6
wasm_aot,17,2025-03-28T12:32:10.599088,10.28
native,13,2025-03-28T12:32:20.892770,10.15
docker,15,2025-03-28T12:32:31.061620,11.51
native,14,2025-03-28T12:32:42.766739,9.99
wasm_aot,18,2025-03-28T12:32:52.765897,10.7
native,15,2025-03-28T12:33:03.480365,9.96
native,16,2025-03-28T12:33:13.455308,10.22
docker,16,2025-03-28T12:33:23.689799,11.46
docker,17,2025-03-28T12:33:35.342413,11.09
wasm_aot,19,2025-03-28T12:33:46.612683,10.6
native,17,2025-03-28T12:33:57.223493,10.19
native,18,2025-03-28T12:34:07.430307,10.15
docker,18,2025-03-28T12:34:17.596344,11.29
native,19,2025-03-28T12:34:29.074368,9.65
docker,19,2025-03-28T12:34:38.731895,11.32
wasm_aot,20,2025-03-28T12:34:50.228814,10.42
docker,20,2025-03-28T12:35:00.658227,11.39
native,20,2025-03-28T12:35:12.230990,9.74
