deployment-mechanism,trial-number,start-time,wall-time-seconds
native,1,2025-03-28T13:46:18.706951,16.83
docker,1,2025-03-28T13:46:35.552442,18.71
wasm_aot,1,2025-03-28T13:46:54.457846,18.83
docker,2,2025-03-28T13:47:13.301329,19.71
wasm_aot,2,2025-03-28T13:47:33.201037,18.17
docker,3,2025-03-28T13:47:51.383374,19.45
wasm_aot,3,2025-03-28T13:48:11.031811,18.82
docker,4,2025-03-28T13:48:29.862722,19.56
native,2,2025-03-28T13:48:49.628137,17.03
native,3,2025-03-28T13:49:06.670143,17.89
wasm_aot,4,2025-03-28T13:49:24.571104,18.69
docker,5,2025-03-28T13:49:43.274310,20.29
docker,6,2025-03-28T13:50:03.724474,18.09
wasm_aot,5,2025-03-28T13:50:22.013621,18.4
native,4,2025-03-28T13:50:40.429968,17.55
wasm_aot,6,2025-03-28T13:50:57.990795,18.74
wasm_aot,7,2025-03-28T13:51:16.739675,18.55
wasm_aot,8,2025-03-28T13:51:35.302554,18.81
native,5,2025-03-28T13:51:54.130318,17.66
wasm_aot,9,2025-03-28T13:52:11.807059,18.9
native,6,2025-03-28T13:52:30.719350,17.71
docker,7,2025-03-28T13:52:48.443462,18.74
wasm_aot,10,2025-03-28T13:53:07.382377,18.92
native,7,2025-03-28T13:53:26.312032,17.77
native,8,2025-03-28T13:53:44.099712,17.69
native,9,2025-03-28T13:54:01.798195,17.71
docker,8,2025-03-28T13:54:19.515929,19.14
wasm_aot,11,2025-03-28T13:54:38.835280,18.64
wasm_aot,12,2025-03-28T13:54:57.486825,18.86
docker,9,2025-03-28T13:55:16.363452,18.95
wasm_aot,13,2025-03-28T13:55:35.517058,18.75
docker,10,2025-03-28T13:55:54.281703,19.06
wasm_aot,14,2025-03-28T13:56:13.535714,18.51
native,10,2025-03-28T13:56:32.059124,17.62
native,11,2025-03-28T13:56:49.695426,17.89
native,12,2025-03-28T13:57:07.597408,17.43
docker,11,2025-03-28T13:57:25.043921,19.28
native,13,2025-03-28T13:57:44.522630,17.59
wasm_aot,15,2025-03-28T13:58:02.127486,19.03
native,14,2025-03-28T13:58:21.175603,17.43
wasm_aot,16,2025-03-28T13:58:38.617863,18.69
wasm_aot,17,2025-03-28T13:58:57.321809,18.36
docker,12,2025-03-28T13:59:15.696912,19.06
docker,13,2025-03-28T13:59:34.959134,18.9
docker,14,2025-03-28T13:59:54.056625,18.78
docker,15,2025-03-28T14:00:13.020104,18.95
native,15,2025-03-28T14:00:32.169814,17.33
docker,16,2025-03-28T14:00:49.513284,19.05
native,16,2025-03-28T14:01:08.753285,17.47
wasm_aot,18,2025-03-28T14:01:26.231418,18.83
docker,17,2025-03-28T14:01:45.075220,19.21
wasm_aot,19,2025-03-28T14:02:04.481701,18.43
docker,18,2025-03-28T14:02:22.923846,19.23
wasm_aot,20,2025-03-28T14:02:42.339441,18.88
docker,19,2025-03-28T14:03:01.235077,18.99
native,17,2025-03-28T14:03:20.399650,17.41
docker,20,2025-03-28T14:03:37.818167,18.97
native,18,2025-03-28T14:03:56.977882,17.11
native,19,2025-03-28T14:04:14.101579,17.48
native,20,2025-03-28T14:04:31.596363,17.8
