deployment-mechanism,trial-number,start-time,wall-time-seconds
native,1,2025-03-28T14:49:26.762520,22.17
docker,1,2025-03-28T14:49:48.949768,25.3
wasm_aot,1,2025-03-28T14:50:14.453441,25.06
wasm_aot,2,2025-03-28T14:50:39.527736,26.02
docker,2,2025-03-28T14:51:05.566464,26.83
native,2,2025-03-28T14:51:32.598760,23.84
docker,3,2025-03-28T14:51:56.454695,25.0
docker,4,2025-03-28T14:52:21.656745,24.92
native,3,2025-03-28T14:52:46.773187,23.82
docker,5,2025-03-28T14:53:10.604927,25.05
docker,6,2025-03-28T14:53:35.866455,24.85
native,4,2025-03-28T14:54:00.909552,23.48
native,5,2025-03-28T14:54:24.399284,23.54
wasm_aot,3,2025-03-28T14:54:47.947920,25.72
docker,7,2025-03-28T14:55:13.683906,25.47
docker,8,2025-03-28T14:55:39.368581,25.09
docker,9,2025-03-28T14:56:04.648582,24.94
docker,10,2025-03-28T14:56:29.774832,25.11
native,6,2025-03-28T14:56:55.076588,23.66
native,7,2025-03-28T14:57:18.747139,23.6
wasm_aot,4,2025-03-28T14:57:42.360959,25.06
wasm_aot,5,2025-03-28T14:58:07.438588,25.14
wasm_aot,6,2025-03-28T14:58:32.594630,25.72
native,8,2025-03-28T14:58:58.335011,23.89
wasm_aot,7,2025-03-28T14:59:22.244823,24.78
wasm_aot,8,2025-03-28T14:59:47.033966,25.24
wasm_aot,9,2025-03-28T15:00:12.282785,25.64
docker,11,2025-03-28T15:00:37.931626,26.93
wasm_aot,10,2025-03-28T15:01:05.069388,25.04
native,9,2025-03-28T15:01:30.122983,24.3
native,10,2025-03-28T15:01:54.432881,23.7
wasm_aot,11,2025-03-28T15:02:18.149752,24.99
docker,12,2025-03-28T15:02:43.150491,26.81
docker,13,2025-03-28T15:03:10.175920,24.62
docker,14,2025-03-28T15:03:34.971732,24.83
wasm_aot,12,2025-03-28T15:03:59.997376,25.81
native,11,2025-03-28T15:04:25.823932,24.34
wasm_aot,13,2025-03-28T15:04:50.186780,25.29
wasm_aot,14,2025-03-28T15:05:15.488370,25.51
wasm_aot,15,2025-03-28T15:05:41.007779,25.36
wasm_aot,16,2025-03-28T15:06:06.382908,25.06
native,12,2025-03-28T15:06:31.460123,23.69
native,13,2025-03-28T15:06:55.166185,23.58
native,14,2025-03-28T15:07:18.763595,23.68
docker,15,2025-03-28T15:07:42.451465,27.13
wasm_aot,17,2025-03-28T15:08:09.779936,25.63
docker,16,2025-03-28T15:08:35.424406,26.27
native,15,2025-03-28T15:09:01.920209,23.61
docker,17,2025-03-28T15:09:25.540852,25.05
native,16,2025-03-28T15:09:50.790516,23.72
wasm_aot,18,2025-03-28T15:10:14.524866,25.1
native,17,2025-03-28T15:10:39.633423,23.67
docker,18,2025-03-28T15:11:03.322030,26.01
native,18,2025-03-28T15:11:29.541820,23.68
docker,19,2025-03-28T15:11:53.234130,25.33
docker,20,2025-03-28T15:12:18.771444,24.6
wasm_aot,19,2025-03-28T15:12:43.561335,25.17
native,19,2025-03-28T15:13:08.739543,25.01
wasm_aot,20,2025-03-28T15:13:33.769826,24.98
native,20,2025-03-28T15:13:58.764424,24.05
