deployment-mechanism,trial-number,start-time,cpu-cycles,instructions,cache-misses,cache-references,bus-cycles,page-faults,branch-instructions,branch-misses,major-faults,minor-faults,avg-memory-over-time-sampled,max-memory-over-time-sampled,max-memory-over-time,cpu-total-utilization,cpu-user-utilization,cpu-system-utilization
docker_container,1,2025-03-29T14:05:03.338849,190931701785.0,248655352172.0,175159971.0,42582108412.0,92866639460.0,40395.0,41024655761.0,289902445.0,539.0,39857.0,222709849.04,268996608.0,269619200.0,52.04,49.8,2.25
docker_container_and_daemon,1,2025-03-29T14:05:03.338849,192296054443.41,249554353953.62,178261852.67,42935802773.17,93861446146.25,43092.4,41152355225.18,305175505.23,544.2,42546.06,261107630.37,310566912.0,376270848.0,52.12,49.83,2.3
docker_container_and_daemon_extra_overhead,1,2025-03-29T14:05:03.338849,192282380296.41,249029330693.62,175159971.0,42732145297.17,93134250880.25,43092.4,41024655761.0,289902445.0,544.2,42546.06,222709849.04,271257600.0,269619200.0,52.12,49.83,2.3
native,1,2025-03-29T14:08:28.327897,93867374196.0,116250812350.0,121125023.0,22084944942.0,48085017649.0,40118.0,18944311526.0,252104895.0,527.0,39591.0,176927792.76,189972480.0,190595072.0,56.79,55.02,1.76
docker_container,2,2025-03-29T14:09:50.998058,178599912931.0,239823367645.0,171972304.0,41524845470.0,89588455290.0,38336.0,39036564919.0,272770066.0,66.0,38267.0,182304329.14,204025856.0,205074432.0,48.78,46.65,2.12
docker_container_and_daemon,2,2025-03-29T14:09:50.998058,180486816069.12,242211243197.99,173432008.83,42137221603.44,89893561539.75,40506.71,39242199661.55,275682053.29,74.14,40427.53,216652537.69,241078272.0,311726080.0,48.86,46.67,2.17
docker_container_and_daemon_extra_overhead,2,2025-03-29T14:09:50.998058,180473480111.12,239996783310.99,173396867.83,41701641658.44,89888122256.75,40506.71,39101410225.55,275650682.29,74.14,40427.53,182938361.69,207364096.0,205074432.0,48.86,46.67,2.17
native,2,2025-03-29T14:12:53.510583,97385053853.0,120882286112.0,123688386.0,22900625648.0,49459090722.0,40539.0,19712302419.0,250295448.0,523.0,40016.0,195614570.15,210497536.0,210857984.0,57.12,55.33,1.77
native,3,2025-03-29T14:14:18.149743,90504907659.0,111135398595.0,118615560.0,21244858624.0,45220017667.0,38678.0,17582480792.0,237774392.0,0.0,38678.0,142308483.28,150810624.0,151433216.0,58.37,56.67,1.68
docker_container,3,2025-03-29T14:15:37.104383,130782805854.0,166398771959.0,124089456.0,28283775461.0,61653682338.0,39648.0,26235751321.0,214162389.0,411.0,39227.0,170723328.0,197271552.0,197763072.0,34.11,32.66,1.45
docker_container_and_daemon,3,2025-03-29T14:15:37.104383,132594293947.75,169422763673.96,125109621.37,29161041418.75,62119527293.01,40871.09,26496931329.27,215069668.51,416.16,40437.71,205650454.26,232734720.0,304414720.0,34.16,32.669999999999995,1.49
docker_container_and_daemon_extra_overhead,3,2025-03-29T14:15:37.104383,132577233306.75,166398771959.0,125001227.37,28283775461.0,62113299958.01,40871.09,26496579939.27,214948927.51,416.16,40437.71,176011798.26,203096064.0,197763072.0,34.16,32.669999999999995,1.49
native,4,2025-03-29T14:18:32.929813,89762934594.0,111239007377.0,124189424.0,20171531602.0,44977708064.0,40736.0,17933411953.0,246429181.0,395.0,40341.0,214083334.24,231444480.0,232108032.0,54.84,53.17,1.66
native,5,2025-03-29T14:19:53.121551,96620950892.0,121514156948.0,123188532.0,22213681393.0,47320462970.0,39117.0,18950182103.0,246733979.0,1.0,39116.0,150391233.56,160407552.0,161292288.0,57.37,55.68,1.68
native,6,2025-03-29T14:21:15.423569,89744358297.0,109242146467.0,121026211.0,20784243340.0,46516336698.0,40237.0,17957336061.0,239787781.0,0.0,40237.0,157710874.95,169639936.0,170291200.0,58.49,56.69,1.79
docker_container,4,2025-03-29T14:22:33.276092,170157575466.0,219584695955.0,157311704.0,37939337287.0,81460204854.0,40041.0,34483758186.0,259722783.0,325.0,39694.0,161989498.43,183623680.0,183963648.0,48.89,46.81,2.07
docker_container_and_daemon,4,2025-03-29T14:22:33.276092,173303102828.81,223490132467.81,159188483.73,39095530235.97,83964913478.44,41294.7,34867321726.51,261615754.63,328.07,40938.51,197390202.43,219467776.0,290615296.0,48.99,46.85,2.13
docker_container_and_daemon_extra_overhead,4,2025-03-29T14:22:33.276092,173295609479.81,223489149994.81,159141640.73,39095154909.97,83961398680.44,41294.7,34867199470.51,261549369.63,328.07,40938.51,166596474.43,188674048.0,183963648.0,48.99,46.85,2.13
docker_container,5,2025-03-29T14:25:20.172162,143635094402.0,185723714686.0,136734717.0,32991175970.0,73477722843.0,38046.0,31555802440.0,242497625.0,0.0,38040.0,171521293.47,199233536.0,199651328.0,40.46,38.76,1.7
docker_container_and_daemon,5,2025-03-29T14:25:20.172162,144420679936.9,189350883670.66,138333293.98,34130993874.91,74236846225.48,38452.2,31919318905.33,248188542.68,6.17,38434.89,209148442.94,237002752.0,306302976.0,40.54,38.79,1.75
docker_container_and_daemon_extra_overhead,5,2025-03-29T14:25:20.172162,144402200006.9,189347659810.66,138221394.98,34130239500.91,74229814962.48,38452.2,31555802440.0,248097285.68,6.17,38434.89,173599258.94,201453568.0,199651328.0,40.53,38.79,1.75
docker_container,6,2025-03-29T14:28:15.907716,116888804412.0,152863525252.0,116790477.0,27591224918.0,60606486459.0,38222.0,24810361836.0,212735246.0,14.0,38200.0,138855537.78,154603520.0,154656768.0,32.96,31.58,1.37
docker_container_and_daemon,6,2025-03-29T14:28:15.907716,120595407141.12,156446426810.95,117469251.49,28715314120.57,63011043507.37,38278.86,25242646018.42,213466198.68,17.16,38253.7,176992938.67000002,192966656.0,261308416.0,32.99,31.59,1.3900000000000001
docker_container_and_daemon_extra_overhead,6,2025-03-29T14:28:15.907716,120574935276.12,156443572414.95,117329357.49,28713349003.57,63000247003.37,38278.86,24810361836.0,213323653.68,17.16,38253.7,143282858.67000002,159256576.0,154656768.0,32.980000000000004,31.59,1.3900000000000001
docker_container,7,2025-03-29T14:31:11.762002,57155702260.0,72599849660.0,66351623.0,13208622699.0,29199053544.0,36111.0,11637358316.0,125769058.0,0.0,36107.0,111000234.67,130019328.0,130461696.0,16.03,15.34,0.69
docker_container_and_daemon,7,2025-03-29T14:31:11.762002,57189590148.3,73903607453.81,66591599.42,13375913599.34,29215336853.24,36149.34,11694072743.63,126017487.73,0.0,36145.34,149408426.67000002,168443904.0,237113344.0,16.040000000000003,15.34,0.7
docker_container_and_daemon_extra_overhead,7,2025-03-29T14:31:11.762002,57180333780.3,73902315067.81,66534722.42,13208622699.0,29212757901.24,36149.34,11637358316.0,125948903.73,0.0,36145.34,115710634.67,134746112.0,130461696.0,16.040000000000003,15.34,0.7
wasm_aot,1,2025-03-29T14:33:59.624067,102446588642.0,126175766732.0,134643408.0,22915631522.0,49181387690.0,95937.0,19372523170.0,258953996.0,694.0,95243.0,262848779.13,320221184.0,320483328.0,54.28,52.45,1.83
docker_container,8,2025-03-29T14:35:28.451298,198025808869.0,263649892547.0,181868562.0,45333359038.0,98982192295.0,36891.0,42553282125.0,279977719.0,523.0,36369.0,204883037.09,241778688.0,242401280.0,52.48,50.25,2.23
docker_container_and_daemon,8,2025-03-29T14:35:28.451298,202815455241.89,270115709851.99,183312188.64,47218047840.95,100912281286.42,39124.94,43090698636.65,287752364.78,526.04,38594.84,240786607.01,278048768.0,349052928.0,52.55,50.28,2.28
docker_container_and_daemon_extra_overhead,8,2025-03-29T14:35:28.451298,202800016583.89,270112950108.99,183225561.64,47216934554.95,100904550250.42,39124.94,43090361924.65,287645534.78,526.04,38594.84,208272559.01,245534720.0,242401280.0,52.55,50.28,2.28
docker_container,9,2025-03-29T14:38:34.191008,172238102613.0,223351570183.0,167160382.0,40374127822.0,88995505928.0,36693.0,38180819929.0,269366592.0,0.0,36691.0,116772408.89,132112384.0,132366336.0,49.2,47.14,2.05
docker_container_and_daemon,9,2025-03-29T14:38:34.191008,175563231583.02,228890400927.17,168775264.97,42115460087.76,91081745636.67,37566.6,38699492105.28,270995538.97,0.0,37563.57,152618013.94,168382464.0,239017984.0,49.28,47.18,2.0999999999999996
docker_container_and_daemon_extra_overhead,9,2025-03-29T14:38:34.191008,175337399206.02,228777450529.17,167160382.0,42025126678.76,90523735518.67,37026.6,38637662768.28,269366592.0,0.0,37023.57,116839453.94,132603904.0,132366336.0,49.2,47.14,2.0999999999999996
native,7,2025-03-29T14:41:28.385549,94727475989.0,120425856622.0,122532021.0,22519721818.0,46801213579.0,39509.0,18751596092.0,243062537.0,436.0,39073.0,168576236.31,176353280.0,176795648.0,56.83,55.11,1.72
wasm_aot,2,2025-03-29T14:42:51.587005,90639471365.0,111240437647.0,126291850.0,20427651354.0,45127832775.0,98845.0,18357926305.0,256246117.0,282.0,98563.0,244212132.1,284360704.0,289341440.0,55.41,53.51,1.9
docker_container,10,2025-03-29T14:44:12.002006,170571247260.0,224529694714.0,160840552.0,38870436094.0,85526336542.0,36301.0,35669503994.0,270128987.0,574.0,35728.0,211787618.46,248107008.0,248860672.0,46.47,44.46,2.01
docker_container_and_daemon,10,2025-03-29T14:44:12.002006,177314451616.63,231201708479.79,162306728.33,41042334289.36,89031304323.58,39379.96,36500394842.17,278829677.93,579.12,38798.78,247121604.92000002,283594752.0,355512320.0,46.55,44.49,2.0599999999999996
docker_container_and_daemon_extra_overhead,10,2025-03-29T14:44:12.002006,177304734350.63,231199610122.79,162215273.33,41041203419.36,89025994026.58,39379.96,36500048428.17,278764667.93,579.12,38798.78,215385796.92000002,251858944.0,248860672.0,46.55,44.49,2.0599999999999996
docker_container,11,2025-03-29T14:47:08.780292,192543327633.0,256959942579.0,173714568.0,45547253473.0,98670734271.0,39540.0,42336576138.0,281241137.0,0.0,39516.0,127231772.44,145281024.0,145903616.0,54.42,52.15,2.27
docker_container_and_daemon,11,2025-03-29T14:47:08.780292,197299112523.25,260625471983.83,174976055.14,47031267519.13,103062742185.93,40300.45,42886737130.86,290137130.67,1.04,40270.2,163130754.84,181583872.0,252555264.0,54.49,52.18,2.32
docker_container_and_daemon_extra_overhead,11,2025-03-29T14:47:08.780292,197299112523.25,260625471983.83,174976055.14,47031267519.13,103062742185.93,40300.45,42886737130.86,290137130.67,1.04,40270.2,130510210.84,148963328.0,145903616.0,54.49,52.18,2.32
native,8,2025-03-29T14:50:08.156474,93331375812.0,115329791347.0,120620106.0,21896133164.0,47212808564.0,40618.0,18431207835.0,239889853.0,110.0,40508.0,181412575.18,189779968.0,190402560.0,56.72,55.08,1.6
native,9,2025-03-29T14:51:30.226026,95300974444.0,119508879770.0,123327885.0,21175238148.0,46172409223.0,37516.0,19043482187.0,239571316.0,0.0,37516.0,132400259.28,140636160.0,141316096.0,59.6,57.73,1.85
wasm_aot,3,2025-03-29T14:52:49.127808,93540483664.0,118998933906.0,126635495.0,20657983597.0,46522039049.0,97914.0,18281107372.0,256346623.0,237.0,97677.0,237568630.15,290156544.0,290418688.0,57.06,55.2,1.84
docker_container,12,2025-03-29T14:54:09.402416,183599385501.0,243288830906.0,168789793.0,40933433968.0,88992238050.0,40739.0,37948381155.0,282383936.0,290.0,40450.0,209881600.0,239800320.0,240586752.0,50.83,48.69,2.14
docker_container_and_daemon,12,2025-03-29T14:54:09.402416,187575220088.14,251129152062.87,169683729.01,43243064568.99,94700304730.35,40754.77,39005415022.93,283161206.09,290.0,40465.77,246106624.0,276262912.0,347238400.0,50.879999999999995,48.71,2.17
docker_container_and_daemon_extra_overhead,12,2025-03-29T14:54:09.402416,187575220088.14,251129152062.87,169683729.01,43243064568.99,94700304730.35,40754.77,39005415022.93,283161206.09,290.0,40465.77,214182400.0,244338688.0,240586752.0,50.879999999999995,48.71,2.17
docker_container,13,2025-03-29T14:57:04.741063,158081922191.0,203608622215.0,150596174.0,36128109427.0,77449843041.0,39241.0,32357816611.0,244784542.0,0.0,39241.0,127323392.0,145846272.0,146599936.0,45.97,43.94,2.02
docker_container_and_daemon,13,2025-03-29T14:57:04.741063,159736880298.97,210839589461.77,151605495.39,38474168281.91,78964291471.01,40360.83,33277989318.79,245781216.94,2.08,40358.76,163576606.12,182210560.0,253251584.0,46.03,43.97,2.06
docker_container_and_daemon_extra_overhead,13,2025-03-29T14:57:04.741063,159720127299.97,203608622215.0,151520348.39,36128109427.0,78958445274.01,40360.83,33277636071.79,245671721.94,2.08,40358.76,130059038.12,148692992.0,146599936.0,46.03,43.97,2.06
docker_container,14,2025-03-29T14:59:55.596571,180536107945.0,239142650777.0,176225186.0,42161666407.0,91811890535.0,40145.0,39075454932.0,276371758.0,375.0,39769.0,186674688.0,229560320.0,230764544.0,52.41,50.17,2.24
docker_container_and_daemon,14,2025-03-29T14:59:55.596571,180851845847.37,244652918897.75,177955843.63,44019588736.52,92715755469.12,42899.81,39739702202.58,278268554.93,381.39,42517.42,222397184.0,266031104.0,337416192.0,52.5,50.2,2.3000000000000003
docker_container_and_daemon_extra_overhead,14,2025-03-29T14:59:55.596571,180838072391.37,239142650777.0,177888804.63,42161666407.0,92710375032.12,42899.81,39075454932.0,278182101.93,381.39,42517.42,188134144.0,231768064.0,230764544.0,52.5,50.2,2.3000000000000003
docker_container,15,2025-03-29T15:03:11.442487,174581409158.0,225276727546.0,161184016.0,39707057354.0,85865371537.0,39349.0,37464939118.0,266246677.0,0.0,39347.0,139945140.71,161271808.0,161533952.0,49.38,47.33,2.05
docker_container_and_daemon,15,2025-03-29T15:03:11.442487,176239805261.97,227317281528.44,161906053.19,40469009300.51,86727375528.95,39418.49,37850553953.62,277118716.8,2.11,39414.39,174834868.71,196210688.0,268185600.0,49.43,47.36,2.07
docker_container_and_daemon_extra_overhead,15,2025-03-29T15:03:11.442487,176214457832.97,225276727546.0,161761351.19,39707057354.0,86716029092.95,39418.49,37464939118.0,276968196.8,2.11,39414.39,143729844.71,165105664.0,161533952.0,49.42,47.35,2.07
wasm_aot,4,2025-03-29T15:06:08.818500,102212608721.0,130050570334.0,133400161.0,22787514584.0,49368116533.0,98757.0,19841574144.0,250686039.0,728.0,98029.0,278006522.98,330113024.0,330375168.0,55.19,53.17,2.0
wasm_aot,5,2025-03-29T15:07:40.012634,108164063184.0,131671753936.0,131460370.0,23480014102.0,51656994635.0,95971.0,20934861758.0,252245651.0,177.0,95794.0,282456149.33,345731072.0,347078656.0,54.46,52.61,1.85
native,10,2025-03-29T15:09:11.639168,99232597091.0,124569972500.0,122972289.0,21741587504.0,47934501522.0,39743.0,19810154084.0,240914326.0,127.0,39616.0,145528051.81,154234880.0,154615808.0,59.3,57.49,1.79
docker_container,16,2025-03-29T15:10:34.234912,143178229978.0,188456413341.0,145751510.0,33687861273.0,71615214879.0,39826.0,30676734258.0,244118545.0,554.0,39273.0,156727068.44,186871808.0,187117568.0,38.89,37.24,1.65
docker_container_and_daemon,16,2025-03-29T15:10:34.234912,145052190917.62,192977291365.68,146964139.77,34713539927.23,72577778368.12,41119.89,31384128613.89,256198478.04,563.45,40553.23,190899134.12,221327360.0,293769216.0,38.95,37.260000000000005,1.69
docker_container_and_daemon_extra_overhead,16,2025-03-29T15:10:34.234912,145052190917.62,192977291365.68,146964139.77,34713539927.23,72577778368.12,41119.89,31384128613.89,256198478.04,563.45,40553.23,162550718.12,192978944.0,187117568.0,38.95,37.260000000000005,1.69
native,11,2025-03-29T15:13:34.744038,95268301761.0,119431815616.0,120637023.0,22130201151.0,48693793717.0,39607.0,20015111444.0,255663484.0,41.0,39566.0,166948770.91,177577984.0,178450432.0,56.77,55.01,1.75
wasm_aot,6,2025-03-29T15:15:00.256704,103073127987.0,125443916707.0,131748983.0,23753861225.0,51729081603.0,96997.0,19830981962.0,252868217.0,265.0,96732.0,231828723.81,244932608.0,287391744.0,56.94,55.05,1.87
docker_container,17,2025-03-29T15:16:28.293743,191750200981.0,251920657137.0,177229319.0,43764776182.0,95234025971.0,38100.0,41893386058.0,286480081.0,537.0,37564.0,204092038.74,259162112.0,259162112.0,52.16,49.97,2.19
docker_container_and_daemon,17,2025-03-29T15:16:28.293743,191948984167.89,258908294207.62,178440320.38,45616929177.03,95327835519.88,39298.37,42900435796.17,287813243.95,543.18,38756.19,238546908.07,293875712.0,365813760.0,52.23,50.0,2.23
docker_container_and_daemon_extra_overhead,17,2025-03-29T15:16:28.293743,191939466047.89,251920657137.0,178353497.38,43764776182.0,95321547188.88,39298.37,41893386058.0,287739532.95,543.18,38756.19,209072092.07,264400896.0,259162112.0,52.23,50.0,2.23
native,12,2025-03-29T15:19:29.598430,105431415222.0,132419705410.0,131707112.0,24625149887.0,53563518706.0,39074.0,21602730536.0,263284924.0,52.0,39022.0,138950089.53,145547264.0,145948672.0,58.17,56.62,1.66
docker_container,18,2025-03-29T15:20:59.495777,182786895329.0,238925912032.0,169817830.0,40575928924.0,87997888303.0,36123.0,38121378757.0,273806096.0,0.0,36122.0,115245446.1,129622016.0,130240512.0,51.71,49.58,2.14
docker_container_and_daemon,18,2025-03-29T15:20:59.495777,186843841345.63,250320573336.81,170595711.25,44266202470.27,90095005025.51,36186.33,39849162578.1,274543680.66,0.0,36185.33,151769909.26,166244352.0,236892160.0,51.76,49.6,2.17
docker_container_and_daemon_extra_overhead,18,2025-03-29T15:20:59.495777,186826551236.63,250318070190.81,170496547.25,44265206345.27,90086256429.51,36186.33,39848865331.1,274420614.66,0.0,36185.33,119857973.25999999,134332416.0,130240512.0,51.76,49.6,2.17
wasm_aot,7,2025-03-29T15:23:53.382971,104923144945.0,131202935183.0,138512391.0,24371867796.0,53056320976.0,95878.0,21115236830.0,250390023.0,249.0,95629.0,248396865.36,262742016.0,310407168.0,55.49,53.57,1.92
wasm_aot,8,2025-03-29T15:25:25.209050,96361971315.0,119181843253.0,128846530.0,21623879736.0,48121607347.0,99609.0,19293579271.0,243967929.0,119.0,99490.0,269555378.6,320450560.0,320712704.0,54.87,52.94,1.92
native,13,2025-03-29T15:26:50.654083,100741907956.0,123717674310.0,127943069.0,23093038419.0,50011383642.0,38671.0,20430859760.0,248649484.0,19.0,38652.0,155919519.29,165908480.0,166531072.0,57.91,56.06,1.84
native,14,2025-03-29T15:28:16.145779,97884035650.0,124078789133.0,125373038.0,22181452293.0,47049513857.0,37157.0,19339961190.0,238260783.0,0.0,37157.0,127549739.71,131629056.0,131989504.0,58.02,56.37,1.65
native,15,2025-03-29T15:29:38.973006,96533585384.0,118692952140.0,123682824.0,21559915248.0,48303479747.0,39107.0,18755268239.0,238539977.0,0.0,39107.0,132195225.6,139636736.0,139997184.0,59.32,57.77,1.7
wasm_aot,9,2025-03-29T15:30:59.203829,102508546878.0,124331704088.0,129223558.0,22466997075.0,49523951694.0,95432.0,19834320344.0,252543893.0,14.0,95418.0,211127929.9,242556928.0,267685888.0,57.39,55.51,1.87
wasm_aot,10,2025-03-29T15:32:24.147696,97346336846.0,120353081452.0,130671210.0,22250289875.0,47744522663.0,97470.0,18727364065.0,250652169.0,0.0,97470.0,257964324.57,293249024.0,311738368.0,55.8,53.94,1.85
docker_container,19,2025-03-29T15:33:47.220457,173582690420.0,228109182964.0,164367150.0,41092372885.0,89295033103.0,40532.0,37563876180.0,278501079.0,540.0,39993.0,190141644.8,225026048.0,225304576.0,48.38,46.35,2.03
docker_container_and_daemon,19,2025-03-29T15:33:47.220457,180438965924.34,239464271238.64,165095191.24,43815053641.31,92761342702.07,40641.94,38934841458.14,279210703.5,540.0,40102.94,224917094.4,259932160.0,331956224.0,48.42,46.370000000000005,2.05
docker_container_and_daemon_extra_overhead,19,2025-03-29T15:33:47.220457,180402279798.34,228109182964.0,164895207.24,41092372885.0,92743781142.07,40641.94,38934036830.14,278932639.5,540.0,40102.94,195180134.4,230195200.0,225304576.0,48.410000000000004,46.370000000000005,2.0399999999999996
native,16,2025-03-29T15:36:47.178992,93065199150.0,118577868221.0,132205003.0,21925965162.0,48432673761.0,37563.0,19482822983.0,235061446.0,26.0,37537.0,151153389.27,161665024.0,162287616.0,58.49,56.73,1.75
native,17,2025-03-29T15:38:09.388649,101311019804.0,124243390250.0,130550513.0,23453689536.0,49913898147.0,39059.0,20281070454.0,250312393.0,0.0,39059.0,132712686.14,139620352.0,140283904.0,58.05,56.26,1.85
wasm_aot,11,2025-03-29T15:39:35.183933,95634960848.0,120530699828.0,131795372.0,23205162964.0,48640070717.0,99481.0,18687043944.0,235524553.0,14.0,99467.0,222336656.41,261369856.0,267661312.0,58.5,56.58,1.93
wasm_aot,12,2025-03-29T15:40:56.568530,95999544866.0,120345139833.0,127803251.0,21493673844.0,48417968243.0,93240.0,18826729525.0,256165111.0,127.0,93113.0,269430491.43,340926464.0,342208512.0,54.54,52.59,1.93
wasm_aot,13,2025-03-29T15:42:21.370210,97442061934.0,120412341540.0,127029136.0,21790884606.0,47976104867.0,98683.0,18535085264.0,249058350.0,71.0,98612.0,233817849.44,279187456.0,279187456.0,57.4,55.53,1.84
wasm_aot,14,2025-03-29T15:43:42.551865,95568090247.0,117236429135.0,125812171.0,20690139359.0,46722806833.0,93770.0,18320815459.0,254859337.0,0.0,93770.0,211358822.4,222740480.0,286273536.0,58.0,56.08,1.9
wasm_aot,15,2025-03-29T15:45:01.308091,99330367461.0,122453253428.0,129304237.0,21799875890.0,47755757154.0,98480.0,18973467602.0,262778321.0,0.0,98480.0,233190138.05,282124288.0,285007872.0,56.94,55.07,1.86
native,18,2025-03-29T15:46:25.556100,95573222618.0,119169316400.0,123929908.0,21587223972.0,46869604005.0,40447.0,18670966929.0,260336586.0,20.0,40427.0,154220251.43,165228544.0,165818368.0,57.0,55.23,1.76
wasm_aot,16,2025-03-29T15:47:47.834864,95305513839.0,117101729310.0,125962207.0,21540922896.0,47145527218.0,95077.0,18649599936.0,245208157.0,0.0,95077.0,207845478.4,253751296.0,266416128.0,58.47,56.6,1.93
wasm_aot,17,2025-03-29T15:49:09.140989,94323081161.0,113336015919.0,124319763.0,21487534786.0,47282958677.0,93717.0,18364748657.0,240736956.0,0.0,93717.0,230653285.21,238649344.0,294412288.0,57.54,55.63,1.88
wasm_aot,18,2025-03-29T15:50:33.024418,96556840572.0,120302613705.0,130123706.0,22603060212.0,49196370873.0,95702.0,19293537288.0,239052424.0,0.0,95702.0,245394022.4,297979904.0,297979904.0,57.52,55.59,1.81
native,19,2025-03-29T15:51:56.914762,100513537949.0,126010369590.0,132551815.0,23682247728.0,50942048543.0,40300.0,20236197042.0,250712340.0,2.0,40298.0,161218369.49,171708416.0,172593152.0,57.69,55.88,1.8
native,20,2025-03-29T15:53:23.080146,95928124932.0,120222259059.0,122585033.0,21527021097.0,47984673782.0,37790.0,19622991757.0,248308671.0,0.0,37790.0,127185695.22,134258688.0,135143424.0,58.43,56.63,1.79
wasm_aot,19,2025-03-29T15:54:45.616705,97957792415.0,122154642722.0,132960193.0,23187233728.0,50303470356.0,93272.0,19945716702.0,242558950.0,0.0,93272.0,196236562.73,225996800.0,266330112.0,57.09,55.2,1.88
wasm_aot,20,2025-03-29T15:56:10.861559,98201390189.0,123523332485.0,134302945.0,22802334811.0,50114995436.0,98057.0,20106890905.0,256829897.0,0.0,98057.0,275025646.93,328302592.0,328564736.0,55.42,53.5,1.9
docker_container,20,2025-03-29T15:57:38.439021,167491233462.0,220175115969.0,165428883.0,39900700113.0,86643746639.0,40493.0,36603533021.0,264923927.0,541.0,39953.0,172953372.44,207937536.0,208216064.0,47.21,45.12,2.09
