deployment-mechanism,trial-number,start-time,wall-time-seconds
docker,1,2025-03-28T15:14:26.894222,25.39
docker,2,2025-03-28T15:14:52.487024,25.87
wasm_aot,1,2025-03-28T15:15:18.533104,26.23
native,1,2025-03-28T15:15:44.774283,24.69
native,2,2025-03-28T15:16:09.473634,24.63
wasm_aot,2,2025-03-28T15:16:34.120786,26.4
docker,3,2025-03-28T15:17:00.538770,28.69
native,3,2025-03-28T15:17:29.394078,24.0
wasm_aot,3,2025-03-28T15:17:53.408505,25.76
native,4,2025-03-28T15:18:19.179419,25.82
wasm_aot,4,2025-03-28T15:18:45.018625,26.57
wasm_aot,5,2025-03-28T15:19:11.603710,26.61
docker,4,2025-03-28T15:19:38.227885,27.44
docker,5,2025-03-28T15:20:05.880585,25.62
native,5,2025-03-28T15:20:31.681983,24.04
native,6,2025-03-28T15:20:55.733641,24.92
docker,6,2025-03-28T15:21:20.661615,26.29
native,7,2025-03-28T15:21:47.137092,24.22
wasm_aot,6,2025-03-28T15:22:11.368839,26.53
native,8,2025-03-28T15:22:37.909739,24.62
wasm_aot,7,2025-03-28T15:23:02.541556,26.25
docker,7,2025-03-28T15:23:28.800309,27.85
docker,8,2025-03-28T15:23:56.867675,25.48
native,9,2025-03-28T15:24:22.543646,24.74
wasm_aot,8,2025-03-28T15:24:47.294189,25.96
wasm_aot,9,2025-03-28T15:25:13.262802,27.78
docker,9,2025-03-28T15:25:41.053271,26.51
docker,10,2025-03-28T15:26:07.776737,25.27
wasm_aot,10,2025-03-28T15:26:33.231365,25.66
native,10,2025-03-28T15:26:58.903354,25.51
docker,11,2025-03-28T15:27:24.424077,26.03
native,11,2025-03-28T15:27:50.630277,24.01
docker,12,2025-03-28T15:28:14.649983,26.19
wasm_aot,11,2025-03-28T15:28:41.051791,26.87
docker,13,2025-03-28T15:29:07.931413,27.1
wasm_aot,12,2025-03-28T15:29:35.238324,26.05
docker,14,2025-03-28T15:30:01.298531,27.12
docker,15,2025-03-28T15:30:28.636477,25.79
wasm_aot,13,2025-03-28T15:30:54.616973,25.8
native,12,2025-03-28T15:31:20.426567,24.46
native,13,2025-03-28T15:31:44.898711,24.28
docker,16,2025-03-28T15:32:09.192767,26.78
docker,17,2025-03-28T15:32:36.180551,25.91
wasm_aot,14,2025-03-28T15:33:02.269726,25.98
native,14,2025-03-28T15:33:28.266348,24.92
native,15,2025-03-28T15:33:53.200603,24.35
docker,18,2025-03-28T15:34:17.559857,26.39
wasm_aot,15,2025-03-28T15:34:44.164081,25.86
native,16,2025-03-28T15:35:10.035251,25.35
native,17,2025-03-28T15:35:35.401204,24.43
native,18,2025-03-28T15:35:59.843333,24.32
wasm_aot,16,2025-03-28T15:36:24.179495,25.83
native,19,2025-03-28T15:36:50.029343,24.51
wasm_aot,17,2025-03-28T15:37:14.556221,25.93
native,20,2025-03-28T15:37:40.496980,24.49
wasm_aot,18,2025-03-28T15:38:04.996748,26.24
docker,19,2025-03-28T15:38:31.249476,27.09
wasm_aot,19,2025-03-28T15:38:58.527239,25.94
docker,20,2025-03-28T15:39:24.483888,27.04
wasm_aot,20,2025-03-28T15:39:51.705519,26.01
