deployment-mechanism,trial-number,start-time,wall-time-seconds
wasm_aot,1,2025-03-28T16:09:58.821819,10.53
wasm_aot,2,2025-03-28T16:10:09.368698,6.18
docker,1,2025-03-28T16:10:15.565033,10.73
docker,2,2025-03-28T16:10:26.457027,6.5
native,1,2025-03-28T16:10:33.110102,5.26
native,2,2025-03-28T16:10:38.375924,5.21
native,3,2025-03-28T16:10:43.596501,5.2
native,4,2025-03-28T16:10:48.803567,5.34
wasm_aot,3,2025-03-28T16:10:54.150114,6.54
docker,3,2025-03-28T16:11:00.703543,10.15
native,5,2025-03-28T16:11:11.013520,5.09
native,6,2025-03-28T16:11:16.110966,5.39
wasm_aot,4,2025-03-28T16:11:21.510593,6.57
docker,4,2025-03-28T16:11:28.099022,9.75
docker,5,2025-03-28T16:11:38.011673,6.58
wasm_aot,5,2025-03-28T16:11:44.749775,6.25
wasm_aot,6,2025-03-28T16:11:51.013073,8.87
wasm_aot,7,2025-03-28T16:11:59.900929,7.44
docker,6,2025-03-28T16:12:07.351867,9.83
native,7,2025-03-28T16:12:17.341524,5.09
wasm_aot,8,2025-03-28T16:12:22.446098,6.45
wasm_aot,9,2025-03-28T16:12:28.906797,6.88
native,8,2025-03-28T16:12:35.799895,5.52
wasm_aot,10,2025-03-28T16:12:41.329652,6.37
wasm_aot,11,2025-03-28T16:12:47.710962,6.4
wasm_aot,12,2025-03-28T16:12:54.123801,6.55
docker,7,2025-03-28T16:13:00.682190,10.29
docker,8,2025-03-28T16:13:11.139800,6.72
docker,9,2025-03-28T16:13:18.013083,6.57
native,9,2025-03-28T16:13:24.743913,5.12
docker,10,2025-03-28T16:13:29.876184,6.81
docker,11,2025-03-28T16:13:36.841313,7.09
native,10,2025-03-28T16:13:44.086844,5.2
native,11,2025-03-28T16:13:49.301769,5.33
wasm_aot,13,2025-03-28T16:13:54.639088,6.56
native,12,2025-03-28T16:14:01.214301,6.28
docker,12,2025-03-28T16:14:07.514212,8.64
docker,13,2025-03-28T16:14:16.328714,6.65
docker,14,2025-03-28T16:14:23.129357,6.67
native,13,2025-03-28T16:14:29.962434,5.32
docker,15,2025-03-28T16:14:35.291467,6.91
native,14,2025-03-28T16:14:42.355492,5.4
native,15,2025-03-28T16:14:47.767893,5.49
native,16,2025-03-28T16:14:53.267446,5.49
wasm_aot,14,2025-03-28T16:14:58.766428,6.55
wasm_aot,15,2025-03-28T16:15:05.332098,7.37
native,17,2025-03-28T16:15:12.722739,5.73
wasm_aot,16,2025-03-28T16:15:18.464883,6.55
wasm_aot,17,2025-03-28T16:15:25.024014,6.42
native,18,2025-03-28T16:15:31.460411,5.34
wasm_aot,18,2025-03-28T16:15:36.813254,6.65
wasm_aot,19,2025-03-28T16:15:43.471039,6.42
docker,16,2025-03-28T16:15:49.904430,9.56
docker,17,2025-03-28T16:15:59.606024,6.58
docker,18,2025-03-28T16:16:06.339698,7.17
docker,19,2025-03-28T16:16:13.658216,6.73
native,19,2025-03-28T16:16:20.538626,5.23
wasm_aot,20,2025-03-28T16:16:25.782122,6.56
docker,20,2025-03-28T16:16:32.355199,8.93
native,20,2025-03-28T16:16:41.457602,5.2
