deployment-mechanism,trial-number,start-time,wall-time-seconds
docker,1,2025-03-28T12:02:49.070673,11.47
wasm_aot,1,2025-03-28T12:03:00.728725,11.0
wasm_aot,2,2025-03-28T12:03:11.738659,11.05
docker,2,2025-03-28T12:03:22.798624,12.23
native,1,2025-03-28T12:03:35.225380,10.32
docker,3,2025-03-28T12:03:45.555651,11.9
native,2,2025-03-28T12:03:57.630883,10.29
docker,4,2025-03-28T12:04:07.930320,12.05
native,3,2025-03-28T12:04:20.168798,10.28
wasm_aot,3,2025-03-28T12:04:30.461922,11.32
docker,5,2025-03-28T12:04:41.790700,12.35
wasm_aot,4,2025-03-28T12:04:54.321162,10.92
wasm_aot,5,2025-03-28T12:05:05.252817,10.9
docker,6,2025-03-28T12:05:16.162019,12.67
docker,7,2025-03-28T12:05:28.998864,11.26
wasm_aot,6,2025-03-28T12:05:40.442367,10.77
docker,8,2025-03-28T12:05:51.228217,11.97
wasm_aot,7,2025-03-28T12:06:03.390242,10.73
wasm_aot,8,2025-03-28T12:06:14.134705,10.97
native,4,2025-03-28T12:06:25.120940,10.25
native,5,2025-03-28T12:06:35.385659,10.31
native,6,2025-03-28T12:06:45.715527,10.37
wasm_aot,9,2025-03-28T12:06:56.103065,11.08
docker,9,2025-03-28T12:07:07.192109,11.58
native,7,2025-03-28T12:07:18.973117,10.07
docker,10,2025-03-28T12:07:29.051913,11.96
docker,11,2025-03-28T12:07:41.195760,11.8
wasm_aot,10,2025-03-28T12:07:53.170398,10.72
native,8,2025-03-28T12:08:03.898197,10.26
docker,12,2025-03-28T12:08:14.171519,11.46
native,9,2025-03-28T12:08:25.826002,10.24
native,10,2025-03-28T12:08:36.082620,10.6
native,11,2025-03-28T12:08:46.691058,10.3
docker,13,2025-03-28T12:08:57.006585,11.81
native,12,2025-03-28T12:09:09.015642,10.16
docker,14,2025-03-28T12:09:19.185603,11.83
wasm_aot,11,2025-03-28T12:09:31.229952,10.94
wasm_aot,12,2025-03-28T12:09:42.181200,11.04
wasm_aot,13,2025-03-28T12:09:53.231823,10.84
wasm_aot,14,2025-03-28T12:10:04.087566,10.88
docker,15,2025-03-28T12:10:14.979195,11.64
native,13,2025-03-28T12:10:26.809682,10.22
wasm_aot,15,2025-03-28T12:10:37.042250,11.05
native,14,2025-03-28T12:10:48.109029,10.32
docker,16,2025-03-28T12:10:58.436870,11.58
native,15,2025-03-28T12:11:10.210724,10.32
native,16,2025-03-28T12:11:20.540874,10.29
wasm_aot,16,2025-03-28T12:11:30.839117,10.86
docker,17,2025-03-28T12:11:41.713532,11.81
native,17,2025-03-28T12:11:53.725222,10.2
docker,18,2025-03-28T12:12:03.941902,11.59
docker,19,2025-03-28T12:12:15.723577,11.44
native,18,2025-03-28T12:12:27.337329,10.47
native,19,2025-03-28T12:12:37.822287,10.46
docker,20,2025-03-28T12:12:48.295731,11.7
wasm_aot,17,2025-03-28T12:13:00.189923,10.77
wasm_aot,18,2025-03-28T12:13:10.975878,11.12
wasm_aot,19,2025-03-28T12:13:22.102989,11.03
native,20,2025-03-28T12:13:33.141427,10.24
wasm_aot,20,2025-03-28T12:13:43.390067,11.18
