deployment-mechanism,trial-number,start-time,wall-time-seconds
wasm_aot,1,2025-03-28T12:47:00.977188,14.04
wasm_aot,2,2025-03-28T12:47:15.023942,13.02
native,1,2025-03-28T12:47:28.065896,12.43
docker,1,2025-03-28T12:47:40.512059,13.87
native,2,2025-03-28T12:47:54.579627,12.65
wasm_aot,3,2025-03-28T12:48:07.242001,13.02
docker,2,2025-03-28T12:48:20.273226,14.14
docker,3,2025-03-28T12:48:34.613169,13.46
docker,4,2025-03-28T12:48:48.267652,13.62
native,3,2025-03-28T12:49:02.063255,12.27
docker,5,2025-03-28T12:49:14.343079,14.05
wasm_aot,4,2025-03-28T12:49:28.586176,13.06
native,4,2025-03-28T12:49:41.659594,12.67
native,5,2025-03-28T12:49:54.349345,12.53
docker,6,2025-03-28T12:50:06.892642,13.89
native,6,2025-03-28T12:50:20.988052,12.63
wasm_aot,5,2025-03-28T12:50:33.639196,13.39
native,7,2025-03-28T12:50:47.043833,12.39
docker,7,2025-03-28T12:50:59.451934,13.73
docker,8,2025-03-28T12:51:13.376985,13.53
native,8,2025-03-28T12:51:27.093906,12.36
docker,9,2025-03-28T12:51:39.465329,13.99
native,9,2025-03-28T12:51:53.653627,12.31
wasm_aot,6,2025-03-28T12:52:05.980200,13.24
wasm_aot,7,2025-03-28T12:52:19.234647,13.37
native,10,2025-03-28T12:52:32.614573,12.64
docker,10,2025-03-28T12:52:45.267521,13.71
wasm_aot,8,2025-03-28T12:52:59.168695,13.26
native,11,2025-03-28T12:53:12.440613,12.52
docker,11,2025-03-28T12:53:24.969687,14.74
docker,12,2025-03-28T12:53:39.912102,13.3
native,12,2025-03-28T12:53:53.417377,12.69
wasm_aot,9,2025-03-28T12:54:06.115783,13.32
docker,13,2025-03-28T12:54:19.447981,13.81
docker,14,2025-03-28T12:54:33.455335,13.65
wasm_aot,10,2025-03-28T12:54:47.302608,13.14
native,13,2025-03-28T12:55:00.451702,12.73
native,14,2025-03-28T12:55:13.192192,12.68
wasm_aot,11,2025-03-28T12:55:25.888782,13.36
native,15,2025-03-28T12:55:39.268461,12.5
docker,15,2025-03-28T12:55:51.781625,13.93
wasm_aot,12,2025-03-28T12:56:05.909165,13.08
wasm_aot,13,2025-03-28T12:56:18.999394,13.15
native,16,2025-03-28T12:56:32.160936,12.42
wasm_aot,14,2025-03-28T12:56:44.594707,13.62
docker,16,2025-03-28T12:56:58.226455,13.93
native,17,2025-03-28T12:57:12.350389,12.32
docker,17,2025-03-28T12:57:24.685084,13.73
native,18,2025-03-28T12:57:38.593429,12.4
wasm_aot,15,2025-03-28T12:57:51.010454,13.27
native,19,2025-03-28T12:58:04.298210,12.61
wasm_aot,16,2025-03-28T12:58:16.917909,13.43
docker,18,2025-03-28T12:58:30.360329,13.87
wasm_aot,17,2025-03-28T12:58:44.428923,13.19
wasm_aot,18,2025-03-28T12:58:57.630664,13.32
wasm_aot,19,2025-03-28T12:59:10.962551,13.53
docker,19,2025-03-28T12:59:24.507743,13.94
docker,20,2025-03-28T12:59:38.635851,13.99
wasm_aot,20,2025-03-28T12:59:52.797479,13.12
native,20,2025-03-28T13:00:05.933662,12.67
