deployment-mechanism,trial-number,start-time,wall-time-seconds
docker,1,2025-03-28T14:24:16.442021,28.25
wasm_aot,1,2025-03-28T14:24:44.899352,24.56
native,1,2025-03-28T14:25:09.469229,26.59
native,2,2025-03-28T14:25:36.092113,23.67
docker,2,2025-03-28T14:25:59.774110,25.62
wasm_aot,2,2025-03-28T14:26:25.611800,25.36
docker,3,2025-03-28T14:26:50.989783,27.44
native,3,2025-03-28T14:27:18.670916,23.38
docker,4,2025-03-28T14:27:42.059493,24.8
wasm_aot,3,2025-03-28T14:28:07.063915,25.23
docker,5,2025-03-28T14:28:32.303582,27.21
docker,6,2025-03-28T14:28:59.709244,24.95
wasm_aot,4,2025-03-28T14:29:24.838274,24.96
wasm_aot,5,2025-03-28T14:29:49.816696,27.16
native,4,2025-03-28T14:30:16.985233,23.89
native,5,2025-03-28T14:30:40.895235,23.84
docker,7,2025-03-28T14:31:04.755745,26.43
native,6,2025-03-28T14:31:31.396807,23.79
docker,8,2025-03-28T14:31:55.196497,24.8
native,7,2025-03-28T14:32:20.205728,23.66
native,8,2025-03-28T14:32:43.874528,23.75
native,9,2025-03-28T14:33:07.641654,23.8
wasm_aot,6,2025-03-28T14:33:31.457531,25.22
native,10,2025-03-28T14:33:56.693402,24.15
wasm_aot,7,2025-03-28T14:34:20.860403,24.59
docker,9,2025-03-28T14:34:45.462140,25.34
docker,10,2025-03-28T14:35:11.007210,23.96
docker,11,2025-03-28T14:35:35.147652,24.36
wasm_aot,8,2025-03-28T14:35:59.698117,25.26
native,11,2025-03-28T14:36:24.966620,24.36
native,12,2025-03-28T14:36:49.347623,23.95
native,13,2025-03-28T14:37:13.305816,24.26
wasm_aot,9,2025-03-28T14:37:37.583431,25.09
docker,12,2025-03-28T14:38:02.682065,25.4
native,14,2025-03-28T14:38:28.273164,23.85
native,15,2025-03-28T14:38:52.133655,23.83
native,16,2025-03-28T14:39:15.981799,23.98
native,17,2025-03-28T14:39:39.972782,23.76
native,18,2025-03-28T14:40:03.746885,23.92
native,19,2025-03-28T14:40:27.678505,23.92
wasm_aot,10,2025-03-28T14:40:51.610310,25.28
wasm_aot,11,2025-03-28T14:41:16.902110,24.96
docker,13,2025-03-28T14:41:41.872019,24.8
docker,14,2025-03-28T14:42:06.885002,25.11
wasm_aot,12,2025-03-28T14:42:32.190626,25.08
docker,15,2025-03-28T14:42:57.285412,26.79
docker,16,2025-03-28T14:43:24.280752,24.77
wasm_aot,13,2025-03-28T14:43:49.242291,26.03
wasm_aot,14,2025-03-28T14:44:15.279742,25.89
docker,17,2025-03-28T14:44:41.186666,26.22
wasm_aot,15,2025-03-28T14:45:07.598712,24.99
wasm_aot,16,2025-03-28T14:45:32.603098,26.57
docker,18,2025-03-28T14:45:59.193562,25.27
wasm_aot,17,2025-03-28T14:46:24.684685,25.09
wasm_aot,18,2025-03-28T14:46:49.789770,26.37
wasm_aot,19,2025-03-28T14:47:16.179453,25.24
docker,19,2025-03-28T14:47:41.432155,26.03
native,20,2025-03-28T14:48:07.663561,23.51
wasm_aot,20,2025-03-28T14:48:31.181941,25.52
docker,20,2025-03-28T14:48:56.719997,25.63
