deployment-mechanism,trial-number,start-time,cpu-cycles,instructions,cache-misses,cache-references,bus-cycles,page-faults,branch-instructions,branch-misses,major-faults,minor-faults,avg-memory-over-time-sampled,max-memory-over-time-sampled,max-memory-over-time,cpu-total-utilization,cpu-user-utilization,cpu-system-utilization
native,1,2025-03-29T05:54:24.105131,37680834637.0,42839995954.0,60087159.0,8249489967.0,18815121162.0,25948.0,7017792833.0,137952324.0,158.0,25790.0,134697472.0,135979008.0,136339456.0,24.41,23.71,0.8
native,2,2025-03-29T05:55:15.130239,44365076459.0,50559275372.0,60436543.0,9770451025.0,22760438890.0,24517.0,8487783791.0,171924363.0,7.0,24510.0,78337280.0,87347200.0,87658496.0,58.67,57.06,1.55
wasm_aot,1,2025-03-29T05:56:00.024192,46908219696.0,52124794172.0,60167055.0,9168374992.0,21105036040.0,53652.0,7651385919.0,197804391.0,218.0,53434.0,136980841.41,166039552.0,166043648.0,55.73,53.92,1.73
wasm_aot,2,2025-03-29T05:56:46.919798,44918893481.0,53946155467.0,66142200.0,9633573583.0,21739971562.0,53401.0,7908242160.0,174548242.0,24.0,53377.0,148875008.0,169496576.0,180838400.0,54.2,52.42,1.7
docker_container,1,2025-03-29T05:57:33.597953,97823975368.0,128502405757.0,90862899.0,22343501263.0,49883795210.0,22575.0,21454346563.0,201174705.0,537.0,22038.0,110558646.86,122658816.0,123637760.0,50.38,48.26,2.12
docker_container_and_daemon,1,2025-03-29T05:57:33.597953,99266724436.19,129645155587.65,93335907.1,22781973965.32,51556843698.04,25209.79,21618808356.03,209612835.92,544.14,24665.64,152363552.79,164757504.0,230289408.0,50.5,48.3,2.2
docker_container_and_daemon_extra_overhead,1,2025-03-29T05:57:33.597953,99262349212.19,129644614066.65,93292497.1,22781702759.32,51553266554.04,25209.79,21591722019.03,209561184.92,544.14,24665.64,114422304.78999999,126816256.0,123637760.0,50.5,48.3,2.2
wasm_aot,3,2025-03-29T05:59:19.116389,50009464159.0,56820672872.0,66757828.0,10154976499.0,22970557170.0,54166.0,9001235438.0,194938142.0,144.0,54022.0,158254421.33,178044928.0,186228736.0,56.26,54.23,1.89
docker_container,2,2025-03-29T06:00:08.820725,84097162787.0,110065111167.0,75841888.0,19065705698.0,43704385246.0,24631.0,18444586031.0,179206958.0,170.0,24462.0,93211361.28,99659776.0,99938304.0,43.94,42.02,1.91
docker_container_and_daemon,2,2025-03-29T06:00:08.820725,86539901211.4,111921936918.58,77136533.39,19716888926.19,44994150253.06,25482.16,18608314229.74,188996763.29,173.06,25300.82,135968849.92000002,142667776.0,206589952.0,44.059999999999995,42.080000000000005,1.97
docker_container_and_daemon_extra_overhead,2,2025-03-29T06:00:08.820725,86532703186.4,111342158673.58,77087771.39,19610921523.19,44990103310.06,25482.16,18608138136.74,188940081.29,173.06,25300.82,93976657.92,100675584.0,99938304.0,44.05,42.080000000000005,1.97
docker_container,3,2025-03-29T06:01:51.908474,93876692171.0,124610781280.0,89424199.0,22016358728.0,47026142318.0,23002.0,19506534750.0,178026720.0,0.0,23000.0,76435046.4,84111360.0,84467712.0,48.71,46.64,2.06
docker_container_and_daemon,3,2025-03-29T06:01:51.908474,96569895266.49,126947670928.54,90190134.2,22720659153.42,49114263271.84,23137.78,19766323293.42,180976544.52,0.0,23135.78,119604740.88,127774720.0,191119360.0,48.79,46.68,2.1
