deployment-mechanism,trial-number,start-time,wall-time-seconds
wasm_aot,1,2025-03-28T11:20:08.395579,10.05
wasm_aot,2,2025-03-28T11:20:18.466548,5.69
wasm_aot,3,2025-03-28T11:20:24.174767,5.93
docker,1,2025-03-28T11:20:30.116706,12.63
wasm_aot,4,2025-03-28T11:20:42.969947,7.73
wasm_aot,5,2025-03-28T11:20:50.707949,5.98
docker,2,2025-03-28T11:20:56.693552,7.83
wasm_aot,6,2025-03-28T11:21:04.680439,5.68
native,1,2025-03-28T11:21:10.374877,5.31
wasm_aot,7,2025-03-28T11:21:15.702535,5.8
docker,3,2025-03-28T11:21:21.514062,6.87
native,2,2025-03-28T11:21:28.516436,5.38
native,3,2025-03-28T11:21:33.901871,5.39
native,4,2025-03-28T11:21:39.305886,5.31
docker,4,2025-03-28T11:21:44.629925,6.4
wasm_aot,8,2025-03-28T11:21:51.168668,5.8
wasm_aot,9,2025-03-28T11:21:56.975587,5.78
docker,5,2025-03-28T11:22:02.766116,7.03
docker,6,2025-03-28T11:22:09.933223,6.58
docker,7,2025-03-28T11:22:16.656044,6.6
native,5,2025-03-28T11:22:23.388579,5.35
docker,8,2025-03-28T11:22:28.745063,6.71
native,6,2025-03-28T11:22:35.596923,5.43
docker,9,2025-03-28T11:22:41.040560,6.94
wasm_aot,10,2025-03-28T11:22:48.122103,5.88
docker,10,2025-03-28T11:22:54.015465,6.93
native,7,2025-03-28T11:23:01.093907,5.81
native,8,2025-03-28T11:23:06.922210,5.75
native,9,2025-03-28T11:23:12.687637,5.71
docker,11,2025-03-28T11:23:18.404191,7.1
wasm_aot,11,2025-03-28T11:23:25.666622,6.0
wasm_aot,12,2025-03-28T11:23:31.678242,6.12
native,10,2025-03-28T11:23:37.811795,5.97
native,11,2025-03-28T11:23:43.793405,5.84
native,12,2025-03-28T11:23:49.647537,6.01
docker,12,2025-03-28T11:23:55.671495,7.97
wasm_aot,13,2025-03-28T11:24:03.788743,6.36
wasm_aot,14,2025-03-28T11:24:10.157044,6.53
docker,13,2025-03-28T11:24:16.708205,7.53
wasm_aot,15,2025-03-28T11:24:24.403793,6.38
native,13,2025-03-28T11:24:30.793554,6.04
docker,14,2025-03-28T11:24:36.840412,7.23
docker,15,2025-03-28T11:24:44.243448,7.22
native,14,2025-03-28T11:24:51.617324,5.83
docker,16,2025-03-28T11:24:57.460775,7.6
wasm_aot,16,2025-03-28T11:25:05.229725,6.54
wasm_aot,17,2025-03-28T11:25:11.781498,6.55
wasm_aot,18,2025-03-28T11:25:18.342032,6.78
native,15,2025-03-28T11:25:25.136004,6.07
native,16,2025-03-28T11:25:31.215958,6.16
native,17,2025-03-28T11:25:37.392010,6.22
docker,17,2025-03-28T11:25:43.627005,7.55
docker,18,2025-03-28T11:25:51.358125,7.42
native,18,2025-03-28T11:25:58.950323,6.11
docker,19,2025-03-28T11:26:05.072759,7.43
docker,20,2025-03-28T11:26:12.666016,7.46
wasm_aot,19,2025-03-28T11:26:20.298420,6.65
wasm_aot,20,2025-03-28T11:26:26.961757,6.69
native,19,2025-03-28T11:26:33.662751,6.28
native,20,2025-03-28T11:26:39.953664,6.27
