deployment-mechanism,trial-number,start-time,wall-time-seconds
native,1,2025-03-28T16:23:52.807262,7.65
wasm_aot,1,2025-03-28T16:24:00.472108,7.42
native,2,2025-03-28T16:24:07.899724,7.17
native,3,2025-03-28T16:24:15.078555,6.47
wasm_aot,2,2025-03-28T16:24:21.554948,7.46
wasm_aot,3,2025-03-28T16:24:29.030576,7.45
wasm_aot,4,2025-03-28T16:24:36.495501,7.53
docker,1,2025-03-28T16:24:44.037243,11.98
wasm_aot,5,2025-03-28T16:24:56.185890,7.54
native,4,2025-03-28T16:25:03.732504,8.97
docker,2,2025-03-28T16:25:12.715542,8.67
wasm_aot,6,2025-03-28T16:25:21.532383,7.71
docker,3,2025-03-28T16:25:29.250185,11.03
native,5,2025-03-28T16:25:40.434919,6.3
wasm_aot,7,2025-03-28T16:25:46.743770,7.72
docker,4,2025-03-28T16:25:54.481099,10.99
docker,5,2025-03-28T16:26:05.632657,7.83
docker,6,2025-03-28T16:26:13.616722,7.64
wasm_aot,8,2025-03-28T16:26:21.407119,7.44
native,6,2025-03-28T16:26:28.855100,9.32
docker,7,2025-03-28T16:26:38.188082,7.47
docker,8,2025-03-28T16:26:45.807487,7.54
native,7,2025-03-28T16:26:53.493879,6.24
native,8,2025-03-28T16:26:59.746529,6.3
wasm_aot,9,2025-03-28T16:27:06.057783,7.67
native,9,2025-03-28T16:27:13.737129,7.26
wasm_aot,10,2025-03-28T16:27:21.015136,7.35
docker,9,2025-03-28T16:27:28.373107,10.85
docker,10,2025-03-28T16:27:39.384769,7.61
native,10,2025-03-28T16:27:47.141589,6.22
wasm_aot,11,2025-03-28T16:27:53.375296,7.45
wasm_aot,12,2025-03-28T16:28:00.837523,8.92
docker,11,2025-03-28T16:28:09.765482,10.55
wasm_aot,13,2025-03-28T16:28:20.474381,7.33
wasm_aot,14,2025-03-28T16:28:27.811664,8.43
native,11,2025-03-28T16:28:36.258259,6.39
docker,12,2025-03-28T16:28:42.654864,9.93
native,12,2025-03-28T16:28:52.758121,6.03
native,13,2025-03-28T16:28:58.794552,6.26
docker,13,2025-03-28T16:29:05.068685,7.72
native,14,2025-03-28T16:29:12.946121,6.2
docker,14,2025-03-28T16:29:19.159979,7.75
wasm_aot,15,2025-03-28T16:29:27.088398,7.42
native,15,2025-03-28T16:29:34.521367,6.63
docker,15,2025-03-28T16:29:41.162980,11.56
wasm_aot,16,2025-03-28T16:29:52.891550,7.32
wasm_aot,17,2025-03-28T16:30:00.218942,9.85
wasm_aot,18,2025-03-28T16:30:10.076846,8.72
docker,16,2025-03-28T16:30:18.814962,10.74
native,16,2025-03-28T16:30:29.728667,6.08
native,17,2025-03-28T16:30:35.828398,6.08
native,18,2025-03-28T16:30:41.922276,6.23
docker,17,2025-03-28T16:30:48.161069,7.51
wasm_aot,19,2025-03-28T16:30:55.823897,7.37
native,19,2025-03-28T16:31:03.204511,6.68
docker,18,2025-03-28T16:31:09.890569,9.44
wasm_aot,20,2025-03-28T16:31:19.477535,7.27
native,20,2025-03-28T16:31:26.758959,8.02
docker,19,2025-03-28T16:31:34.793625,8.18
docker,20,2025-03-28T16:31:43.123891,7.58
