deployment-mechanism,trial-number,start-time,wall-time-seconds
wasm_aot,1,2025-03-28T13:00:20.466919,12.72
wasm_aot,2,2025-03-28T13:00:33.195777,13.79
docker,1,2025-03-28T13:00:46.996896,13.61
docker,2,2025-03-28T13:01:00.810039,13.46
wasm_aot,3,2025-03-28T13:01:14.454060,13.07
docker,3,2025-03-28T13:01:27.535201,13.84
native,1,2025-03-28T13:01:41.566729,12.37
wasm_aot,4,2025-03-28T13:01:53.952784,13.17
docker,4,2025-03-28T13:02:07.137192,13.75
wasm_aot,5,2025-03-28T13:02:21.080532,13.07
wasm_aot,6,2025-03-28T13:02:34.161892,13.49
native,2,2025-03-28T13:02:47.665209,12.48
native,3,2025-03-28T13:03:00.160436,12.74
wasm_aot,7,2025-03-28T13:03:12.912729,13.22
docker,5,2025-03-28T13:03:26.144865,13.66
native,4,2025-03-28T13:03:39.999590,12.44
docker,6,2025-03-28T13:03:52.448898,13.87
wasm_aot,8,2025-03-28T13:04:06.507073,13.16
docker,7,2025-03-28T13:04:19.682967,13.6
docker,8,2025-03-28T13:04:33.482047,13.67
docker,9,2025-03-28T13:04:47.356638,13.85
wasm_aot,9,2025-03-28T13:05:01.383366,12.94
docker,10,2025-03-28T13:05:14.339084,13.93
wasm_aot,10,2025-03-28T13:05:28.457158,13.04
native,5,2025-03-28T13:05:41.505062,12.42
docker,11,2025-03-28T13:05:53.937291,13.79
native,6,2025-03-28T13:06:07.925190,12.59
docker,12,2025-03-28T13:06:20.529362,13.61
native,7,2025-03-28T13:06:34.325760,12.58
wasm_aot,11,2025-03-28T13:06:46.914469,13.46
native,8,2025-03-28T13:07:00.385770,12.83
native,9,2025-03-28T13:07:13.229727,12.43
native,10,2025-03-28T13:07:25.669774,12.51
native,11,2025-03-28T13:07:38.192838,12.74
native,12,2025-03-28T13:07:50.949586,12.44
docker,13,2025-03-28T13:08:03.406008,14.31
native,13,2025-03-28T13:08:17.919465,12.53
docker,14,2025-03-28T13:08:30.458665,13.69
native,14,2025-03-28T13:08:44.352038,12.75
wasm_aot,12,2025-03-28T13:08:57.120368,13.33
wasm_aot,13,2025-03-28T13:09:10.458444,13.18
docker,15,2025-03-28T13:09:23.649942,13.93
native,15,2025-03-28T13:09:37.760599,12.36
native,16,2025-03-28T13:09:50.134222,12.67
wasm_aot,14,2025-03-28T13:10:02.823554,13.53
docker,16,2025-03-28T13:10:16.365909,13.95
docker,17,2025-03-28T13:10:30.494088,14.09
wasm_aot,15,2025-03-28T13:10:44.766670,13.06
native,17,2025-03-28T13:10:57.836340,12.58
native,18,2025-03-28T13:11:10.426833,12.48
native,19,2025-03-28T13:11:22.924484,12.51
wasm_aot,16,2025-03-28T13:11:35.455790,13.33
native,20,2025-03-28T13:11:48.803552,12.73
wasm_aot,17,2025-03-28T13:12:01.547177,13.34
wasm_aot,18,2025-03-28T13:12:14.904688,13.19
wasm_aot,19,2025-03-28T13:12:28.103630,13.55
docker,18,2025-03-28T13:12:41.665569,13.95
docker,19,2025-03-28T13:12:55.800582,14.22
docker,20,2025-03-28T13:13:10.214287,13.56
wasm_aot,20,2025-03-28T13:13:23.971206,13.0
