deployment-mechanism,trial-number,start-time,cpu-cycles,instructions,cache-misses,cache-references,bus-cycles,page-faults,branch-instructions,branch-misses,major-faults,minor-faults,avg-memory-over-time-sampled,max-memory-over-time-sampled,max-memory-over-time,cpu-total-utilization,cpu-user-utilization,cpu-system-utilization
wasm_aot,1,2025-03-28T19:55:54.254408,23172965324.0,22725419873.0,38992037.0,4896414782.0,12501022273.0,34144.0,3910035936.0,139236764.0,703.0,33441.0,115062101.33,178950144.0,179892224.0,25.17,23.78,1.36
docker_container,1,2025-03-28T19:56:39.798718,38397607046.0,45685215851.0,46935020.0,8133004697.0,19004857674.0,17044.0,7170598565.0,145751606.0,547.0,16498.0,99056640.0,130936832.0,131411968.0,31.23,29.7,1.5
docker_container_and_daemon,1,2025-03-28T19:56:39.798718,40774783217.88,47249605400.47,48964697.51,8685491091.31,19880923009.28,21288.66,7364949834.95,149741313.11,643.0,20604.11,167686565.65,202235904.0,237985792.0,31.68,29.82,1.83
docker_container_and_daemon_extra_overhead,1,2025-03-28T19:56:39.798718,40772350299.88,47170359103.47,48954714.51,8565915570.309999,19880457589.28,21288.66,7324504818.95,147377961.11,643.0,20604.11,102162853.65,136712192.0,131411968.0,31.68,29.82,1.83
native,1,2025-03-28T19:57:41.362440,25001777193.0,30064945108.0,36669041.0,5561086100.0,14196160119.0,17920.0,4610686269.0,161154654.0,500.0,17420.0,112633856.0,129970176.0,130314240.0,47.81,46.16,1.62
native,2,2025-03-28T19:58:15.146000,18910461165.0,20566565635.0,36563771.0,3979523499.0,9660499867.0,17206.0,2928063439.0,112993719.0,0.0,17206.0,45255338.67,57364480.0,59215872.0,48.7,46.62,1.41
native,3,2025-03-28T19:58:44.563615,25496210928.0,28270922386.0,36213712.0,4941777345.0,12226287243.0,18813.0,3983425790.0,152755599.0,0.0,18813.0,69013504.0,76435456.0,76664832.0,59.6,57.86,1.64
native,4,2025-03-28T19:59:15.240551,21926466413.0,24979795874.0,35289243.0,4683182660.0,10240301623.0,19010.0,3203961503.0,134303533.0,43.0,18967.0,55306922.67,73433088.0,74022912.0,49.66,47.17,1.71
wasm_aot,2,2025-03-28T19:59:45.572207,22512850654.0,23143002175.0,33196155.0,4571650604.0,11331063241.0,33286.0,3373122842.0,136250333.0,277.0,33009.0,104417792.0,127528960.0,130678784.0,41.55,39.97,1.56
docker_container,2,2025-03-28T20:00:18.396683,39910464908.0,46872324922.0,44961006.0,8250932421.0,21226164243.0,18844.0,7798199362.0,166931996.0,439.0,18405.0,95361024.0,110796800.0,110993408.0,47.96,45.33,2.6
