deployment-mechanism,trial-number,start-time,wall-time-seconds
native,1,2025-03-30T12:04:55.306788+00:00,6.75
docker,1,2025-03-30T12:05:02.141048+00:00,9.23
native,2,2025-03-30T12:05:11.539455+00:00,3.61
wasm_aot,1,2025-03-30T12:05:15.162173+00:00,4.82
native,3,2025-03-30T12:05:19.992211+00:00,4.96
docker,2,2025-03-30T12:05:24.970892+00:00,5.58
wasm_aot,2,2025-03-30T12:05:30.696812+00:00,5.06
wasm_aot,3,2025-03-30T12:05:35.765589+00:00,5.1
docker,3,2025-03-30T12:05:40.873751+00:00,6.23
native,4,2025-03-30T12:05:47.257920+00:00,3.83
wasm_aot,4,2025-03-30T12:05:51.099217+00:00,5.63
native,5,2025-03-30T12:05:56.748475+00:00,4.29
native,6,2025-03-30T12:06:01.047068+00:00,4.35
wasm_aot,5,2025-03-30T12:06:05.407405+00:00,5.34
wasm_aot,6,2025-03-30T12:06:10.757615+00:00,5.41
wasm_aot,7,2025-03-30T12:06:16.185765+00:00,5.38
wasm_aot,8,2025-03-30T12:06:21.572820+00:00,5.41
wasm_aot,9,2025-03-30T12:06:26.991010+00:00,5.31
docker,4,2025-03-30T12:06:32.313524+00:00,6.74
docker,5,2025-03-30T12:06:39.236432+00:00,5.58
wasm_aot,10,2025-03-30T12:06:44.979122+00:00,5.34
docker,6,2025-03-30T12:06:50.335137+00:00,6.69
native,7,2025-03-30T12:06:57.188171+00:00,4.3
native,8,2025-03-30T12:07:01.502335+00:00,4.18
wasm_aot,11,2025-03-30T12:07:05.692594+00:00,5.75
docker,7,2025-03-30T12:07:11.460180+00:00,6.77
wasm_aot,12,2025-03-30T12:07:18.422613+00:00,5.51
docker,8,2025-03-30T12:07:23.943783+00:00,6.77
docker,9,2025-03-30T12:07:30.883098+00:00,5.7
wasm_aot,13,2025-03-30T12:07:36.746652+00:00,5.25
native,9,2025-03-30T12:07:42.012882+00:00,4.01
docker,10,2025-03-30T12:07:46.038978+00:00,6.34
wasm_aot,14,2025-03-30T12:07:52.550845+00:00,5.29
wasm_aot,15,2025-03-30T12:07:57.852586+00:00,5.39
native,10,2025-03-30T12:08:03.257408+00:00,4.47
docker,11,2025-03-30T12:08:07.739049+00:00,6.88
docker,12,2025-03-30T12:08:14.828740+00:00,8.47
wasm_aot,16,2025-03-30T12:08:23.587923+00:00,5.0
native,11,2025-03-30T12:08:28.596972+00:00,4.36
native,12,2025-03-30T12:08:32.968672+00:00,4.29
native,13,2025-03-30T12:08:37.268928+00:00,4.56
docker,13,2025-03-30T12:08:41.848007+00:00,6.16
docker,14,2025-03-30T12:08:48.181349+00:00,6.05
docker,15,2025-03-30T12:08:54.397857+00:00,6.03
native,14,2025-03-30T12:09:00.601611+00:00,4.48
wasm_aot,17,2025-03-30T12:09:05.092270+00:00,5.69
wasm_aot,18,2025-03-30T12:09:10.797418+00:00,5.96
native,15,2025-03-30T12:09:16.777119+00:00,4.75
native,16,2025-03-30T12:09:21.536439+00:00,4.65
docker,16,2025-03-30T12:09:26.195451+00:00,6.48
docker,17,2025-03-30T12:09:32.860939+00:00,5.93
native,17,2025-03-30T12:09:38.962039+00:00,4.73
docker,18,2025-03-30T12:09:43.705399+00:00,6.02
native,18,2025-03-30T12:09:49.901998+00:00,4.44
docker,19,2025-03-30T12:09:54.360129+00:00,6.11
wasm_aot,19,2025-03-30T12:10:00.652814+00:00,5.56
native,19,2025-03-30T12:10:06.226360+00:00,4.47
docker,20,2025-03-30T12:10:10.710823+00:00,5.96
native,20,2025-03-30T12:10:16.842880+00:00,4.36
wasm_aot,20,2025-03-30T12:10:21.214356+00:00,5.89
