deployment-mechanism,trial-number,start-time,wall-time-seconds
native,1,2025-03-28T11:26:48.523364,5.76
wasm_aot,1,2025-03-28T11:26:54.290519,6.6
wasm_aot,2,2025-03-28T11:27:00.900114,6.75
native,2,2025-03-28T11:27:07.660739,6.24
native,3,2025-03-28T11:27:13.910516,6.29
native,4,2025-03-28T11:27:20.215271,6.47
native,5,2025-03-28T11:27:26.694106,6.6
docker,1,2025-03-28T11:27:33.302791,7.86
wasm_aot,3,2025-03-28T11:27:41.331685,6.76
wasm_aot,4,2025-03-28T11:27:48.100795,6.86
native,6,2025-03-28T11:27:54.967551,6.48
wasm_aot,5,2025-03-28T11:28:01.458289,6.9
docker,2,2025-03-28T11:28:08.368873,8.06
wasm_aot,6,2025-03-28T11:28:16.597082,6.81
wasm_aot,7,2025-03-28T11:28:23.422688,6.94
native,7,2025-03-28T11:28:30.374667,6.74
native,8,2025-03-28T11:28:37.129063,6.58
docker,3,2025-03-28T11:28:43.726962,9.32
wasm_aot,8,2025-03-28T11:28:53.195522,6.38
native,9,2025-03-28T11:28:59.582353,6.32
docker,4,2025-03-28T11:29:05.910308,7.73
docker,5,2025-03-28T11:29:13.812598,7.57
wasm_aot,9,2025-03-28T11:29:21.546652,6.78
native,10,2025-03-28T11:29:28.341330,6.47
wasm_aot,10,2025-03-28T11:29:34.821233,6.99
docker,6,2025-03-28T11:29:41.825051,7.98
docker,7,2025-03-28T11:29:49.988702,7.59
wasm_aot,11,2025-03-28T11:29:57.743517,6.92
docker,8,2025-03-28T11:30:04.679352,7.86
wasm_aot,12,2025-03-28T11:30:12.720458,7.0
docker,9,2025-03-28T11:30:19.737682,7.8
docker,10,2025-03-28T11:30:27.716093,7.72
native,11,2025-03-28T11:30:35.615332,6.38
docker,11,2025-03-28T11:30:42.003044,8.08
wasm_aot,13,2025-03-28T11:30:50.271492,6.83
native,12,2025-03-28T11:30:57.108423,6.67
wasm_aot,14,2025-03-28T11:31:03.787017,6.99
docker,12,2025-03-28T11:31:10.792469,8.0
native,13,2025-03-28T11:31:18.977680,6.62
wasm_aot,15,2025-03-28T11:31:25.605974,7.17
native,14,2025-03-28T11:31:32.791236,6.78
docker,13,2025-03-28T11:31:39.587455,8.22
docker,14,2025-03-28T11:31:48.006322,7.86
wasm_aot,16,2025-03-28T11:31:56.054045,6.9
wasm_aot,17,2025-03-28T11:32:02.962013,6.87
wasm_aot,18,2025-03-28T11:32:09.844621,7.0
native,15,2025-03-28T11:32:16.855386,6.7
docker,15,2025-03-28T11:32:23.567007,7.87
docker,16,2025-03-28T11:32:31.633885,7.87
native,16,2025-03-28T11:32:39.680760,6.48
docker,17,2025-03-28T11:32:46.173098,8.01
native,17,2025-03-28T11:32:54.358279,6.63
native,18,2025-03-28T11:33:00.999353,6.68
wasm_aot,19,2025-03-28T11:33:07.690150,7.37
docker,18,2025-03-28T11:33:15.069564,7.93
wasm_aot,20,2025-03-28T11:33:23.178538,7.11
docker,19,2025-03-28T11:33:30.301871,8.03
docker,20,2025-03-28T11:33:38.511638,7.86
native,19,2025-03-28T11:33:46.560688,6.49
native,20,2025-03-28T11:33:53.060311,6.7
