deployment-mechanism,trial-number,start-time,wall-time-seconds
docker,1,2025-03-28T11:34:01.562761,8.54
native,1,2025-03-28T11:34:10.274909,7.53
native,2,2025-03-28T11:34:17.813764,7.55
native,3,2025-03-28T11:34:25.372460,7.6
native,4,2025-03-28T11:34:32.987448,7.62
docker,2,2025-03-28T11:34:40.630082,8.91
docker,3,2025-03-28T11:34:49.722826,8.77
wasm_aot,1,2025-03-28T11:34:58.662572,7.9
docker,4,2025-03-28T11:35:06.573531,8.99
wasm_aot,2,2025-03-28T11:35:15.728900,8.16
native,5,2025-03-28T11:35:23.897992,7.58
wasm_aot,3,2025-03-28T11:35:31.488393,7.96
wasm_aot,4,2025-03-28T11:35:39.464350,8.2
native,6,2025-03-28T11:35:47.676622,7.61
docker,5,2025-03-28T11:35:55.299284,9.08
wasm_aot,5,2025-03-28T11:36:04.554773,7.97
docker,6,2025-03-28T11:36:12.538593,8.91
wasm_aot,6,2025-03-28T11:36:21.613925,7.99
docker,7,2025-03-28T11:36:29.612681,8.83
native,7,2025-03-28T11:36:38.617390,7.34
wasm_aot,7,2025-03-28T11:36:45.971319,8.3
docker,8,2025-03-28T11:36:54.284556,9.0
native,8,2025-03-28T11:37:03.465196,7.3
docker,9,2025-03-28T11:37:10.782290,9.05
native,9,2025-03-28T11:37:20.005327,7.33
wasm_aot,8,2025-03-28T11:37:27.349418,8.13
docker,10,2025-03-28T11:37:35.488984,8.87
wasm_aot,9,2025-03-28T11:37:44.524377,8.12
wasm_aot,10,2025-03-28T11:37:52.663708,8.06
wasm_aot,11,2025-03-28T11:38:00.738947,8.11
native,10,2025-03-28T11:38:08.859139,7.44
docker,11,2025-03-28T11:38:16.309668,9.04
docker,12,2025-03-28T11:38:25.533301,8.79
docker,13,2025-03-28T11:38:34.490652,8.7
wasm_aot,12,2025-03-28T11:38:43.351329,7.77
wasm_aot,13,2025-03-28T11:38:51.129114,8.05
wasm_aot,14,2025-03-28T11:38:59.191299,8.09
wasm_aot,15,2025-03-28T11:39:07.291376,8.16
native,11,2025-03-28T11:39:15.458596,7.58
docker,14,2025-03-28T11:39:23.054054,8.94
docker,15,2025-03-28T11:39:32.162170,8.7
native,12,2025-03-28T11:39:41.029777,7.59
native,13,2025-03-28T11:39:48.629768,7.52
native,14,2025-03-28T11:39:56.168686,7.52
docker,16,2025-03-28T11:40:03.697100,9.15
docker,17,2025-03-28T11:40:13.025002,8.81
native,15,2025-03-28T11:40:22.028184,7.61
native,16,2025-03-28T11:40:29.653656,7.65
docker,18,2025-03-28T11:40:37.317033,8.85
wasm_aot,16,2025-03-28T11:40:46.347150,7.9
native,17,2025-03-28T11:40:54.262445,7.59
wasm_aot,17,2025-03-28T11:41:01.867658,8.03
wasm_aot,18,2025-03-28T11:41:09.907207,8.21
native,18,2025-03-28T11:41:18.126081,7.68
native,19,2025-03-28T11:41:25.816953,7.66
docker,19,2025-03-28T11:41:33.487166,8.95
docker,20,2025-03-28T11:41:42.602343,8.82
native,20,2025-03-28T11:41:51.582302,7.44
wasm_aot,19,2025-03-28T11:41:59.036875,8.13
wasm_aot,20,2025-03-28T11:42:07.182130,8.1
