deployment-mechanism,trial-number,start-time,wall-time-seconds
native,1,2025-03-28T15:48:11.800459,3.86
docker,1,2025-03-28T15:48:15.671354,5.32
wasm_aot,1,2025-03-28T15:48:21.128771,4.41
docker,2,2025-03-28T15:48:25.549494,5.31
wasm_aot,2,2025-03-28T15:48:31.004012,4.44
native,2,2025-03-28T15:48:35.457711,3.72
native,3,2025-03-28T15:48:39.190076,3.92
docker,3,2025-03-28T15:48:43.121302,5.28
native,4,2025-03-28T15:48:48.537626,3.81
docker,4,2025-03-28T15:48:52.354734,5.14
wasm_aot,3,2025-03-28T15:48:57.641413,4.61
native,5,2025-03-28T15:49:02.261139,3.89
wasm_aot,4,2025-03-28T15:49:06.161835,4.58
native,6,2025-03-28T15:49:10.752015,3.89
native,7,2025-03-28T15:49:14.659050,3.76
wasm_aot,5,2025-03-28T15:49:18.430009,4.61
docker,5,2025-03-28T15:49:23.053728,5.24
docker,6,2025-03-28T15:49:28.431679,5.14
wasm_aot,6,2025-03-28T15:49:33.715025,4.49
native,8,2025-03-28T15:49:38.218741,3.85
wasm_aot,7,2025-03-28T15:49:42.075505,4.49
docker,7,2025-03-28T15:49:46.574629,5.29
docker,8,2025-03-28T15:49:52.009927,5.09
native,9,2025-03-28T15:49:57.235256,3.72
native,10,2025-03-28T15:50:00.966890,3.87
native,11,2025-03-28T15:50:04.844445,3.77
docker,9,2025-03-28T15:50:08.630608,5.28
native,12,2025-03-28T15:50:14.045888,3.86
docker,10,2025-03-28T15:50:17.926350,5.16
wasm_aot,8,2025-03-28T15:50:23.222479,4.47
docker,11,2025-03-28T15:50:27.702498,5.24
docker,12,2025-03-28T15:50:33.085711,5.23
docker,13,2025-03-28T15:50:38.456895,5.15
native,13,2025-03-28T15:50:43.748316,3.84
wasm_aot,9,2025-03-28T15:50:47.603343,4.55
native,14,2025-03-28T15:50:52.163064,3.85
wasm_aot,10,2025-03-28T15:50:56.032548,4.6
docker,14,2025-03-28T15:51:00.642569,5.18
native,15,2025-03-28T15:51:05.963347,3.83
docker,15,2025-03-28T15:51:09.803534,5.27
wasm_aot,11,2025-03-28T15:51:15.209526,4.55
docker,16,2025-03-28T15:51:19.767620,5.11
docker,17,2025-03-28T15:51:25.014565,5.27
wasm_aot,12,2025-03-28T15:51:30.417710,4.47
native,16,2025-03-28T15:51:34.892969,3.86
wasm_aot,13,2025-03-28T15:51:38.758774,4.51
native,17,2025-03-28T15:51:43.275641,3.82
wasm_aot,14,2025-03-28T15:51:47.106752,4.53
native,18,2025-03-28T15:51:51.643792,3.84
wasm_aot,15,2025-03-28T15:51:55.496532,4.47
native,19,2025-03-28T15:51:59.985817,3.88
docker,18,2025-03-28T15:52:03.871897,5.17
wasm_aot,16,2025-03-28T15:52:09.176642,4.48
wasm_aot,17,2025-03-28T15:52:13.669030,4.46
wasm_aot,18,2025-03-28T15:52:18.139206,4.49
wasm_aot,19,2025-03-28T15:52:22.641366,4.5
docker,19,2025-03-28T15:52:27.150636,5.23
wasm_aot,20,2025-03-28T15:52:32.521444,4.52
native,20,2025-03-28T15:52:37.051445,3.83
docker,20,2025-03-28T15:52:40.888144,5.22
