deployment-mechanism,trial-number,start-time,wall-time-seconds
wasm_aot,1,2025-04-02T22:54:20.167168+00:00,1.5
wasm_aot,2,2025-04-02T22:54:21.699816+00:00,1.68
docker,1,2025-04-02T22:54:23.385273+00:00,2.09
wasm_aot,3,2025-04-02T22:54:25.543834+00:00,1.05
docker,2,2025-04-02T22:54:26.606172+00:00,1.97
docker,3,2025-04-02T22:54:28.643983+00:00,2.13
docker,4,2025-04-02T22:54:30.875449+00:00,2.61
wasm_aot,4,2025-04-02T22:54:33.566722+00:00,1.17
wasm_aot,5,2025-04-02T22:54:34.750390+00:00,1.11
docker,5,2025-04-02T22:54:35.870208+00:00,2.75
docker,6,2025-04-02T22:54:38.753759+00:00,2.09
wasm_aot,6,2025-04-02T22:54:40.921430+00:00,1.06
docker,7,2025-04-02T22:54:41.986434+00:00,2.02
docker,8,2025-04-02T22:54:44.079585+00:00,1.94
wasm_aot,7,2025-04-02T22:54:46.093991+00:00,1.03
wasm_aot,8,2025-04-02T22:54:47.134225+00:00,0.98
wasm_aot,9,2025-04-02T22:54:48.121656+00:00,1.04
wasm_aot,10,2025-04-02T22:54:49.164914+00:00,0.96
wasm_aot,11,2025-04-02T22:54:50.135845+00:00,0.97
docker,9,2025-04-02T22:54:51.111919+00:00,2.0
docker,10,2025-04-02T22:54:53.184365+00:00,1.88
wasm_aot,12,2025-04-02T22:54:55.146039+00:00,1.0
docker,11,2025-04-02T22:54:56.158428+00:00,1.96
wasm_aot,13,2025-04-02T22:54:58.194157+00:00,1.01
wasm_aot,14,2025-04-02T22:54:59.208591+00:00,0.98
docker,12,2025-04-02T22:55:00.199062+00:00,1.8
docker,13,2025-04-02T22:55:02.074959+00:00,1.83
docker,14,2025-04-02T22:55:03.980217+00:00,1.8
docker,15,2025-04-02T22:55:05.863125+00:00,1.79
docker,16,2025-04-02T22:55:07.748252+00:00,1.88
docker,17,2025-04-02T22:55:09.703235+00:00,2.1
wasm_aot,15,2025-04-02T22:55:11.876912+00:00,1.03
wasm_aot,16,2025-04-02T22:55:12.918817+00:00,0.98
docker,18,2025-04-02T22:55:13.903778+00:00,1.85
docker,19,2025-04-02T22:55:15.826660+00:00,1.8
wasm_aot,17,2025-04-02T22:55:17.699067+00:00,1.02
wasm_aot,18,2025-04-02T22:55:18.726249+00:00,0.97
wasm_aot,19,2025-04-02T22:55:19.702664+00:00,0.98
docker,20,2025-04-02T22:55:20.690950+00:00,1.8
wasm_aot,20,2025-04-02T22:55:22.557683+00:00,1.0
