deployment-mechanism,trial-number,start-time,cpu-cycles,instructions,cache-misses,cache-references,bus-cycles,page-faults,branch-instructions,branch-misses,major-faults,minor-faults,avg-memory-over-time-in-bytes,max-memory-over-time-in-bytes,cpu-total-utilization-percentage,cpu-user-utilization-percentage,cpu-system-utilization-percentage
docker_container,1,2025-04-02T19:56:43.975745+00:00,,,,,,37344.0,,,196.0,37146.0,91063637.33,186830848.0,32.28,14.17,18.1
docker_container_and_daemon,1,2025-04-02T19:56:43.975745+00:00,,,,,,37378.93,,,196.0,37180.93,134874453.32999998,292859904.0,32.88,14.27,18.6
docker_container_and_daemon_extra_overhead,1,2025-04-02T19:56:43.975745+00:00,,,,,,37378.93,,,196.0,37180.93,91665749.33,186830848.0,32.88,14.27,18.6
wasm_aot,1,2025-04-02T19:57:19.489153+00:00,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,
wasm_aot,2,2025-04-02T19:58:25.225372+00:00,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,
docker_container,2,2025-04-02T19:58:46.749222+00:00,,,,,,5.0,,,1.0,4.0,1916928.0,3526656.0,,,
docker_container_and_daemon,2,2025-04-02T19:58:46.749222+00:00,,,,,,5.0,,,1.0,4.0,1916928.0,109555712.0,,,
docker_container_and_daemon_extra_overhead,2,2025-04-02T19:58:46.749222+00:00,,,,,,5.0,,,1.0,4.0,1916928.0,3526656.0,,,
docker_container,3,2025-04-02T19:59:19.906121+00:00,,,,,,163.0,,,0.0,163.0,2351104.0,3481600.0,,,
docker_container_and_daemon,3,2025-04-02T19:59:19.906121+00:00,,,,,,163.0,,,0.0,163.0,2351104.0,109510656.0,,,
docker_container_and_daemon_extra_overhead,3,2025-04-02T19:59:19.906121+00:00,,,,,,163.0,,,0.0,163.0,2351104.0,3481600.0,,,
wasm_aot,3,2025-04-02T19:59:52.538559+00:00,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,
wasm_aot,4,2025-04-02T20:02:23.824794+00:00,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,
wasm_aot,5,2025-04-02T20:03:06.705125+00:00,,,,,,59827.0,,,153.0,59673.0,197320704.0,227946496.0,41.05,28.38,5.01
docker_container,4,2025-04-02T20:03:52.810801+00:00,,,,,,26303.0,,,384.0,25920.0,82835456.0,170065920.0,11.6,7.46,4.14
docker_container_and_daemon,4,2025-04-02T20:03:52.810801+00:00,,,,,,26310.65,,,384.0,25927.65,126744576.0,276094976.0,12.03,7.52,4.5
docker_container_and_daemon_extra_overhead,4,2025-04-02T20:03:52.810801+00:00,,,,,,26310.65,,,384.0,25927.65,83732480.0,170065920.0,12.03,7.52,4.5
wasm_aot,6,2025-04-02T20:04:29.247929+00:00,,,,,,57247.0,,,16.0,57231.0,178024448.0,224763904.0,,,
wasm_aot,7,2025-04-02T20:04:52.472281+00:00,,,,,,56702.0,,,0.0,56702.0,135397376.0,184606720.0,,,
wasm_aot,8,2025-04-02T20:05:15.587760+00:00,,,,,,57248.0,,,11.0,57237.0,151916544.0,198660096.0,,,
wasm_aot,9,2025-04-02T20:07:06.896361+00:00,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,
docker_container,5,2025-04-02T20:07:29.072408+00:00,,,,,,36687.0,,,383.0,36304.0,97386496.0,202137600.0,24.81,15.17,9.64
docker_container_and_daemon,5,2025-04-02T20:07:29.072408+00:00,,,,,,36752.23,,,385.72,36366.51,141316096.0,308166656.0,26.029999999999998,15.45,10.58
docker_container_and_daemon_extra_overhead,5,2025-04-02T20:07:29.072408+00:00,,,,,,36752.23,,,385.72,36366.51,97625429.33,202137600.0,25.9,15.35,10.55
wasm_aot,10,2025-04-02T20:08:04.152109+00:00,,,,,,44465.0,,,19.0,44446.0,162942976.0,207790080.0,,,
docker_container,6,2025-04-02T20:08:26.898277+00:00,,,,,,38444.0,,,183.0,38258.0,65751040.0,173899776.0,17.1,11.85,5.24
docker_container_and_daemon,6,2025-04-02T20:08:26.898277+00:00,,,,,,38525.81,,,183.0,38339.81,110239061.33,279928832.0,17.46,11.93,5.5200000000000005
docker_container_and_daemon_extra_overhead,6,2025-04-02T20:08:26.898277+00:00,,,,,,38525.81,,,183.0,38339.81,67009877.33,173899776.0,17.44,11.93,5.51
docker_container,7,2025-04-02T20:09:02.854201+00:00,,,,,,213.0,,,0.0,140.0,9420800.0,9420800.0,,,
docker_container_and_daemon,7,2025-04-02T20:09:02.854201+00:00,,,,,,262.44,,,0.0,189.44,55355392.0,115449856.0,,,
docker_container_and_daemon_extra_overhead,7,2025-04-02T20:09:02.854201+00:00,,,,,,262.44,,,0.0,189.44,10881024.0,9420800.0,,,
wasm_aot,11,2025-04-02T20:09:36.785383+00:00,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,
docker_container,8,2025-04-02T20:09:59.658514+00:00,,,,,,37034.0,,,5.0,37026.0,71510016.0,150515712.0,23.32,16.59,6.73
docker_container_and_daemon,8,2025-04-02T20:09:59.658514+00:00,,,,,,37072.28,,,5.0,37064.28,114920789.33,256544768.0,24.26,16.8,7.460000000000001
docker_container_and_daemon_extra_overhead,8,2025-04-02T20:09:59.658514+00:00,,,,,,37072.28,,,5.0,37064.28,71994709.33,150515712.0,24.25,16.8,7.45
docker_container,9,2025-04-02T20:10:34.233362+00:00,,,,,,36876.0,,,0.0,36850.0,50999296.0,143953920.0,35.96,21.69,14.27
docker_container_and_daemon,9,2025-04-02T20:10:34.233362+00:00,,,,,,36876.0,,,0.0,36850.0,94511104.0,249982976.0,35.99,21.69,14.299999999999999
docker_container_and_daemon_extra_overhead,9,2025-04-02T20:10:34.233362+00:00,,,,,,36876.0,,,0.0,36850.0,51265536.0,143953920.0,35.980000000000004,21.69,14.29
docker_container,10,2025-04-02T20:11:08.258241+00:00,,,,,,48.0,,,0.0,50.0,6414336.0,6414336.0,,,
docker_container_and_daemon,10,2025-04-02T20:11:08.258241+00:00,,,,,,48.0,,,0.0,50.0,50192384.0,112443392.0,,,
docker_container_and_daemon_extra_overhead,10,2025-04-02T20:11:08.258241+00:00,,,,,,48.0,,,0.0,50.0,6926336.0,6414336.0,,,
wasm_aot,12,2025-04-02T20:11:41.097086+00:00,,,,,,57249.0,,,19.0,57230.0,137912320.0,184750080.0,,,
docker_container,11,2025-04-02T20:12:24.738397+00:00,,,,,,250.0,,,0.0,245.0,2609152.0,3469312.0,,,
docker_container_and_daemon,11,2025-04-02T20:12:24.738397+00:00,,,,,,250.0,,,0.0,245.0,46825472.0,109498368.0,,,
docker_container_and_daemon_extra_overhead,11,2025-04-02T20:12:24.738397+00:00,,,,,,250.0,,,0.0,245.0,2846720.0,3469312.0,,,
docker_container,12,2025-04-02T20:12:58.089297+00:00,,,,,,0.0,,,0.0,0.0,2351104.0,3080192.0,,,
docker_container_and_daemon,12,2025-04-02T20:12:58.089297+00:00,,,,,,0.0,,,0.0,0.0,2351104.0,109109248.0,,,
docker_container_and_daemon_extra_overhead,12,2025-04-02T20:12:58.089297+00:00,,,,,,0.0,,,0.0,0.0,2351104.0,3080192.0,,,
wasm_aot,13,2025-04-02T20:13:30.800226+00:00,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,
wasm_aot,14,2025-04-02T20:16:01.848322+00:00,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,
docker_container,13,2025-04-02T20:16:23.508067+00:00,,,,,,54.0,,,0.0,26.0,2596864.0,3444736.0,,,
docker_container_and_daemon,13,2025-04-02T20:16:23.508067+00:00,,,,,,54.0,,,0.0,26.0,2596864.0,109473792.0,,,
docker_container_and_daemon_extra_overhead,13,2025-04-02T20:16:23.508067+00:00,,,,,,54.0,,,0.0,26.0,2596864.0,3444736.0,,,
wasm_aot,15,2025-04-02T20:16:57.408882+00:00,,,,,,0.0,,,0.0,0.0,0.0,200544256.0,,39.49,12.53
docker_container,14,2025-04-02T20:17:41.641914+00:00,,,,,,343.0,,,0.0,348.0,3133440.0,3403776.0,,,
docker_container_and_daemon,14,2025-04-02T20:17:41.641914+00:00,,,,,,907.31,,,0.0,912.31,46950400.0,109432832.0,,,
docker_container_and_daemon_extra_overhead,14,2025-04-02T20:17:41.641914+00:00,,,,,,907.31,,,0.0,912.31,3848192.0,3403776.0,,,
docker_container,15,2025-04-02T20:18:15.399771+00:00,,,,,,44209.0,,,0.0,44209.0,57448448.0,125353984.0,38.07,33.15,4.92
