deployment-mechanism,trial-number,start-time,wall-time-seconds
wasm_aot,1,2025-04-03T09:04:28.615419+00:00,2.44
docker,1,2025-04-03T09:04:31.074093+00:00,2.46
wasm_aot,2,2025-04-03T09:04:33.618303+00:00,1.69
wasm_aot,3,2025-04-03T09:04:35.318104+00:00,1.42
docker,2,2025-04-03T09:04:36.747766+00:00,2.3
wasm_aot,4,2025-04-03T09:04:39.146377+00:00,1.73
docker,3,2025-04-03T09:04:40.883373+00:00,2.2
wasm_aot,5,2025-04-03T09:04:43.157295+00:00,1.37
docker,4,2025-04-03T09:04:44.535405+00:00,2.39
wasm_aot,6,2025-04-03T09:04:47.000687+00:00,1.58
wasm_aot,7,2025-04-03T09:04:48.586575+00:00,1.54
wasm_aot,8,2025-04-03T09:04:50.136507+00:00,1.47
wasm_aot,9,2025-04-03T09:04:51.618113+00:00,1.42
docker,5,2025-04-03T09:04:53.047954+00:00,2.48
docker,6,2025-04-03T09:04:55.600466+00:00,2.31
docker,7,2025-04-03T09:04:57.985192+00:00,2.23
wasm_aot,10,2025-04-03T09:05:00.291410+00:00,1.49
wasm_aot,11,2025-04-03T09:05:01.786461+00:00,1.4
docker,8,2025-04-03T09:05:03.193222+00:00,2.4
docker,9,2025-04-03T09:05:05.668793+00:00,2.27
wasm_aot,12,2025-04-03T09:05:08.009610+00:00,1.58
docker,10,2025-04-03T09:05:09.599381+00:00,4.25
docker,11,2025-04-03T09:05:13.973237+00:00,2.62
wasm_aot,13,2025-04-03T09:05:16.678381+00:00,1.56
wasm_aot,14,2025-04-03T09:05:18.251089+00:00,1.54
wasm_aot,15,2025-04-03T09:05:19.798561+00:00,1.69
docker,12,2025-04-03T09:05:21.492882+00:00,2.38
wasm_aot,16,2025-04-03T09:05:23.950125+00:00,1.49
wasm_aot,17,2025-04-03T09:05:25.451308+00:00,1.47
wasm_aot,18,2025-04-03T09:05:26.932811+00:00,1.43
docker,13,2025-04-03T09:05:28.367730+00:00,2.59
docker,14,2025-04-03T09:05:31.031216+00:00,2.48
docker,15,2025-04-03T09:05:33.582133+00:00,2.2
docker,16,2025-04-03T09:05:35.864824+00:00,2.37
wasm_aot,19,2025-04-03T09:05:38.316147+00:00,1.48
docker,17,2025-04-03T09:05:39.809393+00:00,2.29
docker,18,2025-04-03T09:05:42.177266+00:00,2.5
docker,19,2025-04-03T09:05:44.760330+00:00,2.5
wasm_aot,20,2025-04-03T09:05:47.338363+00:00,1.49
docker,20,2025-04-03T09:05:48.840126+00:00,2.48
