deployment-mechanism,trial-number,start-time,wall-time-seconds
native,1,2025-04-01T10:19:24.579000+00:00,25.64
wasm_aot,1,2025-04-01T10:19:50.291067+00:00,27.87
docker,1,2025-04-01T10:20:18.178436+00:00,34.35
wasm_interpreted,1,2025-04-01T10:20:52.764815+00:00,284.76
native,2,2025-04-01T10:25:37.538121+00:00,26.71
docker,2,2025-04-01T10:26:04.268449+00:00,25.96
wasm_interpreted,2,2025-04-01T10:26:30.434907+00:00,283.94
wasm_aot,2,2025-04-01T10:31:14.390530+00:00,26.1
wasm_interpreted,3,2025-04-01T10:31:40.507205+00:00,284.89
docker,3,2025-04-01T10:36:25.406725+00:00,25.52
wasm_interpreted,4,2025-04-01T10:36:51.100485+00:00,282.75
docker,4,2025-04-01T10:41:33.864581+00:00,26.16
native,3,2025-04-01T10:42:00.215206+00:00,22.63
wasm_aot,3,2025-04-01T10:42:22.856660+00:00,25.36
wasm_interpreted,5,2025-04-01T10:42:48.226314+00:00,285.19
wasm_aot,4,2025-04-01T10:47:33.438499+00:00,24.14
wasm_aot,5,2025-04-01T10:47:57.593822+00:00,24.81
docker,5,2025-04-01T10:48:22.412449+00:00,26.76
wasm_aot,6,2025-04-01T10:48:49.403807+00:00,26.04
wasm_interpreted,6,2025-04-01T10:49:15.457544+00:00,284.17
native,4,2025-04-01T10:53:59.641091+00:00,22.56
wasm_interpreted,7,2025-04-01T10:54:22.225100+00:00,283.62
wasm_interpreted,8,2025-04-01T10:59:05.854031+00:00,282.74
wasm_aot,7,2025-04-01T11:03:48.603675+00:00,23.72
wasm_interpreted,9,2025-04-01T11:04:12.335754+00:00,282.93
docker,6,2025-04-01T11:08:55.278957+00:00,25.94
native,5,2025-04-01T11:09:21.406366+00:00,23.0
wasm_interpreted,10,2025-04-01T11:09:44.422440+00:00,283.45
native,6,2025-04-01T11:14:27.887286+00:00,22.49
wasm_interpreted,11,2025-04-01T11:14:50.392650+00:00,282.8
native,7,2025-04-01T11:19:33.207058+00:00,21.75
wasm_interpreted,12,2025-04-01T11:19:54.966492+00:00,282.85
native,8,2025-04-01T11:24:37.832939+00:00,21.85
docker,7,2025-04-01T11:24:59.697750+00:00,26.06
docker,8,2025-04-01T11:25:25.950034+00:00,24.8
native,9,2025-04-01T11:25:50.928528+00:00,24.03
wasm_aot,8,2025-04-01T11:26:14.966391+00:00,26.4
wasm_interpreted,13,2025-04-01T11:26:41.381875+00:00,283.23
docker,9,2025-04-01T11:31:24.630083+00:00,26.8
docker,10,2025-04-01T11:31:51.622952+00:00,24.05
docker,11,2025-04-01T11:32:15.860310+00:00,24.66
native,10,2025-04-01T11:32:40.723634+00:00,24.1
native,11,2025-04-01T11:33:04.839621+00:00,24.9
docker,12,2025-04-01T11:33:29.748996+00:00,26.24
wasm_aot,9,2025-04-01T11:33:56.187258+00:00,26.63
wasm_interpreted,14,2025-04-01T11:34:22.830591+00:00,284.65999999999997
docker,13,2025-04-01T11:39:07.499458+00:00,26.58
wasm_aot,10,2025-04-01T11:39:34.272606+00:00,25.05
native,12,2025-04-01T11:39:59.331489+00:00,25.62
wasm_aot,11,2025-04-01T11:40:24.967767+00:00,26.02
native,13,2025-04-01T11:40:51.003809+00:00,24.84
wasm_aot,12,2025-04-01T11:41:15.862398+00:00,26.88
wasm_interpreted,15,2025-04-01T11:41:42.752037+00:00,284.34000000000003
wasm_interpreted,16,2025-04-01T11:46:27.108559+00:00,282.53
wasm_aot,13,2025-04-01T11:51:09.646964+00:00,23.17
docker,14,2025-04-01T11:51:32.831245+00:00,25.91
native,14,2025-04-01T11:51:58.938469+00:00,23.4
docker,15,2025-04-01T11:52:22.347267+00:00,25.36
native,15,2025-04-01T11:52:47.911003+00:00,24.68
wasm_aot,14,2025-04-01T11:53:12.604822+00:00,26.58
native,16,2025-04-01T11:53:39.195698+00:00,25.32
wasm_aot,15,2025-04-01T11:54:04.525075+00:00,26.79
wasm_interpreted,17,2025-04-01T11:54:31.327021+00:00,284.75
wasm_aot,16,2025-04-01T11:59:16.088940+00:00,24.3
docker,16,2025-04-01T11:59:40.398451+00:00,26.22
docker,17,2025-04-01T12:00:06.824385+00:00,25.02
wasm_aot,17,2025-04-01T12:00:32.040700+00:00,26.1
wasm_interpreted,18,2025-04-01T12:00:58.156452+00:00,285.39
wasm_aot,18,2025-04-01T12:05:43.562521+00:00,25.21
wasm_interpreted,19,2025-04-01T12:06:08.792749+00:00,283.58
wasm_interpreted,20,2025-04-01T12:10:52.381297+00:00,283.19
native,17,2025-04-01T12:15:35.594349+00:00,22.07
native,18,2025-04-01T12:15:57.678422+00:00,23.26
wasm_aot,19,2025-04-01T12:16:20.951859+00:00,25.05
docker,18,2025-04-01T12:16:46.018999+00:00,28.61
native,19,2025-04-01T12:17:14.822383+00:00,24.18
docker,19,2025-04-01T12:17:39.010703+00:00,25.85
wasm_aot,20,2025-04-01T12:18:05.064110+00:00,26.05
native,20,2025-04-01T12:18:31.134583+00:00,26.32
docker,20,2025-04-01T12:18:57.484411+00:00,27.06
