deployment-mechanism,trial-number,start-time,cpu-cycles,instructions,cache-misses,cache-references,bus-cycles,page-faults,branch-instructions,branch-misses,major-faults,minor-faults,avg-memory-over-time-in-bytes,max-memory-over-time-in-bytes,cpu-total-utilization-percentage,cpu-user-utilization-percentage,cpu-system-utilization-percentage
wasm_aot,1,2025-04-01T05:38:24.031760+00:00,124532064233.0,149100664274.0,179258447.0,28485357754.0,63794618646.0,145463.0,24221749752.0,325258724.0,793.0,144670.0,367554304.0,490078208.0,44.58,43.21,1.37
docker_container,1,2025-04-01T05:40:18.392992+00:00,264352245493.0,339776927597.0,243834626.0,59270086199.0,125801647442.0,67692.0,53306687130.0,384203885.0,523.0,67170.0,329250654.32,351895552.0,50.3,48.19,2.11
docker_container_and_daemon,1,2025-04-01T05:40:18.392992+00:00,271481635133.15,343729421783.55,246726418.03,60039864696.57,128626462741.82,68116.43,53667708076.34,398309918.78,539.25,67571.08,379006628.14,456650752.0,50.36,48.21,2.1399999999999997
docker_container_and_daemon_extra_overhead,1,2025-04-01T05:40:18.392992+00:00,271446953521.15,343726203243.55,246621132.03,60038639825.57,128618465884.82,68116.43,53667128573.34,398092884.78,539.25,67571.08,349933220.14,351895552.0,50.36,48.21,2.1399999999999997
docker_container,2,2025-04-01T05:43:57.068067+00:00,266514879516.0,345791248946.0,241587330.0,60974530297.0,132701602436.0,67764.0,56592453646.0,381415523.0,3.0,67740.0,206905816.62,226213888.0,54.45,52.09,2.35
docker_container_and_daemon,2,2025-04-01T05:43:57.068067+00:00,273791295155.5,350126485375.49,242485267.02,62291623989.48,135130511546.64,68663.37,57020516681.03,387363675.16,4.03,68638.34,260488869.42000002,330969088.0,54.5,52.11000000000001,2.38
docker_container_and_daemon_extra_overhead,2,2025-04-01T05:43:57.068067+00:00,273754196625.5,347772585014.49,242356282.02,62290604167.48,135117357218.64,68663.37,56592453646.0,387203606.16,4.03,68638.34,211213989.42000002,226213888.0,54.49,52.11000000000001,2.37
wasm_interpreted,1,2025-04-01T05:47:36.930349+00:00,503160233100.0,489649786129.0,294975058.0,235554858922.0,248129450349.0,167162.0,58532552431.0,2627938775.0,745.0,166417.0,355777747.71,470614016.0,31.32,30.9,0.41
wasm_aot,2,2025-04-01T05:53:56.019929+00:00,126281473478.0,155536671731.0,186868941.0,29589337252.0,64645970978.0,144794.0,25172850735.0,348422743.0,330.0,144464.0,421442066.96,521711616.0,53.85,51.93,1.91
wasm_aot,3,2025-04-01T05:55:37.465271+00:00,125930903673.0,152373980720.0,183838841.0,28728277524.0,60489575219.0,143161.0,23125814473.0,320915449.0,276.0,142885.0,344576000.0,441856000.0,57.81,55.8,1.99
wasm_aot,4,2025-04-01T05:57:12.445104+00:00,122527908820.0,150121286924.0,174014411.0,27994924956.0,61107654208.0,144951.0,23759600281.0,328340023.0,142.0,144809.0,388669931.52,498135040.0,54.05,52.26,1.79
wasm_aot,5,2025-04-01T05:58:51.644643+00:00,128455072327.0,160213508296.0,171948375.0,28975585682.0,62333104773.0,137373.0,25023672625.0,312231500.0,17.0,137356.0,313376845.28,429035520.0,57.18,55.12,2.05
native,1,2025-04-01T06:00:31.163869+00:00,124036508833.0,150192985468.0,169243138.0,27866113526.0,60845039483.0,66823.0,24316072504.0,321134444.0,20.0,66803.0,203370496.0,216154112.0,57.98,56.17,1.8
wasm_aot,6,2025-04-01T06:02:05.944588+00:00,126887777463.0,156394050829.0,174837564.0,29929722622.0,65384928131.0,143001.0,25200710900.0,325490547.0,0.0,143001.0,313020112.59,399798272.0,58.57,56.71,1.95
native,2,2025-04-01T06:03:44.329595+00:00,128548026614.0,157401603249.0,162068409.0,28670964871.0,63099440726.0,66821.0,24472490497.0,314375233.0,2.0,66819.0,260651008.0,273309696.0,56.2,54.41,1.77
wasm_interpreted,2,2025-04-01T06:05:24.683357+00:00,437560061504.0,423525814323.0,287281529.0,222994072786.0,221993614118.0,151563.0,54831730049.0,2274394303.0,37.0,151526.0,311293726.37,423686144.0,31.99,31.58,0.37
wasm_interpreted,3,2025-04-01T06:11:43.510870+00:00,433879754823.0,403176700245.0,280042213.0,237923270987.0,226807082993.0,151766.0,53831533851.0,2053534566.0,132.0,151634.0,401651729.07,518103040.0,31.64,31.24,0.4
native,3,2025-04-01T06:18:02.565041+00:00,117303704533.0,142222227675.0,161989689.0,26693686571.0,60720835565.0,68855.0,23790432068.0,329827373.0,48.0,68807.0,222274957.06,236097536.0,58.41,56.58,1.82
