deployment-mechanism,trial-number,start-time,wall-time-seconds
wasm_aot,1,2025-04-02T17:52:22.057519+00:00,5.66
wasm_interpreted,1,2025-04-02T17:52:27.775763+00:00,266.49
native,1,2025-04-02T17:56:54.282582+00:00,4.17
wasm_aot,2,2025-04-02T17:56:58.461701+00:00,5.21
native,2,2025-04-02T17:57:03.677949+00:00,4.18
wasm_interpreted,2,2025-04-02T17:57:07.870787+00:00,266.58
wasm_aot,3,2025-04-02T18:01:34.466280+00:00,4.9
native,3,2025-04-02T18:01:39.379213+00:00,4.01
native,4,2025-04-02T18:01:43.403733+00:00,3.86
wasm_aot,4,2025-04-02T18:01:47.268801+00:00,5.15
native,5,2025-04-02T18:01:52.431036+00:00,4.09
native,6,2025-04-02T18:01:56.528257+00:00,3.95
docker,1,2025-04-02T18:02:00.485534+00:00,5.6
docker,2,2025-04-02T18:02:06.245086+00:00,5.35
docker,3,2025-04-02T18:02:11.742002+00:00,5.6
native,7,2025-04-02T18:02:17.480344+00:00,4.35
docker,4,2025-04-02T18:02:21.835884+00:00,5.77
wasm_aot,5,2025-04-02T18:02:27.759875+00:00,5.35
wasm_aot,6,2025-04-02T18:02:33.120881+00:00,5.5
wasm_interpreted,3,2025-04-02T18:02:38.631944+00:00,266.69
docker,5,2025-04-02T18:07:05.332748+00:00,5.52
docker,6,2025-04-02T18:07:10.989184+00:00,5.51
native,8,2025-04-02T18:07:16.633017+00:00,4.17
wasm_aot,7,2025-04-02T18:07:20.815097+00:00,5.18
wasm_interpreted,4,2025-04-02T18:07:26.008418+00:00,266.43
wasm_interpreted,5,2025-04-02T18:11:52.449365+00:00,266.34
wasm_interpreted,6,2025-04-02T18:16:18.794676+00:00,266.45
docker,7,2025-04-02T18:20:45.259033+00:00,5.31
wasm_interpreted,7,2025-04-02T18:20:50.709005+00:00,266.49
native,9,2025-04-02T18:25:17.208478+00:00,4.13
docker,8,2025-04-02T18:25:21.353911+00:00,5.43
wasm_interpreted,8,2025-04-02T18:25:26.923517+00:00,266.47
wasm_aot,8,2025-04-02T18:29:53.403532+00:00,4.97
native,10,2025-04-02T18:29:58.389519+00:00,4.06
docker,9,2025-04-02T18:30:02.455280+00:00,5.21
native,11,2025-04-02T18:30:07.797592+00:00,4.15
wasm_aot,9,2025-04-02T18:30:11.954935+00:00,5.26
docker,10,2025-04-02T18:30:17.222990+00:00,5.53
native,12,2025-04-02T18:30:22.889405+00:00,4.11
docker,11,2025-04-02T18:30:27.007846+00:00,5.65
native,13,2025-04-02T18:30:32.793793+00:00,4.19
docker,12,2025-04-02T18:30:36.998532+00:00,5.62
native,14,2025-04-02T18:30:42.763324+00:00,4.24
docker,13,2025-04-02T18:30:47.010960+00:00,5.59
wasm_interpreted,9,2025-04-02T18:30:52.749475+00:00,266.53
wasm_aot,10,2025-04-02T18:35:19.287053+00:00,5.22
wasm_interpreted,10,2025-04-02T18:35:24.519369+00:00,266.38
wasm_interpreted,11,2025-04-02T18:39:50.915683+00:00,266.41
wasm_interpreted,12,2025-04-02T18:44:17.337490+00:00,266.49
native,15,2025-04-02T18:48:43.845299+00:00,4.1
wasm_interpreted,13,2025-04-02T18:48:47.951484+00:00,266.57
native,16,2025-04-02T18:53:14.535419+00:00,4.16
docker,14,2025-04-02T18:53:18.709174+00:00,5.31
wasm_interpreted,14,2025-04-02T18:53:24.161436+00:00,266.5
wasm_aot,11,2025-04-02T18:57:50.675365+00:00,5.17
wasm_interpreted,15,2025-04-02T18:57:55.855424+00:00,266.5
wasm_aot,12,2025-04-02T19:02:22.369081+00:00,5.21
wasm_aot,13,2025-04-02T19:02:27.589301+00:00,5.17
docker,15,2025-04-02T19:02:32.773518+00:00,5.47
native,17,2025-04-02T19:02:38.385024+00:00,4.2
wasm_interpreted,16,2025-04-02T19:02:42.594163+00:00,266.48
wasm_aot,14,2025-04-02T19:07:09.079815+00:00,5.11
wasm_interpreted,17,2025-04-02T19:07:14.198636+00:00,266.27
native,18,2025-04-02T19:11:40.482675+00:00,4.1
wasm_aot,15,2025-04-02T19:11:44.596944+00:00,5.23
docker,16,2025-04-02T19:11:49.832319+00:00,5.51
wasm_aot,16,2025-04-02T19:11:55.489848+00:00,5.2
wasm_interpreted,18,2025-04-02T19:12:00.696474+00:00,266.47
docker,17,2025-04-02T19:16:27.171812+00:00,5.4
native,19,2025-04-02T19:16:32.711255+00:00,3.87
wasm_interpreted,19,2025-04-02T19:16:36.588664+00:00,266.42
wasm_aot,17,2025-04-02T19:21:03.014531+00:00,5.21
wasm_aot,18,2025-04-02T19:21:08.236189+00:00,5.1
docker,18,2025-04-02T19:21:13.354479+00:00,5.45
native,20,2025-04-02T19:21:18.943863+00:00,3.93
wasm_interpreted,20,2025-04-02T19:21:22.884339+00:00,266.4
wasm_aot,19,2025-04-02T19:25:49.296258+00:00,5.15
docker,19,2025-04-02T19:25:54.454015+00:00,5.39
wasm_aot,20,2025-04-02T19:25:59.979778+00:00,5.18
docker,20,2025-04-02T19:26:05.165877+00:00,5.53
