experiment_type,trial_number,start_time,instructions,cpu-cycles,cache-references,cache-misses,page-faults,bus-cycles,branch-instructions,branch-misses,major-faults,minor-faults,avg_memory_over_time,max_memory_over_time,cpu_total_utilization,cpu_user_utilization,cpu_system_utilization
docker_container_and_daemon,8,2025-03-09T19:46:41.839081,64869493659.21,54909835923.64,12135893364.39,245144168.48,61729.79,28263283410.59,10686996718.06,166444308.32,564.63,61166.2,264647916.31,331640832.0,38.42,35.9,2.51
wasm_aot,7,2025-03-09T19:47:26.596952,60640468721.0,53486041268.0,11163929396.0,69106727.0,73647.0,26105166396.0,9832143951.0,151620346.0,763.0,72884.0,257795351.27,327659520.0,44.22,41.76,2.37
docker_container,9,2025-03-09T19:48:04.658865,63256447004.0,53232936421.0,10142811247.0,65606628.0,59535.0,25685013766.0,9738745463.0,141477592.0,540.0,58996.0,152226350.55,290336768.0,39.56,37.17,2.38
docker_container_and_daemon,9,2025-03-09T19:48:04.658865,68497500312.4,62228543742.15,12316951855.15,110006026.7,62597.5,32268394252.85,10760814253.7,193452512.25,566.95,62031.6,253073670.56,326955008.0,39.6,37.18,2.42
docker_container,10,2025-03-09T19:48:50.971421,13000902654.0,13102985388.0,2990659367.0,36349774.0,44604.0,8182645381.0,2492094958.0,88730157.0,0.0,44601.0,77919378.29,192921600.0,11.86,11.12,0.73
docker_container_and_daemon,10,2025-03-09T19:48:50.971421,15569661390.67,14209059350.83,3503846808.92,39523151.0,48321.42,8872508122.25,2921467730.17,100500975.42,0.0,48318.33,199944559.59,232157184.0,11.89,11.12,0.75
native,6,2025-03-09T19:49:34.832583,65842489345.0,55375648283.0,11667359909.0,69228489.0,60321.0,27098026569.0,10864612214.0,152282335.0,523.0,59800.0,222969856.0,301256704.0,45.84,43.68,2.13
docker_container,11,2025-03-09T19:50:14.263239,54097235934.0,44566133153.0,10697866630.0,66364047.0,58537.0,24059623120.0,9431872239.0,141234205.0,504.0,58034.0,162230954.67,290914304.0,35.73,33.47,2.26
docker_container_and_daemon,11,2025-03-09T19:50:14.263239,61247422997.69,53565181702.2,11284856886.89,174999610.23,61278.73,27645140578.65,10260958850.22,214481276.55,526.91,60752.87,250485485.27,330072064.0,35.81,33.48,2.33
native,7,2025-03-09T19:51:00.990160,65394030557.0,55590799592.0,11760749626.0,72422266.0,60514.0,26608240822.0,9768018164.0,146998431.0,523.0,59991.0,231834794.67,302104576.0,46.16,43.78,2.27
native,8,2025-03-09T19:51:39.002118,65789324088.0,55851146432.0,11916474247.0,68438614.0,60260.0,27151149745.0,10387033854.0,143476360.0,0.0,60260.0,174647125.33,241430528.0,49.57,47.02,2.52
wasm_aot,8,2025-03-09T19:52:16.098023,61164737701.0,51846989164.0,11560604976.0,73138440.0,73296.0,26968522691.0,10249458746.0,151071117.0,219.0,73076.0,209522196.48,287391744.0,46.39,43.85,2.51
wasm_aot,9,2025-03-09T19:52:53.182702,67763272065.0,55405371825.0,12524964672.0,72170403.0,73472.0,28581778536.0,10809225681.0,149532480.0,30.0,73441.0,221859669.33,279920640.0,50.27,47.65,2.6
docker_container,12,2025-03-09T19:53:31.883675,18857335892.0,20032000667.0,3286394178.0,36612880.0,46108.0,8080902530.0,2398117965.0,82466492.0,539.0,45570.0,121627989.33,244813824.0,11.74,10.8,0.92
docker_container_and_daemon,12,2025-03-09T19:53:31.883675,21395205797.42,26526741791.52,3648704296.29,39123954.17,49107.52,8602188910.62,2651306428.81,96685983.88,573.73,48534.67,237793080.2,282771456.0,11.77,10.81,0.94
native,9,2025-03-09T19:54:19.656934,61269188439.0,51922906992.0,10883283157.0,63338067.0,60306.0,24765237338.0,9488763361.0,147716808.0,523.0,59783.0,217858703.36,301342720.0,45.48,43.32,2.14
docker_container,13,2025-03-09T19:54:57.312605,39330395582.0,34733471887.0,8459579355.0,57503887.0,55634.0,19312058483.0,6556022907.0,118008154.0,529.0,55106.0,145314536.73,283086848.0,27.78,26.02,1.76
docker_container_and_daemon,13,2025-03-09T19:54:57.312605,43495901469.56,42983515370.08,8906722205.71,131321390.35,59382.19,21804178852.93,6993681121.54,151949585.15,566.97,58815.22,250965196.8,319733760.0,28.0,26.08,1.92
wasm_aot,10,2025-03-09T19:55:42.873809,65249015657.0,56673808898.0,12051053742.0,69407670.0,73186.0,27635100839.0,10921287492.0,171666335.0,720.0,72466.0,269138657.28,337129472.0,45.15,42.58,2.56
wasm_aot,11,2025-03-09T19:56:24.143114,69491701406.0,56759637405.0,12769201610.0,74647583.0,73059.0,27283557410.0,10911988221.0,155680117.0,2.0,73057.0,208430573.04,268980224.0,48.08,45.86,2.21
wasm_aot,12,2025-03-09T19:57:02.855384,67274619571.0,57929874154.0,11483220505.0,71381001.0,72843.0,26852154582.0,10661142500.0,166137814.0,35.0,72808.0,209141930.67,282120192.0,48.57,46.09,2.44
native,10,2025-03-09T19:57:41.382212,66513374816.0,56175991073.0,12228759798.0,73969437.0,60304.0,26029184321.0,10280937781.0,141036488.0,19.0,60285.0,177996844.52,243482624.0,49.49,48.49,2.46
native,11,2025-03-09T19:58:17.848546,65418080647.0,56008911784.0,12497558296.0,67852060.0,60199.0,28905435943.0,10894135005.0,154580028.0,0.0,60199.0,173012254.72,241295360.0,49.79,47.58,2.19
wasm_aot,13,2025-03-09T19:58:55.884937,67945578387.0,54752418787.0,12647913868.0,76068767.0,73081.0,29529261595.0,11445588510.0,161536836.0,0.0,73080.0,198772356.74,265187328.0,51.18,48.57,2.58
docker_container,14,2025-03-09T19:59:35.338907,61859489928.0,52105867385.0,11141371765.0,69200750.0,59774.0,26156884069.0,10132136837.0,132605877.0,541.0,59233.0,129898268.44,301731840.0,42.51,39.99,2.52
docker_container_and_daemon,14,2025-03-09T19:59:35.338907,68930274406.01,61754340257.76,12325960279.03,110583239.5,66289.32,29318885372.36,11326881607.76,158088098.36,597.62,65691.81,235788737.56,336695296.0,42.62,40.04,2.58
native,12,2025-03-09T20:00:22.553013,65554934066.0,55497093474.0,12022458882.0,67974412.0,60795.0,28664701101.0,11021532206.0,158005564.0,502.0,60294.0,204185284.92,285331456.0,49.13,46.82,2.25
docker_container,15,2025-03-09T20:01:01.275724,20978107560.0,20533570446.0,4213009552.0,43972765.0,48053.0,10734964509.0,3681758572.0,102109736.0,0.0,48056.0,111149568.0,197910528.0,16.44,15.46,0.88
docker_container_and_daemon,15,2025-03-09T20:01:01.275724,24263262593.4,21638417680.16,5070593117.06,133563528.52,46125.18,17661620015.02,5429517217.68,539633189.0,0.0,46128.32,206121126.05,235315200.0,16.46,15.46,0.9
native,13,2025-03-09T20:01:44.506778,60324603643.0,51835296655.0,11504369069.0,65508823.0,60213.0,26149461423.0,9931216142.0,148624635.0,489.0,59724.0,221553664.0,295034880.0,47.42,45.13,2.26
wasm_aot,14,2025-03-09T20:02:23.351968,68126546195.0,56756736920.0,12587471315.0,69289292.0,73485.0,28553033485.0,10790630953.0,159837669.0,220.0,73265.0,219098680.89,289210368.0,49.5,46.89,2.54
wasm_aot,15,2025-03-09T20:03:03.063711,62219317512.0,52637167622.0,11895258643.0,65792251.0,72702.0,26466060764.0,11319066186.0,151382903.0,26.0,72676.0,205166749.54,276287488.0,47.54,45.03,2.49
docker_container,16,2025-03-09T20:03:42.515465,10184604929.0,11898725205.0,2103415535.0,32113431.0,40953.0,5918655376.0,1415093467.0,69732425.0,541.0,40413.0,106658019.56,222568448.0,7.29,6.56,0.69
docker_container_and_daemon,16,2025-03-09T20:03:42.515465,16618359579.74,19661092522.11,2705210349.57,51295263.14,44816.95,6415130472.83,2031970278.81,107590295.89,584.33,44230.28,223393596.95,259387392.0,7.52,6.65,0.83
docker_container,17,2025-03-09T20:04:31.039252,71107739559.0,57821979945.0,12661366811.0,75352743.0,60380.0,28229747806.0,11331468266.0,155093348.0,1.0,60378.0,114017792.0,242905088.0,47.37,44.73,2.64
docker_container_and_daemon,17,2025-03-09T20:04:31.039252,79356236999.68,63647747493.0,14096101814.47,91832375.17,64074.75,31090215517.39,12156751785.94,167719640.41,5.57,64066.99,210648473.6,279302144.0,47.42,44.75,2.68
native,14,2025-03-09T20:05:16.179759,63103988138.0,52059317594.0,11690368008.0,70385534.0,60358.0,26694980868.0,9955645076.0,155765079.0,521.0,59835.0,217580032.0,301727744.0,46.16,43.97,2.15
native,15,2025-03-09T20:05:53.960109,64627912949.0,50929524243.0,12280593265.0,68653172.0,60027.0,27411719823.0,10800276058.0,147088569.0,0.0,60028.0,172859392.0,240525312.0,48.82,46.66,2.33
native,16,2025-03-09T20:06:31.361991,65443858086.0,51928584826.0,11725293404.0,64622656.0,60407.0,27282756143.0,10928669562.0,152096781.0,0.0,60407.0,185337856.0,254881792.0,49.23,46.96,2.24
native,17,2025-03-09T20:07:09.513108,63126225292.0,54030654528.0,11523650252.0,70050131.0,59737.0,25554385009.0,9817583103.0,143653192.0,28.0,59709.0,171978752.0,242610176.0,47.05,44.84,2.19
native,18,2025-03-09T20:07:47.267634,66181229208.0,53001627701.0,11549272064.0,64418778.0,60199.0,27453755329.0,10778728450.0,142687209.0,0.0,60199.0,187110800.7,245161984.0,51.66,49.36,2.3
wasm_aot,16,2025-03-09T20:08:24.829022,64305780691.0,52851968061.0,11757034853.0,69000439.0,72768.0,26788833679.0,10207766413.0,152681900.0,221.0,72547.0,212986486.15,287264768.0,47.47,44.98,2.47
wasm_aot,17,2025-03-09T20:09:02.666460,63761912132.0,54416927816.0,11667490274.0,68201099.0,72984.0,26968907073.0,10528448483.0,154596685.0,0.0,72984.0,194500949.33,264925184.0,51.06,48.62,2.6
docker_container,18,2025-03-09T20:09:38.824109,26498148126.0,25692022896.0,5317703719.0,41893817.0,49815.0,13173265347.0,4408505510.0,98661618.0,473.0,49341.0,143613207.27,254083072.0,17.93,16.72,1.19
docker_container_and_daemon,18,2025-03-09T20:09:38.824109,30672517697.34,27115372099.79,5848270291.09,83083102.0,52865.55,14380050701.32,4934793567.29,139265114.3,496.5,52368.1,241349007.61,290742272.0,18.04,16.77,1.25
wasm_aot,18,2025-03-09T20:10:25.169874,64775838485.0,55300187981.0,12006905575.0,73598259.0,73922.0,28447521147.0,10470843299.0,160986400.0,814.0,73108.0,247838801.92,332390400.0,47.15,44.4,2.66
native,19,2025-03-09T20:11:03.427664,64042783208.0,51281504953.0,12010542545.0,68528733.0,60255.0,27419700966.0,10615754225.0,141605222.0,20.0,60235.0,177738618.43,243273728.0,50.01,47.54,2.44
native,20,2025-03-09T20:11:39.929829,63502664395.0,53872610016.0,11548591475.0,66855673.0,60001.0,26379299402.0,10039540977.0,145815064.0,0.0,60001.0,172119893.33,240611328.0,48.16,46.16,2.26
docker_container,19,2025-03-09T20:12:16.269144,58631645147.0,53051444966.0,11003802136.0,70078026.0,58558.0,24531527475.0,9365038054.0,135090310.0,396.0,58163.0,147221783.27,274976768.0,36.15,33.94,2.21
docker_container_and_daemon,19,2025-03-09T20:12:16.269144,62916176499.26,88739941542.48,12226474642.14,276231696.3,62442.52,28919775580.96,10379009137.95,199993415.05,418.89,62024.67,238024853.85,311443456.0,36.36,34.01,2.35
native,21,2025-03-09T20:13:03.582816,57801551962.0,49249639221.0,10581897732.0,62272100.0,60329.0,24324602586.0,9316651844.0,157939174.0,506.0,59823.0,216369953.39,299712512.0,45.44,43.2,2.2
wasm_aot,19,2025-03-09T20:13:39.917102,64693235071.0,53239579259.0,12170679629.0,70052096.0,73465.0,27199792433.0,9885040199.0,141125751.0,227.0,73238.0,220216661.33,288301056.0,46.44,43.92,2.49
native,22,2025-03-09T20:14:18.035886,68419507758.0,56129436759.0,11939556203.0,66991659.0,60175.0,26467882612.0,10809392946.0,161765358.0,250.0,59925.0,203791530.67,272011264.0,48.07,45.81,2.22
docker_container,20,2025-03-09T20:14:56.299780,10832053138.0,13732099295.0,2330476451.0,32166489.0,42712.0,6602035548.0,1494681365.0,72258807.0,540.0,42172.0,117378161.78,231194624.0,8.62,7.92,0.66
docker_container_and_daemon,20,2025-03-09T20:14:56.299780,15765863221.05,14649785815.18,2481532843.01,34620438.35,45497.4,7049278487.91,1855995031.68,81857167.84,574.92,44922.54,230830372.57,269213696.0,8.68,7.94,0.71
wasm_aot,20,2025-03-09T20:15:42.786782,62558062058.0,51940968710.0,11205691246.0,71996946.0,73244.0,25751917698.0,10075151740.0,163265125.0,688.0,72556.0,251544812.31,342253568.0,44.06,41.63,2.4
wasm_aot,21,2025-03-09T20:16:21.563484,66163681395.0,54536884890.0,12805305351.0,71940355.0,72986.0,28727757141.0,10663593029.0,142697492.0,0.0,72986.0,196120405.33,263802880.0,49.16,46.8,2.33
wasm_aot,22,2025-03-09T20:17:00.277668,64223304426.0,53428304412.0,11864037918.0,74064144.0,72884.0,27553004488.0,10521942437.0,159662391.0,50.0,72834.0,209455957.33,282165248.0,48.2,45.77,2.4
native,23,2025-03-09T20:17:38.456133,65424721393.0,55546156492.0,12191645010.0,66714505.0,60394.0,26878590543.0,10631682955.0,147708366.0,19.0,60375.0,188073360.7,243875840.0,51.7,49.32,2.38
docker_container,21,2025-03-09T20:18:16.068833,69221813942.0,57346813432.0,12264849097.0,74735420.0,60669.0,28182986765.0,11006863538.0,153662615.0,518.0,60149.0,150869457.45,298377216.0,43.01,40.55,2.46
docker_container_and_daemon,21,2025-03-09T20:18:16.068833,73890697712.61,60654591047.62,13226333030.42,79777815.08,64635.51,29806107506.27,11710742185.77,266580639.89,546.96,64086.66,228942233.6,332316672.0,43.1,40.56,2.54
wasm_aot,23,2025-03-09T20:19:02.635522,72073759062.0,56100744125.0,12640474209.0,75959969.0,73399.0,28813298182.0,10469251320.0,149516155.0,748.0,72651.0,242520391.68,330649600.0,45.15,42.63,2.48
docker_container,22,2025-03-09T20:19:43.232963,69001960165.0,56844325923.0,12649137831.0,69488285.0,60471.0,29289207844.0,11772865985.0,166089559.0,537.0,59934.0,121888768.0,302796800.0,44.72,41.93,2.78
docker_container_and_daemon,22,2025-03-09T20:19:43.232963,77960963432.31,65700938136.24,14851540934.69,100401687.48,64790.59,34386431266.97,13044047036.14,251149039.97,579.7,64211.02,230333683.81,277843968.0,44.76,41.95,2.81
wasm_aot,24,2025-03-09T20:20:30.577966,58798204096.0,51618020970.0,11151563988.0,73348006.0,73112.0,26717023635.0,9544674403.0,157593167.0,704.0,72408.0,244688814.08,343654400.0,43.86,41.41,2.41
wasm_aot,25,2025-03-09T20:21:09.137889,65854594602.0,53222451888.0,12935556350.0,72004921.0,73242.0,29770061842.0,10903685239.0,153103133.0,0.0,73242.0,203029459.48,264814592.0,49.56,47.25,2.29
docker_container,23,2025-03-09T20:21:46.254909,68900222450.0,57930637847.0,12278350411.0,72177282.0,61470.0,27307849179.0,10293749222.0,146061711.0,524.0,60944.0,177008640.0,296640512.0,44.09,41.6,2.49
docker_container_and_daemon,23,2025-03-09T20:21:46.254909,73916627751.87,60391004215.2,13611150315.75,172124388.78,64425.45,29154801768.52,11147616079.71,245228269.29,553.65,63865.61,251706761.85,329736192.0,44.29,41.67,2.62
native,24,2025-03-09T20:22:31.789926,61468916668.0,53794018786.0,11113044663.0,69193731.0,60245.0,25667893428.0,10274461142.0,160665627.0,563.0,59681.0,204658176.0,287240192.0,47.4,44.98,2.39
native,25,2025-03-09T20:23:08.758667,60581619333.0,49327695644.0,12042933462.0,65279317.0,59929.0,27821379504.0,10956011430.0,166787813.0,0.0,59929.0,178364871.11,241659904.0,49.73,47.39,2.32
docker_container,24,2025-03-09T20:23:45.666714,67604727628.0,56414174854.0,12767924545.0,68635826.0,60822.0,27928114655.0,10936941936.0,140833146.0,417.0,60406.0,152516765.54,288976896.0,45.28,42.72,2.56
docker_container_and_daemon,24,2025-03-09T20:23:45.666714,76306101475.36,61021027104.63,14207722511.57,88006944.34,64895.18,34451689741.34,12496174281.46,252860644.48,444.26,64451.72,248164651.71,306020352.0,45.33,42.73,2.6
docker_container,25,2025-03-09T20:24:31.742183,61194778523.0,50872150616.0,12461386285.0,73396836.0,60244.0,27353720637.0,10632206793.0,127680165.0,27.0,60214.0,112476672.0,247820288.0,47.65,45.11,2.53
docker_container_and_daemon,25,2025-03-09T20:24:31.742183,68542103227.42,58050213278.21,14751073541.61,149885645.1,64383.62,35882819400.31,11465329063.32,148698656.32,28.83,64351.79,201771690.67,242278400.0,47.75,45.12,2.63
