experiment_type,trial_number,start_time,instructions,cpu-cycles,cache-references,cache-misses,page-faults,bus-cycles,branch-instructions,branch-misses,major-faults,minor-faults,avg_memory_over_time,max_memory_over_time,cpu_total_utilization,cpu_user_utilization,cpu_system_utilization
docker_container_and_daemon,11,2025-02-19T15:47:14.679095,10986063217.93,9630512384.34,2402229328.98,33324144.13,45731.97,5436138176.19,1034363412.59,98051289.96,612.52,45120.58,130296320.0,264704000.0,16.92,14.87,2.06
wasm_aot,10,2025-02-19T15:47:29.176591,1471659657.0,3743420204.0,537369106.0,10668321.0,56423.0,1537110369.0,199458651.0,25937161.0,674.0,55747.0,99572394.67,241098752.0,7.83,5.1,3.34
wasm_aot,11,2025-02-19T15:47:39.276424,2278458494.0,4200706511.0,751029905.0,14658110.0,62871.0,2692699675.0,307473903.0,32236549.0,1.0,62847.0,99498666.67,164962304.0,17.53,17.02,3.89
wasm_aot,12,2025-02-19T15:47:48.925027,3441829318.0,5276530637.0,760863606.0,14104079.0,70816.0,2172308145.0,306006766.0,43002876.0,0.0,70816.0,122449920.0,197021696.0,37.08,29.82,4.95
docker_container,12,2025-02-19T15:47:53.855176,5601769525.0,7251540171.0,1234710496.0,25331108.0,38608.0,3687203547.0,413800739.0,57109363.0,278.0,38330.0,109977600.0,209936384.0,17.22,15.21,2.01
docker_container_and_daemon,12,2025-02-19T15:47:53.855176,6780721192.96,8334748867.08,1555203486.67,30345479.58,43518.58,4158546406.38,623841366.04,84301979.46,312.5,43206.08,115735893.33,208117760.0,17.31,15.22,2.09
wasm_aot,13,2025-02-19T15:48:04.370107,1562835922.0,4030416199.0,538187615.0,11527956.0,55439.0,852918060.0,105291350.0,24220210.0,0.0,55439.0,76492800.0,159371264.0,8.31,8.62,3.39
wasm_aot,14,2025-02-19T15:48:10.069174,3081009776.0,5196001115.0,1161666081.0,24238120.0,67392.0,2369639165.0,297791416.0,45208733.0,37.0,67382.0,140273664.0,193064960.0,29.98,24.36,5.62
docker_container,13,2025-02-19T15:48:15.262919,6184477251.0,10276879181.0,1714941864.0,27015661.0,39873.0,6960592022.0,1027615537.0,123566280.0,533.0,39339.0,104680789.33,247984128.0,20.5,18.23,2.28
docker_container_and_daemon,13,2025-02-19T15:48:15.262919,10478400767.28,11822222596.3,2479155928.65,35864322.86,45773.97,9399824286.11,1552441503.14,242164224.6,609.77,45161.85,133447680.0,286138368.0,20.67,18.27,2.4
wasm_aot,15,2025-02-19T15:48:26.915070,4223958403.0,6259744893.0,1125695891.0,25446984.0,75713.0,3835362999.0,561408154.0,74638009.0,208.0,75505.0,125111500.8,267812864.0,24.4,20.71,3.49
docker_container,14,2025-02-19T15:48:34.794770,3000539903.0,5494069022.0,682811278.0,15467915.0,34284.0,2172769367.0,255043541.0,36444165.0,194.0,34087.0,89419776.0,197754880.0,13.33,11.32,2.01
docker_container_and_daemon,14,2025-02-19T15:48:34.794770,10091139290.0,11762934141.33,2235629124.94,32405145.95,48111.02,5695088141.4,1088587496.05,80735835.34,236.66,47869.06,116482048.0,235794432.0,23.42,20.71,2.71
docker_container,15,2025-02-19T15:48:44.805890,2856179973.0,6337487307.0,455770803.0,11793103.0,28670.0,1165848947.0,151614053.0,19644746.0,0.0,28670.0,61284352.0,117661696.0,18.73,16.39,2.34
docker_container_and_daemon,15,2025-02-19T15:48:44.805890,8102604482.51,9570813189.51,1233024562.99,18057318.29,42994.5,1785769049.09,583400341.29,29759855.52,1.77,42993.72,80977920.0,156164096.0,19.16,16.43,2.73
docker_container,16,2025-02-19T15:48:51.681838,5431597866.0,8303677613.0,1014573893.0,28408177.0,38050.0,2968285259.0,464576105.0,52243564.0,0.0,38047.0,78018560.0,167206912.0,23.86,21.65,2.21
docker_container_and_daemon,16,2025-02-19T15:48:51.681838,6950600338.48,9857461404.5,1398825799.44,33844396.96,44509.65,3549290507.96,549547531.28,62988853.14,2.74,44502.54,82989056.0,149590016.0,24.47,22.09,2.38
docker_container,17,2025-02-19T15:48:59.346068,1805848683.0,2798996163.0,400815857.0,7946641.0,22217.0,1142519646.0,129367590.0,14907774.0,21.0,22193.0,61519189.33,119648256.0,8.35,6.73,1.62
docker_container_and_daemon,17,2025-02-19T15:48:59.346068,5720132208.75,3510465338.25,1243252053.25,9996845.75,27766.25,1433594683.5,501248584.5,27792995.25,23.0,27737.5,85160960.0,158294016.0,8.42,6.76,1.65
docker_container,18,2025-02-19T15:49:07.663194,4220374703.0,5787248207.0,951479292.0,19622823.0,38167.0,2847741276.0,450338968.0,64370454.0,0.0,38162.0,78794752.0,156819456.0,20.56,18.56,2.01
docker_container_and_daemon,18,2025-02-19T15:49:07.663194,7306160474.35,8493657116.15,1824458731.02,29187552.41,54262.15,4175875213.82,922325184.08,92697563.06,1.25,54252.58,79428608.0,117211136.0,21.44,18.81,2.64
wasm_aot,16,2025-02-19T15:49:18.240657,1500062411.0,3640346938.0,549153939.0,11202990.0,57908.0,1460019090.0,184280151.0,23662130.0,527.0,57385.0,147445760.0,224018432.0,8.35,5.78,2.57
docker_container,19,2025-02-19T15:49:27.146036,2931831183.0,4468780014.0,893936172.0,19109329.0,32841.0,2675322526.0,331781067.0,52754841.0,531.0,32306.0,94198169.6,215150592.0,10.5,8.43,2.06
docker_container_and_daemon,19,2025-02-19T15:49:27.146036,7275131870.48,5176724070.15,2123719541.7,24920056.73,37984.7,3638956963.28,750858221.33,83661280.12,600.98,37379.85,125151524.57,253923328.0,10.84,8.58,2.26
wasm_aot,17,2025-02-19T15:49:39.042784,2457377424.0,4298766307.0,1025863655.0,18319504.0,64849.0,2126314784.0,296416377.0,45049853.0,686.0,64162.0,143287091.2,271409152.0,11.28,8.7,2.58
wasm_aot,18,2025-02-19T15:49:49.093192,7773643023.0,14549830204.0,1438478110.0,60827878.0,64498.0,1971187956.0,242115389.0,27114160.0,114.0,64384.0,97903616.0,189001728.0,14.45,13.86,3.32
docker_container,20,2025-02-19T15:49:54.917738,6385085928.0,10224560135.0,1233382382.0,25335375.0,39574.0,3618063873.0,553142687.0,83107056.0,521.0,39054.0,113153755.43,246964224.0,17.12,15.13,1.96
docker_container_and_daemon,20,2025-02-19T15:49:54.917738,11852558698.96,13477814776.4,2193044237.33,36408494.69,50241.03,4629370799.67,940870257.73,151226470.19,622.78,49619.42,131599360.0,238628864.0,17.85,15.43,2.4
wasm_aot,19,2025-02-19T15:50:08.163391,2481699303.0,4470184096.0,711717829.0,16582878.0,64992.0,2331142224.0,241324748.0,39893115.0,655.0,64297.0,108257280.0,267010048.0,14.02,9.37,2.87
wasm_aot,20,2025-02-19T15:50:17.235866,2334604025.0,3012205414.0,489892891.0,9634925.0,55440.0,1253968322.0,149394315.0,20519336.0,0.0,55440.0,73454933.33,161013760.0,10.16,8.43,3.31
